"","trial","electrodes","bin_1","bin_2","bin_3","bin_4","bin_5","bin_6","bin_7","bin_8","bin_9","bin_10","bin_11","bin_12","bin_13","bin_14","bin_15","bin_16","bin_17","bin_18","bin_19","bin_20","bin_21","bin_22","bin_23","bin_24","bin_25","bin_26","bin_27","bin_28","bin_29","bin_30","bin_31","bin_32","bin_33","bin_34","bin_35","bin_36","bin_37","bin_38","X","SID","newround_time","choice_time","buttonpress_time","reveal_time","self_payoff","other_payoff","self_foregone","other_foregone","RT","side_chosen","self_var_payoff","other_var_payoff","ineq_var_abs","ineq_choice_abs","ineq_foregone_abs","ineq_disadvent","ineq_advent","ineq_choice","chose_equality","self_diff","other_diff","L_self","R_self","L_other","R_other"
"798",44,"POL LIN10-Ref-POL LIN11-Ref",0.0899196306666667,0.046525696,0.107474657333333,0.112457202666667,0.172888009333333,0.171932739333333,0.0623901106666667,0.0400326495333333,-0.0186736811333333,0.0498699648666667,0.091755972,0.1584118172,0.147988117866667,0.226173246533333,0.272372717333333,0.316479727333333,0.347622734,0.389773287333333,0.426293526666667,0.325607262,0.184259531333333,0.152858686,0.0859747947333333,0.1298997514,0.0544996707333333,0.0997262739333333,0.155682907266667,0.183964399266667,0.168649914,0.069664072,0.11158272,-0.00164484466666667,0.0799428446666667,0.124719548,0.251928661333333,0.230511840666667,0.143892337333333,0.0573548206666667,1528,"DG_s08",121.204,121.875,122.375,122.375,10,10,3,17,0.5,"Left",3,17,14,0,14,14,0,-14,"10-10",7,-7,10,3,10,17
"799",45,"POL RIN10-Ref-POL RIN11-Ref",0.07242831115,0.0875884004833333,0.12202541515,0.0809486104833333,0.0247330324833333,-0.10792606885,0.02927937915,0.03441791915,0.100374200483333,-0.0158536621833333,0.0806499378166667,0.0206757758166667,0.0364127858166667,-0.03849903485,0.00495859248333333,-0.0549029881833333,0.0104685124833333,-0.0440323681833333,0.07352712115,0.00104004515,0.0495018638166667,0.04313538115,0.177067010483333,0.299870125816667,0.242516365816667,0.194796491816667,0.0304030184833333,-0.0388035215166667,-0.11777656085,-0.01722826285,-0.00697220085,-0.0303738681833333,-0.05730799885,0.01107042395,-0.0105118829833333,-0.0300778303166667,-0.113905655116667,-0.0401302435166667,1529,"DG_s08",123.375,124.047,125.235,125.25,13,7,10,10,1.188,"Left",13,7,6,6,0,0,-6,6,"Advent",3,-3,13,10,7,10
"800",45,"POL LAM9-Ref-POL LAM10-Ref",-0.0897716943333333,-0.002419155,-0.0310530163333333,-0.00766343133333333,0.0173539106666667,-0.0236389633333333,-0.00440463333333333,0.00294169066666667,0.0819542006666667,0.065056302,0.113501575333333,0.104012507133333,0.100445257133333,0.0136640042666667,-0.0134813048666667,0.0560912638,0.02876065,0.053698482,0.0348319793333333,0.0492549093333333,0.045393584,0.0887931513333333,0.026014608,-0.035594718,-0.243900511333333,-0.20860478,-0.131545905333333,0.0113073346666667,0.018259,0.072688916,0.019293028,0.103993267333333,0.0114514746666667,0.00956163466666667,0.0471521513333333,0.0830781012,0.146319500533333,0.109271504533333,1529,"DG_s08",123.375,124.047,125.235,125.25,13,7,10,10,1.188,"Left",13,7,6,6,0,0,-6,6,"Advent",3,-3,13,10,7,10
"801",45,"POL LIN9-Ref-POL LIN10-Ref",-0.18835529,-0.135446943333333,-0.044490016,-0.116326998666667,-0.173546121333333,-0.0620325753333333,-0.0870872853333333,-0.0479271733333333,-0.0885204706666667,-0.012479814,0.05189045,-0.03070518,0.0468881746666666,-0.127292105333333,-0.0717659446666667,-0.0251863193333333,0.164448181333333,0.212830898666667,0.125721530666667,-0.0632314173333333,-0.273909974666667,-0.308949084,-0.33025527,-0.251268394666667,-0.284043064,-0.268935201333333,-0.363891136666667,-0.376984917333333,-0.230705694,-0.206869627613333,-0.23058874628,-0.317291205613333,-0.150594524666667,0.022734588,0.0902414873333333,-0.02144458,-0.0786610733333333,-0.221556512666667,1529,"DG_s08",123.375,124.047,125.235,125.25,13,7,10,10,1.188,"Left",13,7,6,6,0,0,-6,6,"Advent",3,-3,13,10,7,10
"802",45,"POL LIN12-Ref-POL LIN13-Ref",-0.0263414696666667,-0.0953828496666667,-0.00107395633333335,0.0780092943333333,0.0867385543333333,0.127602861,-0.0148039123333333,-0.127987750333333,-0.185860919,-0.092494413,0.0496438116666667,0.0759904816666666,0.070908823,-0.123909730333333,-0.208724051666667,-0.242992117666667,-0.181769384133333,-0.0604419641333334,-0.116912561466667,-0.089470667,-0.185059000333333,-0.0638472176666667,-0.021301299,-0.0459742403333333,-0.176245447666667,-0.242948801666667,-0.077674787,0.0346680136666666,0.1527970924,0.0664238750666667,-0.0173032935333333,-0.0173677716,0.2082695524,0.292668477666667,0.151912099666667,-0.0555480296666667,-0.0584522016666667,-0.00933499633333335,1529,"DG_s08",123.375,124.047,125.235,125.25,13,7,10,10,1.188,"Left",13,7,6,6,0,0,-6,6,"Advent",3,-3,13,10,7,10
"803",45,"POL LIN3-Ref-POL LIN4-Ref",-0.2687657919,-0.290324845233333,-0.2008161767,-0.178668729166667,-0.0901253965,-0.1856883645,-0.1711411105,-0.181553743833333,-0.1536161625,-0.1080452557,-0.1003972737,-0.125167306366667,-0.129096345166667,-0.202344663833333,-0.173171768566667,-0.147391616566667,-0.116150179233333,-0.2040682205,-0.2227075545,-0.0459148065,0.104846592166667,0.0398499221666667,-0.14308509464,-0.18716165664,-0.08885569664,-0.0427261585,-0.1687830565,-0.260695585833333,-0.275312049833333,-0.209889525166667,-0.1743732023,-0.1343702643,-0.218523881633333,-0.174292804366667,-0.152519699033333,-0.0751281277,-0.0281186273,-0.0248362159666667,1529,"DG_s08",123.375,124.047,125.235,125.25,13,7,10,10,1.188,"Left",13,7,6,6,0,0,-6,6,"Advent",3,-3,13,10,7,10
"804",45,"POL RIN11-Ref-POL RIN12-Ref",-0.286543225,-0.26999440994,-0.0561755840066667,-0.08589001734,-0.0399405484,-0.170604782333333,-0.0811560555333333,-0.1176611602,-0.0602407195333333,-0.127234999266667,-0.0395330272666667,-0.0097212146,0.0556558916666667,0.040466523,-0.030193934,-0.0153832206666667,-0.113575627333333,-0.0935646463333333,-0.139838479666667,-0.133654179666667,-0.129064285466667,-0.226627092133333,-0.207298485466667,-0.117597249666667,0.0996747636666667,0.172326231,0.0431387844666667,-0.1069745282,-0.194006279533333,-0.109605877666667,0.0214677276666667,0.156298479,0.130930849666667,0.0712949556666667,0.0270548416666667,-0.005390097,-0.0958600716666667,-0.00934289833333334,1529,"DG_s08",123.375,124.047,125.235,125.25,13,7,10,10,1.188,"Left",13,7,6,6,0,0,-6,6,"Advent",3,-3,13,10,7,10
"805",45,"POL RIN4-Ref-POL RIN5-Ref",-0.02948124335,-0.135130006016667,-0.178286211016667,-0.134384663683333,-0.02420818035,0.15936134065,0.161555245316667,0.156181109583333,-0.01383704175,-0.116123092416667,-0.173453514683333,-0.173218658016667,-0.0518662626833333,0.0345396133166667,-0.00315039201666667,0.0126922579833333,-0.0297635566833333,-0.00320089668333333,-0.10022303535,-0.135098452016667,-0.0176059946833333,-0.08496514935,-0.130931966016667,-0.150559824016667,-0.0970770800166667,0.0792303879833333,0.11678344865,0.21472232685,0.135895340183333,0.0607724455166667,-0.03026894135,-0.0445475960166667,-0.0822405246833333,-0.0927177838166667,-0.149263541816667,-0.224227738483333,-0.0945471244833333,-0.0710718698166667,1529,"DG_s08",123.375,124.047,125.235,125.25,13,7,10,10,1.188,"Left",13,7,6,6,0,0,-6,6,"Advent",3,-3,13,10,7,10
"806",45,"POL RIN5-Ref-POL RIN6-Ref",-0.168736110833333,-0.234335440833333,-0.1660275215,-0.0422136255,-0.0734293341666667,-0.0879941081666667,-0.165523698166667,-0.186568516833333,-0.2842764835,-0.2740389435,-0.199107252833333,-0.0979648643666667,-0.111340130366667,-0.143824710366667,-0.163392254166667,-0.190511414166667,-0.297561332833333,-0.307386770833333,-0.2986630075,-0.148741244833333,-0.219505470166667,-0.0964054761666667,-0.107556118166667,-0.1059776035,-0.2584779475,-0.328937348166667,-0.286292244166667,-0.262169092166667,-0.2132429575,-0.180539406833333,-0.116048836166667,-0.165504048166667,-0.2940407055,-0.3180241855,-0.324024702033333,-0.2801338167,-0.3130300167,-0.280587324833333,1529,"DG_s08",123.375,124.047,125.235,125.25,13,7,10,10,1.188,"Left",13,7,6,6,0,0,-6,6,"Advent",3,-3,13,10,7,10
"807",45,"POL RIN3-Ref-POL RIN4-Ref",-0.1030168248,-0.147404172133333,-0.206992247466667,-0.1265505972,-0.055550562,-0.141142002,-0.116641093133333,-0.116769308333333,-0.0648837953333333,-0.20501158,-0.193847584666667,-0.173923721666667,-0.181694161,-0.128992139666667,-0.120424036333333,-0.0913571856666667,-0.187926079,-0.163953086333333,-0.118189869666667,-0.0976738029333333,0.00598871373333335,-0.0924546069333333,-0.172071241,-0.269809549,-0.163566879866667,-0.0897122445333333,-0.11889611128,-0.0606966084133333,-0.0576414577466667,-0.0913184963333333,-0.157627732333333,-0.126857463,-0.127454364333333,-0.096785895,-0.132374362333333,-0.145967813666667,-0.173837624333333,-0.257126101666667,1529,"DG_s08",123.375,124.047,125.235,125.25,13,7,10,10,1.188,"Left",13,7,6,6,0,0,-6,6,"Advent",3,-3,13,10,7,10
"808",45,"POL RIN12-Ref-POL RIN13-Ref",-0.2430438409,-0.149583602166667,-0.1951882355,-0.272736460833333,-0.3811114575,-0.329388758166667,-0.0823144315,-0.0433270568333333,0.0392953251666667,-0.120010874833333,-0.1688936595,-0.2873761075,-0.253395666366667,-0.1165458117,-0.1106838917,-0.1722810395,-0.181390754833333,-0.0589445641666667,-0.0133687555,-0.0808294281666667,-0.197183146833333,-0.194417904833333,-0.135605636833333,-0.1123419895,0.00688774649999999,-0.0220317175,0.0966559965,0.0376045205,0.0906177631666667,0.00376802383333333,0.0504636331666667,0.1250956465,0.0601576725,-0.0375636208333333,-0.1555244135,-0.170774162833333,-0.2258356515,-0.154882312166667,1529,"DG_s08",123.375,124.047,125.235,125.25,13,7,10,10,1.188,"Left",13,7,6,6,0,0,-6,6,"Advent",3,-3,13,10,7,10
"809",45,"POL LIN1-Ref-POL LIN2-Ref",-0.000896267166666659,0.0172077628333333,-0.0705648285,0.0399649968333333,0.147953724166667,0.225576404833333,0.125314594833333,0.204836471633333,0.244801020966667,0.393659723633333,0.2254013075,0.125755144166667,-0.0917508025,-0.00350550650000001,0.0780037201666667,0.0943127375,-0.0735771865,-0.0379234798333333,0.0150208461666667,0.181578366166667,0.249904766166667,0.3230450919,0.170166849166667,0.152512569166667,0.0815838754333333,0.1885285675,0.1625448855,0.1573062675,0.180210220833333,0.0800536295,0.0247358541666667,0.0483957855,0.133489458833333,0.173071115233333,0.0110495888333333,-0.0801783911666667,-0.1468966949,-0.149097127833333,1529,"DG_s08",123.375,124.047,125.235,125.25,13,7,10,10,1.188,"Left",13,7,6,6,0,0,-6,6,"Advent",3,-3,13,10,7,10
"810",45,"POL LAM8-Ref-POL LAM9-Ref",-0.0089903355,-0.0439442635,-0.0743530241666667,-0.0480824241666667,-0.000935114233333334,-0.0293977202333333,0.0374637764333333,0.0499152571666667,0.0315998617,-0.0574581409666667,-0.1028462143,-0.0207617455,0.0240654835,-0.0110335906333333,0.00229078736666667,0.0542139143666667,0.2043124485,0.252480471166667,0.2160053425,0.1808152045,0.0984200616333333,0.0742084576333333,-0.0344953543666667,-0.0093167255,-0.0182771341666667,0.0488670451666667,0.0728912738333333,0.0711124085,0.111074391166667,0.0742404478333333,0.0260954705,-0.0467032748333333,-0.0307098001666667,0.0266072855666667,0.105174665566667,0.0768581989,0.0459710505,-0.0833277628333333,1529,"DG_s08",123.375,124.047,125.235,125.25,13,7,10,10,1.188,"Left",13,7,6,6,0,0,-6,6,"Advent",3,-3,13,10,7,10
"811",45,"POL RIN2-Ref-POL RIN3-Ref",0.0269733232066666,-0.04646368146,-0.26715893226,-0.235873718333333,-0.043952887,0.203734719666667,0.168488053666667,0.042621709,-0.135377931,-0.118616632333333,-0.121323960333333,-0.0995155456666667,-0.109856090333333,0.00212371566666666,0.0243463343333333,0.0122964116666667,-0.009779827,-0.112286047,-0.0696659776666667,-0.236688392333333,-0.146019525666667,-0.238056855666667,-0.196467469,-0.213389976333333,-0.127838143666667,-0.105827815666667,-0.0432832576666667,-0.0193532083333333,-0.103266729666667,-0.167339806333333,-0.178279546333333,0.0149642556666666,0.0482735716666667,0.122695950333333,-0.045837505,-0.108468828333333,-0.259362100333333,-0.220214882333333,1529,"DG_s08",123.375,124.047,125.235,125.25,13,7,10,10,1.188,"Left",13,7,6,6,0,0,-6,6,"Advent",3,-3,13,10,7,10
"812",45,"POL RIN1-Ref-POL RIN2-Ref",-0.162961668166667,0.0231536911666667,-0.0291995081666667,0.00622275383333333,-0.0510103641666667,0.0444648725,0.0833585591666667,0.195385251166667,0.138601719833333,0.0143412351666667,-0.180302178166667,-0.1622507095,-0.1036027455,0.0791107811666667,0.0975359058333333,0.0236104651666667,-0.164632102833333,-0.204956267166667,-0.153540617766667,0.0249760082333333,0.0896730599,0.1321650845,0.113941381833333,0.1447490605,0.0605050918333333,-0.0675056835,-0.0379193315,0.0216969511666667,0.0201474865,0.00267480649999999,0.0761446731666667,0.0710314305666667,0.0210368056333333,-0.114138221033333,0.0462824862333333,-0.01273487454,0.18889362546,0.05840946546,1529,"DG_s08",123.375,124.047,125.235,125.25,13,7,10,10,1.188,"Left",13,7,6,6,0,0,-6,6,"Advent",3,-3,13,10,7,10
"813",45,"POL RAM8-Ref-POL RAM9-Ref",-0.108662868366667,-0.157718184366667,-0.0958524110333333,0.0145993845,0.2167544225,0.1884072005,0.133030131833333,0.105195391833333,0.246983395166667,0.196297663833333,0.112714882633333,-0.127283936033333,-0.135392290033333,-0.0016062355,0.100691970233333,0.200700920233333,0.0504183109,0.149856195166667,0.154556039166667,0.1314430221,-0.0280731359,-0.1645579759,-0.159222678833333,-0.144990756166667,0.0123949043,-0.0534365737,-0.0297450838333333,-0.0773276845666667,0.0912964494333333,0.167768804233333,0.11587605323,0.03807009123,0.07207722523,0.0440108551666667,0.0716829677,0.0399912211,0.1693273291,0.171979544566667,1529,"DG_s08",123.375,124.047,125.235,125.25,13,7,10,10,1.188,"Left",13,7,6,6,0,0,-6,6,"Advent",3,-3,13,10,7,10
"814",45,"POL LIN11-Ref-POL LIN12-Ref",0.144684342333333,-0.000982544333333335,0.025159317,-0.000553047,0.0968865663333333,0.029909209,0.0407614396666667,-0.0919464683333333,-0.120080799666667,0.134869653666667,0.279002657,0.447620351,0.412562884333333,0.326993419213333,0.244841906546667,0.09702673228,0.204581184,0.23754527,0.108615176933333,0.0443469443333333,-0.0179668316666667,0.0400250783333333,0.0403557756666667,0.156541715,0.152501413,0.108441339,-0.00341067213333333,0.0345667732,0.0597427445333333,0.0963477447333333,0.103946008066667,0.0963958294,0.103354554333333,0.0562450696666667,0.057560251,0.0848813403333333,0.211755815666667,0.172515109,1529,"DG_s08",123.375,124.047,125.235,125.25,13,7,10,10,1.188,"Left",13,7,6,6,0,0,-6,6,"Advent",3,-3,13,10,7,10
"815",45,"POL LIN10-Ref-POL LIN11-Ref",0.0765086192266667,0.04335609656,0.0204125006933333,0.0596801780266667,0.00692900196,0.0349745472933333,0.01441439996,-0.0414432079733333,0.0221034660266667,0.0970733206933333,0.23520552736,0.308182838026667,0.42190800736,0.402292094026667,0.319620024693333,0.152137260693333,0.177887820693333,0.137108971826667,0.124023816493333,0.0762431024933333,0.117092620026667,0.208402050026667,0.205220487493333,0.233813442826667,0.06866707216,-0.0263564313066667,-0.141880383306667,-0.0574666173066667,0.0471603026933333,0.06732301836,0.0217576556933333,-0.04959581764,-0.0549482899066667,0.0835999980933333,0.317286478093333,0.34399433536,0.308412944026667,0.06955735736,1529,"DG_s08",123.375,124.047,125.235,125.25,13,7,10,10,1.188,"Left",13,7,6,6,0,0,-6,6,"Advent",3,-3,13,10,7,10
"816",45,"POL RIN9-Ref-POL RIN10-Ref",0.1721836225,0.228396989166667,0.168414189833333,-0.0229320675,0.0130731445,0.0486436638333333,0.245251667833333,0.155583195833333,0.169447836566667,0.117372876566667,0.178653940566667,0.129353719833333,-0.0812963668333333,-0.0138663908333333,0.0826386978333333,0.196750037833333,0.196846719833333,0.2344995065,0.187328315833333,0.161664535833333,0.0704475798333333,0.0627483491666667,-0.0146122288333333,-0.0328048968333333,-0.0149790595,0.103460131166667,0.0933864198333333,0.0382748845,0.000767053699999999,0.0542688023666667,0.1814554477,0.169062983833333,0.146909488633333,-0.00455462403333333,-0.0865782387,-0.142227254833333,-0.0831438481666667,-0.125947226833333,1529,"DG_s08",123.375,124.047,125.235,125.25,13,7,10,10,1.188,"Left",13,7,6,6,0,0,-6,6,"Advent",3,-3,13,10,7,10
"817",45,"POL RAM7-Ref-POL RAM8-Ref",-0.0581909918333333,0.0579180108333333,0.120242230833333,0.225665194166667,0.277018470833333,0.140458574833333,0.107602148166667,0.111200612166667,0.1687656255,-0.0480211478333333,-0.260028219833333,-0.34995103498,-0.378099401646667,-0.19492979898,-0.104710659833333,0.0972631175,0.0432229168333333,0.0760895761666667,0.0803891921666667,0.0771284055,-0.00716186983333333,-0.130274707833333,-0.212390773166667,-0.1883852345,-0.1380120385,-0.1771722565,-0.0380973498333333,0.135277290833333,0.320587688833333,0.1927013555,-0.00621815183333333,-0.0750106165,0.0682773968333333,0.216544892166667,0.177396716166667,0.0869025975,0.0246510955,0.0501483748333333,1529,"DG_s08",123.375,124.047,125.235,125.25,13,7,10,10,1.188,"Left",13,7,6,6,0,0,-6,6,"Advent",3,-3,13,10,7,10
"818",45,"POL LIN2-Ref-POL LIN3-Ref",-0.346705469966667,-0.305363346766667,-0.195601195433333,-0.0489450354333333,-0.0146613915666667,0.0847553637666667,0.0741323713666667,0.0993862843,-0.107840171033333,-0.182665451966667,-0.194268198633333,-0.0969225953,-0.0773876665,-0.1152759365,-0.1902065325,-0.227542927966667,-0.199384832633333,-0.196395026633333,-0.0856631333,0.1410491087,0.1857516687,0.111004402033333,-0.0880097313,-0.0641346466333333,-0.0163498066333333,0.0901052387,0.0223054884533334,-0.02965513288,-0.239182145546667,-0.225743233966667,-0.298263232633333,-0.191545892633333,-0.234424169966667,-0.139688070633333,-0.101219634633333,-0.0989500279666667,-0.125838874633333,-0.1626518573,1529,"DG_s08",123.375,124.047,125.235,125.25,13,7,10,10,1.188,"Left",13,7,6,6,0,0,-6,6,"Advent",3,-3,13,10,7,10
"819",45,"POL LIN4-Ref-POL LIN5-Ref",-0.0882774957,-0.159180159033333,-0.228527671833333,-0.12551594402,-0.0600907486866667,0.0787986933133333,0.0480997781666667,0.0960690515,-0.0318546191666667,-0.0728742013,-0.145217538633333,-0.169776767966667,-0.124568969833333,-0.144626943933333,-0.0542419604,-0.1281550744,-0.0381852036333333,0.000929562166666661,0.0564378735,0.0179742475,0.0103708248333333,-0.0124623391666667,0.0778882235,0.0978517888333333,0.1123649935,0.0958876375,0.0495812435,0.0371439631666667,-0.0732568435,-0.130614998166667,-0.0914221138333333,-0.0812383871666667,-0.0197604965,-0.113043781166667,-0.0731902991666667,-0.114826913166667,-0.0754686529666667,-0.184975077633333,1529,"DG_s08",123.375,124.047,125.235,125.25,13,7,10,10,1.188,"Left",13,7,6,6,0,0,-6,6,"Advent",3,-3,13,10,7,10
"820",46,"POL LIN1-Ref-POL LIN2-Ref",-0.0775058256666667,0.0297771663333333,0.0610278956666667,0.000857322333333327,-0.201988377666667,-0.235957707666667,-0.175123514333333,-0.0808104856666667,-0.146798540333333,-0.151949953666667,-0.145327323,-0.0772350116666667,-0.0640456734,-0.0685627374,-0.101972060666667,-0.0320497956,0.144331129066667,0.190963366333333,0.0550857183333333,-0.190929709,-0.341584608333333,-0.278783655666667,-0.268831743666667,-0.161986373666667,-0.100599808333333,0.0333070343333333,0.0218191558,-0.0335985708666667,-0.0474212048666667,-0.082507359,-0.0818552696666667,-0.169093523666667,-0.101956288333333,-0.0673963073333333,-0.0933732033333333,-0.103279401333333,-0.0984260276666667,0.00071165166666666,1530,"DG_s08",126.25,126.922,127.829,127.844,10,10,12,18,0.907,"Left",12,18,6,0,6,6,0,-6,"10-10",-2,-8,10,12,10,18
"821",46,"POL LIN11-Ref-POL LIN12-Ref",0.129555657333333,0.137587917333333,-0.00478211200000001,0.025827412,0.00556141733333335,0.0595311453333333,0.170995972,0.150508391333333,0.279804313333333,0.042217792,0.008348982,-0.0382087321333333,-0.0278598641333333,0.144399407866667,0.161215487333333,0.134483500666667,-0.00624754846666667,-0.0638383144666667,0.1349029922,0.239939608,0.359141412,0.163483358666667,0.052144256,0.024726916,0.0470575493333333,0.01787333,0.00340618753333333,-0.0613786391333333,-0.0864770411333333,-0.208692397333333,-0.0472162173333333,0.0381235868,0.0288682148,-0.0928449718733333,-0.17974845134,-0.0817276560066667,-0.105475467333333,-0.0889418533333333,1530,"DG_s08",126.25,126.922,127.829,127.844,10,10,12,18,0.907,"Left",12,18,6,0,6,6,0,-6,"10-10",-2,-8,10,12,10,18
"822",46,"POL LAM9-Ref-POL LAM10-Ref",-0.0282487633333333,0.0276808855333333,0.0856378035333333,0.0264680235333333,0.0107692448666667,0.0341083628666667,0.0344879235333333,0.149496343533333,0.0543415858,0.0655981884666667,-0.0993923515333333,-0.0263573778,-0.0300049704666667,0.0666410042,-0.0149704398,0.00293850886666666,-0.0185578738,-0.0238654171333333,-0.0177589787333333,0.0445250426,0.111212429933333,0.00566838686666667,-0.0951762013333333,-0.0837319413333333,-0.0434025013333333,0.00817794553333333,0.0240419282,0.1166248202,0.1692891162,0.130137029533333,0.0985579775333333,0.1055190162,0.0903163362,0.0958190137333333,-0.0853590062666667,-0.0346993962666667,-0.0609062131333333,0.0446744655333333,1530,"DG_s08",126.25,126.922,127.829,127.844,10,10,12,18,0.907,"Left",12,18,6,0,6,6,0,-6,"10-10",-2,-8,10,12,10,18
"823",46,"POL LIN12-Ref-POL LIN13-Ref",-0.09644782,0.00924366533333332,-0.0169323238666667,0.0646894828,0.0591352841333333,0.0559776733333333,0.1944421,0.023586854,-0.00137690600000001,-0.221234634666667,-0.147460292666667,-0.0900641726666667,-0.119767447333333,-0.0645932313333333,-0.207642024,-0.123738537333333,-0.229987377333333,-0.0698038046666667,-0.020916948,0.122267878,0.0455212333333333,-0.108087222666667,-0.271907107066667,-0.3888216944,-0.406523447733333,-0.355021052,-0.250001026666667,-0.218694424,-0.282201325333333,-0.375340536,-0.323573516,-0.269149998666667,-0.294284408,-0.362178147333333,-0.366114949,-0.191371052333333,-0.210196256333333,-0.196040205333333,1530,"DG_s08",126.25,126.922,127.829,127.844,10,10,12,18,0.907,"Left",12,18,6,0,6,6,0,-6,"10-10",-2,-8,10,12,10,18
"824",46,"POL RIN11-Ref-POL RIN12-Ref",-0.0430299942,-0.120734600866667,-0.0696141388666667,-0.124813642866667,-0.0541722468666667,0.0287242391333333,-0.0334193908666667,-0.0756321802,-0.159583744866667,-0.109872585533333,-0.1520743882,-0.0855568042,-0.0496232742,-0.1216296242,-0.240139382866667,-0.209432473533333,-0.111068643533333,-0.103327131533333,-0.1630382462,-0.238556508866667,-0.122197545533333,-0.144496221933333,-0.0623623919333333,-0.2130579546,-0.2396587702,-0.263408117533333,-0.2060502402,-0.116362006866667,-0.0604966575333333,0.159391465133333,0.1211985738,0.0512298138,-0.1086563222,-0.0938418908666667,-0.105140153533333,-0.0680643695333333,-0.0785465695333333,-0.0666997335333333,1530,"DG_s08",126.25,126.922,127.829,127.844,10,10,12,18,0.907,"Left",12,18,6,0,6,6,0,-6,"10-10",-2,-8,10,12,10,18
"825",46,"POL RIN2-Ref-POL RIN3-Ref",0.0369909172666667,0.0790575386,-0.024455915,-0.128380953,-0.093634311,-0.111742363,0.001483017,-0.0172405496666667,0.0205627703333333,0.101353087,0.0239214326666667,0.0949693253333333,-0.00962793466666667,-0.025350167,-0.0154326956666667,0.0719089296666667,0.0534021396666667,0.00528132366666666,-0.060393955,-0.048085903,0.111335666333333,0.079117893,0.159677827666667,0.0624094643333333,0.075797011,0.0140276056666667,-0.0219384152666667,0.176260544733333,0.219193718733333,0.131431459,-0.11094327552,-0.0716502508533333,-0.0215220721866667,0.038098801,0.116741754333333,0.0746373963333333,0.149772257666667,0.187950324333333,1530,"DG_s08",126.25,126.922,127.829,127.844,10,10,12,18,0.907,"Left",12,18,6,0,6,6,0,-6,"10-10",-2,-8,10,12,10,18
"826",46,"POL RIN5-Ref-POL RIN6-Ref",-0.108061995333333,-0.137800302666667,-0.046787818,0.0572307573333334,0.163175904,0.068799468,-0.119542706,-0.320294452666667,-0.229652828,-0.217307641333333,-0.0408489366666667,-0.06325303,-0.000878830666666663,-0.0243335806666667,-0.0749180053333333,-0.0651037734,-0.0894424820666667,-0.0292355560666667,-0.045741706,-0.059067666,-0.131087284,-0.184960718666667,-0.145789998,-0.0262047666666667,0.03808946,0.118299266666667,0.159788478666667,0.151973404666667,0.0105472131333333,-0.0620480522,0.0332550818,0.0408761333333333,-0.0835816053333333,-0.149817412,-0.123304419333333,-0.0640569633333333,-0.0405401907333333,-0.0827631500666667,1530,"DG_s08",126.25,126.922,127.829,127.844,10,10,12,18,0.907,"Left",12,18,6,0,6,6,0,-6,"10-10",-2,-8,10,12,10,18
"827",46,"POL RIN1-Ref-POL RIN2-Ref",0.0428340555,0.120070000833333,0.0947343721666667,0.0658410708333333,-0.0121690078333333,-0.0109065118333333,-0.0677897918333333,0.1095385935,0.1361185035,0.192166475366667,0.0442762327,0.0555642413666667,0.0142739561666667,-0.0100977865,-0.0474557211666667,0.0497828048333333,0.1629738375,0.213151886166667,0.277322498833333,0.195962288166667,0.241533314766667,0.1201064301,0.241778118766667,0.309345604166667,0.284030476833333,0.2370187195,0.158533216833333,0.180572586166667,0.1777120595,0.156401052166667,0.1608892335,0.126273880166667,0.0431965963146667,0.093151005648,0.0739057789813333,0.0900353075,-0.0148709658333333,0.0443091361666667,1530,"DG_s08",126.25,126.922,127.829,127.844,10,10,12,18,0.907,"Left",12,18,6,0,6,6,0,-6,"10-10",-2,-8,10,12,10,18
"828",46,"POL RIN4-Ref-POL RIN5-Ref",0.1252973227,0.238534097366667,0.280415692033333,0.2351270707,0.2851404507,0.2445639249,0.389110509566667,0.330915209566667,0.378427831366667,0.208966225366667,0.1204931327,0.116706106033333,0.1004759107,0.126178711366667,0.0447616253666667,0.0372563027,-0.0440583453,-0.0693436726333333,-0.142112651966667,-0.1729117053,-0.139295271966667,-0.00763070596666667,0.135776547366667,0.2183173807,0.185491246033333,0.206198150033333,0.308808763366667,0.281626097366667,0.218542456033333,0.0481950220333333,0.0114798867,-0.0403996026333333,-0.0668630666333333,-0.0370617319666667,-0.0633841119666667,-0.0381756833,0.1675075347,0.2795636847,1530,"DG_s08",126.25,126.922,127.829,127.844,10,10,12,18,0.907,"Left",12,18,6,0,6,6,0,-6,"10-10",-2,-8,10,12,10,18
