"","trial","electrodes","bin_1","bin_2","bin_3","bin_4","bin_5","bin_6","bin_7","bin_8","bin_9","bin_10","bin_11","bin_12","bin_13","bin_14","bin_15","bin_16","bin_17","bin_18","bin_19","bin_20","bin_21","bin_22","bin_23","bin_24","bin_25","bin_26","bin_27","bin_28","bin_29","bin_30","bin_31","bin_32","bin_33","bin_34","bin_35","bin_36","bin_37","bin_38","bin_39","bin_40","bin_41","bin_42","X","SID","newround_time","choice_time","buttonpress_time","reveal_time","self_payoff","other_payoff","self_foregone","other_foregone","RT","side_chosen","self_var_payoff","other_var_payoff","ineq_var_abs","ineq_choice_abs","ineq_foregone_abs","ineq_disadvent","ineq_advent","ineq_choice","chose_equality","self_diff","other_diff","L_self","R_self","L_other","R_other"
"2815",149,"POL LIN4-Ref-POL LIN5-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1633,"DG_s08",412.11,412.782,413.547,413.563,22,10,10,10,0.765,"Right",22,10,12,12,0,0,-12,12,"Advent",12,0,10,22,10,10
"2816",149,"POL RIN3-Ref-POL RIN4-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1633,"DG_s08",412.11,412.782,413.547,413.563,22,10,10,10,0.765,"Right",22,10,12,12,0,0,-12,12,"Advent",12,0,10,22,10,10
"2817",149,"POL LIN1-Ref-POL LIN2-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1633,"DG_s08",412.11,412.782,413.547,413.563,22,10,10,10,0.765,"Right",22,10,12,12,0,0,-12,12,"Advent",12,0,10,22,10,10
"2818",149,"POL RIN4-Ref-POL RIN5-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1633,"DG_s08",412.11,412.782,413.547,413.563,22,10,10,10,0.765,"Right",22,10,12,12,0,0,-12,12,"Advent",12,0,10,22,10,10
"2819",149,"POL RIN2-Ref-POL RIN3-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1633,"DG_s08",412.11,412.782,413.547,413.563,22,10,10,10,0.765,"Right",22,10,12,12,0,0,-12,12,"Advent",12,0,10,22,10,10
"2820",149,"POL RIN10-Ref-POL RIN11-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1633,"DG_s08",412.11,412.782,413.547,413.563,22,10,10,10,0.765,"Right",22,10,12,12,0,0,-12,12,"Advent",12,0,10,22,10,10
"2821",149,"POL LIN9-Ref-POL LIN10-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1633,"DG_s08",412.11,412.782,413.547,413.563,22,10,10,10,0.765,"Right",22,10,12,12,0,0,-12,12,"Advent",12,0,10,22,10,10
"2822",149,"POL LAM8-Ref-POL LAM9-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1633,"DG_s08",412.11,412.782,413.547,413.563,22,10,10,10,0.765,"Right",22,10,12,12,0,0,-12,12,"Advent",12,0,10,22,10,10
"2823",149,"POL LIN3-Ref-POL LIN4-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1633,"DG_s08",412.11,412.782,413.547,413.563,22,10,10,10,0.765,"Right",22,10,12,12,0,0,-12,12,"Advent",12,0,10,22,10,10
"2824",149,"POL LIN2-Ref-POL LIN3-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1633,"DG_s08",412.11,412.782,413.547,413.563,22,10,10,10,0.765,"Right",22,10,12,12,0,0,-12,12,"Advent",12,0,10,22,10,10
"2825",149,"POL RIN11-Ref-POL RIN12-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1633,"DG_s08",412.11,412.782,413.547,413.563,22,10,10,10,0.765,"Right",22,10,12,12,0,0,-12,12,"Advent",12,0,10,22,10,10
"2826",149,"POL LAM9-Ref-POL LAM10-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1633,"DG_s08",412.11,412.782,413.547,413.563,22,10,10,10,0.765,"Right",22,10,12,12,0,0,-12,12,"Advent",12,0,10,22,10,10
"2827",149,"POL RIN9-Ref-POL RIN10-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1633,"DG_s08",412.11,412.782,413.547,413.563,22,10,10,10,0.765,"Right",22,10,12,12,0,0,-12,12,"Advent",12,0,10,22,10,10
"2828",149,"POL RAM8-Ref-POL RAM9-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1633,"DG_s08",412.11,412.782,413.547,413.563,22,10,10,10,0.765,"Right",22,10,12,12,0,0,-12,12,"Advent",12,0,10,22,10,10
"2829",149,"POL LIN11-Ref-POL LIN12-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1633,"DG_s08",412.11,412.782,413.547,413.563,22,10,10,10,0.765,"Right",22,10,12,12,0,0,-12,12,"Advent",12,0,10,22,10,10
"2830",149,"POL LIN12-Ref-POL LIN13-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1633,"DG_s08",412.11,412.782,413.547,413.563,22,10,10,10,0.765,"Right",22,10,12,12,0,0,-12,12,"Advent",12,0,10,22,10,10
"2831",149,"POL RAM7-Ref-POL RAM8-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1633,"DG_s08",412.11,412.782,413.547,413.563,22,10,10,10,0.765,"Right",22,10,12,12,0,0,-12,12,"Advent",12,0,10,22,10,10
"2832",149,"POL RIN12-Ref-POL RIN13-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1633,"DG_s08",412.11,412.782,413.547,413.563,22,10,10,10,0.765,"Right",22,10,12,12,0,0,-12,12,"Advent",12,0,10,22,10,10
"2833",149,"POL RIN5-Ref-POL RIN6-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1633,"DG_s08",412.11,412.782,413.547,413.563,22,10,10,10,0.765,"Right",22,10,12,12,0,0,-12,12,"Advent",12,0,10,22,10,10
"2834",149,"POL LIN10-Ref-POL LIN11-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1633,"DG_s08",412.11,412.782,413.547,413.563,22,10,10,10,0.765,"Right",22,10,12,12,0,0,-12,12,"Advent",12,0,10,22,10,10
"2835",149,"POL RIN1-Ref-POL RIN2-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1633,"DG_s08",412.11,412.782,413.547,413.563,22,10,10,10,0.765,"Right",22,10,12,12,0,0,-12,12,"Advent",12,0,10,22,10,10
"2836",150,"POL RIN1-Ref-POL RIN2-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1634,"DG_s08",414.563,415.235,415.875,415.891,22,13,10,10,0.64,"Left",22,13,9,9,0,0,-9,9,"Advent",12,3,22,10,13,10
"2837",150,"POL RAM7-Ref-POL RAM8-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1634,"DG_s08",414.563,415.235,415.875,415.891,22,13,10,10,0.64,"Left",22,13,9,9,0,0,-9,9,"Advent",12,3,22,10,13,10
"2838",150,"POL LIN9-Ref-POL LIN10-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1634,"DG_s08",414.563,415.235,415.875,415.891,22,13,10,10,0.64,"Left",22,13,9,9,0,0,-9,9,"Advent",12,3,22,10,13,10
"2839",150,"POL LAM9-Ref-POL LAM10-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1634,"DG_s08",414.563,415.235,415.875,415.891,22,13,10,10,0.64,"Left",22,13,9,9,0,0,-9,9,"Advent",12,3,22,10,13,10
"2840",150,"POL LIN2-Ref-POL LIN3-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1634,"DG_s08",414.563,415.235,415.875,415.891,22,13,10,10,0.64,"Left",22,13,9,9,0,0,-9,9,"Advent",12,3,22,10,13,10
"2841",150,"POL LIN4-Ref-POL LIN5-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1634,"DG_s08",414.563,415.235,415.875,415.891,22,13,10,10,0.64,"Left",22,13,9,9,0,0,-9,9,"Advent",12,3,22,10,13,10
"2842",150,"POL LIN3-Ref-POL LIN4-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1634,"DG_s08",414.563,415.235,415.875,415.891,22,13,10,10,0.64,"Left",22,13,9,9,0,0,-9,9,"Advent",12,3,22,10,13,10
"2843",150,"POL RIN11-Ref-POL RIN12-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1634,"DG_s08",414.563,415.235,415.875,415.891,22,13,10,10,0.64,"Left",22,13,9,9,0,0,-9,9,"Advent",12,3,22,10,13,10
"2844",150,"POL LIN11-Ref-POL LIN12-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1634,"DG_s08",414.563,415.235,415.875,415.891,22,13,10,10,0.64,"Left",22,13,9,9,0,0,-9,9,"Advent",12,3,22,10,13,10
"2845",150,"POL RIN12-Ref-POL RIN13-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1634,"DG_s08",414.563,415.235,415.875,415.891,22,13,10,10,0.64,"Left",22,13,9,9,0,0,-9,9,"Advent",12,3,22,10,13,10
"2846",150,"POL RIN10-Ref-POL RIN11-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1634,"DG_s08",414.563,415.235,415.875,415.891,22,13,10,10,0.64,"Left",22,13,9,9,0,0,-9,9,"Advent",12,3,22,10,13,10
"2847",150,"POL LAM8-Ref-POL LAM9-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1634,"DG_s08",414.563,415.235,415.875,415.891,22,13,10,10,0.64,"Left",22,13,9,9,0,0,-9,9,"Advent",12,3,22,10,13,10
"2848",150,"POL LIN10-Ref-POL LIN11-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1634,"DG_s08",414.563,415.235,415.875,415.891,22,13,10,10,0.64,"Left",22,13,9,9,0,0,-9,9,"Advent",12,3,22,10,13,10
"2849",150,"POL RIN2-Ref-POL RIN3-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1634,"DG_s08",414.563,415.235,415.875,415.891,22,13,10,10,0.64,"Left",22,13,9,9,0,0,-9,9,"Advent",12,3,22,10,13,10
"2850",150,"POL RIN3-Ref-POL RIN4-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1634,"DG_s08",414.563,415.235,415.875,415.891,22,13,10,10,0.64,"Left",22,13,9,9,0,0,-9,9,"Advent",12,3,22,10,13,10
"2851",150,"POL LIN12-Ref-POL LIN13-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1634,"DG_s08",414.563,415.235,415.875,415.891,22,13,10,10,0.64,"Left",22,13,9,9,0,0,-9,9,"Advent",12,3,22,10,13,10
"2852",150,"POL LIN1-Ref-POL LIN2-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1634,"DG_s08",414.563,415.235,415.875,415.891,22,13,10,10,0.64,"Left",22,13,9,9,0,0,-9,9,"Advent",12,3,22,10,13,10
"2853",150,"POL RIN5-Ref-POL RIN6-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1634,"DG_s08",414.563,415.235,415.875,415.891,22,13,10,10,0.64,"Left",22,13,9,9,0,0,-9,9,"Advent",12,3,22,10,13,10
"2854",150,"POL RAM8-Ref-POL RAM9-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1634,"DG_s08",414.563,415.235,415.875,415.891,22,13,10,10,0.64,"Left",22,13,9,9,0,0,-9,9,"Advent",12,3,22,10,13,10
"2855",150,"POL RIN9-Ref-POL RIN10-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1634,"DG_s08",414.563,415.235,415.875,415.891,22,13,10,10,0.64,"Left",22,13,9,9,0,0,-9,9,"Advent",12,3,22,10,13,10
"2856",150,"POL RIN4-Ref-POL RIN5-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1634,"DG_s08",414.563,415.235,415.875,415.891,22,13,10,10,0.64,"Left",22,13,9,9,0,0,-9,9,"Advent",12,3,22,10,13,10
"2857",151,"POL LIN4-Ref-POL LIN5-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1635,"DG_s08",416.891,417.563,418.25,418.25,10,10,8,12,0.687,"Left",8,12,4,0,4,4,0,-4,"10-10",2,-2,10,8,10,12
"2858",151,"POL RAM8-Ref-POL RAM9-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1635,"DG_s08",416.891,417.563,418.25,418.25,10,10,8,12,0.687,"Left",8,12,4,0,4,4,0,-4,"10-10",2,-2,10,8,10,12
"2859",151,"POL RAM7-Ref-POL RAM8-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1635,"DG_s08",416.891,417.563,418.25,418.25,10,10,8,12,0.687,"Left",8,12,4,0,4,4,0,-4,"10-10",2,-2,10,8,10,12
"2860",151,"POL LIN3-Ref-POL LIN4-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1635,"DG_s08",416.891,417.563,418.25,418.25,10,10,8,12,0.687,"Left",8,12,4,0,4,4,0,-4,"10-10",2,-2,10,8,10,12
"2861",151,"POL LAM8-Ref-POL LAM9-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1635,"DG_s08",416.891,417.563,418.25,418.25,10,10,8,12,0.687,"Left",8,12,4,0,4,4,0,-4,"10-10",2,-2,10,8,10,12
"2862",151,"POL RIN2-Ref-POL RIN3-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1635,"DG_s08",416.891,417.563,418.25,418.25,10,10,8,12,0.687,"Left",8,12,4,0,4,4,0,-4,"10-10",2,-2,10,8,10,12
"2863",151,"POL LIN12-Ref-POL LIN13-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1635,"DG_s08",416.891,417.563,418.25,418.25,10,10,8,12,0.687,"Left",8,12,4,0,4,4,0,-4,"10-10",2,-2,10,8,10,12
"2864",151,"POL RIN3-Ref-POL RIN4-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1635,"DG_s08",416.891,417.563,418.25,418.25,10,10,8,12,0.687,"Left",8,12,4,0,4,4,0,-4,"10-10",2,-2,10,8,10,12
"2865",151,"POL LIN2-Ref-POL LIN3-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1635,"DG_s08",416.891,417.563,418.25,418.25,10,10,8,12,0.687,"Left",8,12,4,0,4,4,0,-4,"10-10",2,-2,10,8,10,12
"2866",151,"POL LIN1-Ref-POL LIN2-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1635,"DG_s08",416.891,417.563,418.25,418.25,10,10,8,12,0.687,"Left",8,12,4,0,4,4,0,-4,"10-10",2,-2,10,8,10,12
"2867",151,"POL RIN9-Ref-POL RIN10-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1635,"DG_s08",416.891,417.563,418.25,418.25,10,10,8,12,0.687,"Left",8,12,4,0,4,4,0,-4,"10-10",2,-2,10,8,10,12
"2868",151,"POL LIN11-Ref-POL LIN12-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1635,"DG_s08",416.891,417.563,418.25,418.25,10,10,8,12,0.687,"Left",8,12,4,0,4,4,0,-4,"10-10",2,-2,10,8,10,12
"2869",151,"POL LAM9-Ref-POL LAM10-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1635,"DG_s08",416.891,417.563,418.25,418.25,10,10,8,12,0.687,"Left",8,12,4,0,4,4,0,-4,"10-10",2,-2,10,8,10,12
"2870",151,"POL RIN5-Ref-POL RIN6-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1635,"DG_s08",416.891,417.563,418.25,418.25,10,10,8,12,0.687,"Left",8,12,4,0,4,4,0,-4,"10-10",2,-2,10,8,10,12
"2871",151,"POL RIN10-Ref-POL RIN11-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1635,"DG_s08",416.891,417.563,418.25,418.25,10,10,8,12,0.687,"Left",8,12,4,0,4,4,0,-4,"10-10",2,-2,10,8,10,12
"2872",151,"POL RIN12-Ref-POL RIN13-Ref",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1635,"DG_s08",416.891,417.563,418.25,418.25,10,10,8,12,0.687,"Left",8,12,4,0,4,4,0,-4,"10-10",2,-2,10,8,10,12
