"","trial","electrodes","bin_3","bin_4","bin_5","bin_6","bin_7","bin_8","bin_9","bin_10","bin_11","bin_12","bin_13","bin_14","bin_15","bin_16","bin_17","bin_18","bin_19","bin_20","bin_21","bin_22","bin_23","bin_24","bin_25","bin_26","X","SID","newround_time","choice_time","buttonpress_time","reveal_time","self_payoff","other_payoff","self_foregone","other_foregone","RT","side_chosen","self_var_payoff","other_var_payoff","ineq_var_abs","ineq_choice_abs","ineq_foregone_abs","ineq_disadvent","ineq_advent","ineq_choice","chose_equality","self_diff","other_diff","L_self","R_self","L_other","R_other"
"1129",126,"LIN9-LIN10",-0.08091641165,-0.15094103165,-0.22795452265,0.09515371735,0.14569890935,-0.04180750065,0.16998985935,0.20010300735,0.01596820435,0.13637164695,0.08191573995,-0.13307880065,0.03681659935,0.19060922735,0.16296924135,0.01480803435,-0.07670113425,-0.02741119425,0.12635835035,0.21068785135,0.14147199305,-0.00522524695,-0.14056105865,0.04142827235,2294,"DG_s11",349.515,350.125,351.484,351.484,10,10,2,2,1.359,"Left",2,2,0,0,0,0,0,0,"10-10",8,8,10,2,10,2
"1130",126,"RIN2-RIN3",0.0273136455,-0.0058785565,0.1458275475,-0.0857284605,-0.1536505075,-0.0671042275,-0.0028726225,0.0391396215,-0.0462383685,0.0770567475,0.2699139735,0.1357504375,-0.1070807525,-0.1317998575,-0.0482372325,0.0089417285,0.1865991995,0.1549962205,-0.0102629795,0.0099217595,0.1503052119,0.3173649859,0.2117900925,0.1298398995,2294,"DG_s11",349.515,350.125,351.484,351.484,10,10,2,2,1.359,"Left",2,2,0,0,0,0,0,0,"10-10",8,8,10,2,10,2
"1131",126,"LIN4-LIN5",-0.00312016865,-0.01888266065,-0.02910192165,-0.15274836165,-0.34659661665,-0.18692654765,0.00983538135,0.00063384135,-0.04930458765,-0.06247549665,-0.04694779665,0.01140715835,0.07252046835,-0.04433210925,-0.02786699325,0.16609524935,0.13674772535,-0.05697893865,-0.23379283365,-0.16766835065,-0.02917686865,-0.14831330765,-0.09375041565,0.14419925935,2294,"DG_s11",349.515,350.125,351.484,351.484,10,10,2,2,1.359,"Left",2,2,0,0,0,0,0,0,"10-10",8,8,10,2,10,2
"1132",126,"RIN1-RIN2",0.0174472082,-0.02460542384,0.05001256816,0.0489457992,0.1528481615,0.1898052095,0.1033474982,0.0102529682,-0.0584867548,0.0088448252,-0.0524167148,-0.1481569778,-0.0389718848,-0.0132375118,0.0515737752,0.1509267218,0.2814911118,0.3222609852,0.0722476382,-0.0639340378,0.0977400992,0.1865819252,0.1516186272,0.0726898744,2294,"DG_s11",349.515,350.125,351.484,351.484,10,10,2,2,1.359,"Left",2,2,0,0,0,0,0,0,"10-10",8,8,10,2,10,2
"1133",126,"RIN9-RIN10",-0.0207254599,-0.1686188709,-0.2949881455,-0.2636872355,-0.3239447965,-0.2912708765,-0.2333365965,-0.1518860245,-0.0315293035,-0.0604763355,-0.0150370265,0.1437787445,0.2007081735,0.1550986255,0.2308780565,0.12657897182,-0.07890418818,-0.135855048,-0.2014199217,-0.0725548862,0.1988330775,0.1488786115,-0.0453365385,-0.1711203865,2294,"DG_s11",349.515,350.125,351.484,351.484,10,10,2,2,1.359,"Left",2,2,0,0,0,0,0,0,"10-10",8,8,10,2,10,2
"1134",126,"RIN3-RIN4",0.3417590655,0.3700122445,0.4715094435,0.6110457045,0.4700219005,0.3669746389,0.5753064629,0.5626065985,0.2956040895,0.3578891395,0.4860966985,0.3228564225,0.2168879545,0.1806929065,0.3190679345,0.4470682275,0.2830787505,0.1955100245,0.2850305215,0.2824118925,0.3400365125,0.3637224123,0.2615937867,0.3741438489,2294,"DG_s11",349.515,350.125,351.484,351.484,10,10,2,2,1.359,"Left",2,2,0,0,0,0,0,0,"10-10",8,8,10,2,10,2
"1135",127,"RIN1-RIN2",0.119652250272,-0.023022573728,-0.142382910728,-0.268954731728,-0.254488544728,-0.153728218728,-0.115331947428,-0.145302438728,-0.267278810028,-0.246218040728,-0.149847902728,-0.192057694728,-0.169166766728,-0.195614758728,-0.058850954728,-0.062962087728,-0.169923902728,-0.066229494728,-0.198938871628,-0.251923279728,-0.090190543828,-0.023938065728,0.044403210272,-0.001766486028,2295,"DG_s11",352.484,353.093,354.281,354.281,10,10,3,31,1.188,"Left",3,31,28,0,28,28,0,-28,"10-10",7,-21,10,3,10,31
"1136",127,"RIN3-RIN4",0.035349250582,0.186533382415,0.168747889415,0.144883775415,0.179988665415,0.167762779415,0.119580852415,0.077670991415,0.242470371415,0.403898612415,0.294391519915,0.081253700015,-0.004272592485,0.085307295415,0.257353648415,0.142418870415,0.046653774415,0.035321015215,0.198019663215,0.322042519415,0.112465583855,0.032513361855,-0.027454240585,-0.012158125585,2295,"DG_s11",352.484,353.093,354.281,354.281,10,10,3,31,1.188,"Left",3,31,28,0,28,28,0,-28,"10-10",7,-21,10,3,10,31
"1137",127,"LIN1-LIN2",0.231352163,0.20427944,0.149114787,0.289288277,0.2529130693,0.1120639143,0.153747278,0.0737364849,0.0193653409,0.0047472215,-0.1418594185,-0.244053361,-0.082574037,-0.091136775,-0.076269609,-0.026062078,-0.134298878,-0.177399216,-0.225806916,-0.04407344,0.146164141,-0.074549281,-0.055609592,0.197592666,2295,"DG_s11",352.484,353.093,354.281,354.281,10,10,3,31,1.188,"Left",3,31,28,0,28,28,0,-28,"10-10",7,-21,10,3,10,31
"1138",127,"RIN9-RIN10",0.1254299567,0.5057723706,0.7624768736,0.3572884476,-0.0448959614,-0.1802579454,0.1774382286,0.2884779556,-0.0318242104,-0.1284402634,-0.1502049084,0.1322285206,0.1332397971,-0.1244384629,-0.1390936784,0.0179026986,0.0208204226,-0.0097399354,0.0582585306,0.0233071206,-0.0995470984,-0.0506094064,0.0968125426,0.0898554076,2295,"DG_s11",352.484,353.093,354.281,354.281,10,10,3,31,1.188,"Left",3,31,28,0,28,28,0,-28,"10-10",7,-21,10,3,10,31
"1139",127,"LIN4-LIN5",0.0112571116,0.0295680006,-0.0601571835,-0.1761069195,0.0212394375,0.1002716365,-0.0951983805,-0.2633702325,-0.1407882455,-0.0253767955,-0.0051940814,-0.1307266514,-0.1182094095,-0.0116266015,-0.0418825865,0.0827617555,0.1655409835,0.0864294385,-0.0197887913,-0.0358936893,-0.0031596935,0.0882787095,0.0489406275,-0.0191179205,2295,"DG_s11",352.484,353.093,354.281,354.281,10,10,3,31,1.188,"Left",3,31,28,0,28,28,0,-28,"10-10",7,-21,10,3,10,31
"1140",127,"LIN9-LIN10",-0.010270382,0.343670422,0.588466808,0.311152435,-0.176442326,-0.248122995,-0.024421014,0.0988324937,-0.0350034253,-0.039954275,-0.0218677881,-0.2176292681,-0.343871278,-0.180865846,-0.180714716,-0.183803156,-0.072708518,-0.079238406,-0.078286538,-0.212894417,-0.148505592,-0.091343964,-0.315035705,-0.31314407114,2295,"DG_s11",352.484,353.093,354.281,354.281,10,10,3,31,1.188,"Left",3,31,28,0,28,28,0,-28,"10-10",7,-21,10,3,10,31
"1141",127,"LIN2-LIN3",0.20922410665,0.09450422095,0.08306997095,0.03931980545,-0.06916200035,0.05025296555,0.06068567135,0.01036237665,0.07325172965,-0.08744423525,-0.11138553525,0.03469021965,0.05708878165,-0.09333729935,-0.26247718845,-0.20006394245,-0.05972456335,0.00757823165,-0.05722830635,-0.08907239835,0.05202487465,0.06748423665,0.13141596665,0.32122645665,2295,"DG_s11",352.484,353.093,354.281,354.281,10,10,3,31,1.188,"Left",3,31,28,0,28,28,0,-28,"10-10",7,-21,10,3,10,31
"1142",127,"LIN3-LIN4",0.033186596,-0.050566422,-0.095714163,-0.180620494,-0.265817226,-0.25724656,-0.278071857,-0.133766807,-0.135274169,-0.214707054,-0.149322906,0.031897499,0.012896017,-0.1085387,-0.208960004,-0.231026675,-0.017629695,-0.057824122,-0.157360052,-0.121046827,-0.04366471,-0.009292261,-0.04623762,-0.224086279,2295,"DG_s11",352.484,353.093,354.281,354.281,10,10,3,31,1.188,"Left",3,31,28,0,28,28,0,-28,"10-10",7,-21,10,3,10,31
"1143",127,"RIN2-RIN3",-0.113367011,0.036827568,-0.055355935,-0.003041377,0.042792398,-0.189806542,-0.141398928,-0.065853058,0.051516346,0.084753266,-0.176716284,-0.217384445,-0.228831894,-0.093835736,0.237208901,0.296152634,0.23428713,0.17492643,0.160721861,0.047240223,-0.0161802543,0.0126561477,-0.02919304,0.038197279,2295,"DG_s11",352.484,353.093,354.281,354.281,10,10,3,31,1.188,"Left",3,31,28,0,28,28,0,-28,"10-10",7,-21,10,3,10,31
"1144",128,"RIN1-RIN2",0.017234668,0.1306529714,0.128549277,-0.0621020894,-0.0040654154,0.0225358186,-0.1106789424,-0.0811464864,0.0784582446,0.0525712006,0.0413913806,-0.0041456594,-0.1877265804,-0.0957416404,-0.0501201744,-0.1306734704,-0.14615452225,-0.06179896225,0.1614910686,0.2702009836,0.3784430586,0.2952468556,-0.002008185,-0.1097861526,2296,"DG_s11",355.281,355.89,357.765,357.781,10,10,10,22,1.875,"Right",10,22,12,0,12,12,0,-12,"10-10",0,-12,10,10,22,10
"1145",128,"RIN9-RIN10",0.106607868,0.0578029918,-0.1530058202,0.0197485166,0.1570215126,0.1092576035,0.1341265735,0.2240199855,0.0922737535,-0.1038629965,0.1441814255,0.2399556185,0.0236136485,-0.1012917555,-0.0982043185,-0.0750866205,0.0375460125,0.0600055695,-0.2069107707,-0.1141409347,0.1394330975,0.2428200175,0.2046713255,0.2018586545,2296,"DG_s11",355.281,355.89,357.765,357.781,10,10,10,22,1.875,"Right",10,22,12,0,12,12,0,-12,"10-10",0,-12,10,10,22,10
"1146",128,"LIN2-LIN3",0.0538176005,0.2401051245,0.2384252745,0.1299680335,0.0800851885,0.01205008208,-0.12098021792,-0.1323999235,-0.1947420525,-0.1188707205,0.0876870605,-0.0336919058,-0.0462531058,0.2518012655,0.2976116955,0.0128974255,-0.1944542935,-0.0665184118,0.1539107072,0.0358537415,-0.0912696085,-0.0812237095,-0.0983338673,0.0565388857,2296,"DG_s11",355.281,355.89,357.765,357.781,10,10,10,22,1.875,"Right",10,22,12,0,12,12,0,-12,"10-10",0,-12,10,10,22,10
"1147",128,"RIN2-RIN3",-0.0997553208,-0.0465865678,0.0417879745,-0.0355465395,0.0736591365,0.1729712905,0.1130711596,-0.1125684914,-0.2886524165,-0.1808646655,-0.1426664985,-0.1412952565,-0.1532930995,-0.1942801215,-0.1537462498,-0.0874348731,-0.1112550928,-0.0688513925,0.0566963565,0.0849982495,0.1762880005,0.1811914965,-0.1115153835,-0.1104219335,2296,"DG_s11",355.281,355.89,357.765,357.781,10,10,10,22,1.875,"Right",10,22,12,0,12,12,0,-12,"10-10",0,-12,10,10,22,10
"1148",128,"LIN1-LIN2",0.2321990825,0.3293564355,0.4180256055,0.4129982295,0.2198233725,0.0205577795,0.0735517485,0.3204294095,0.2096122085,0.0877057385,0.02414975711,0.19277052611,0.5172267065,0.5217353465,0.2973580515,0.1711175815,0.1007886104,0.1059260704,0.1498238818,0.1852360918,0.2669253365,0.0487176465,0.0950093975,0.3322726375,2296,"DG_s11",355.281,355.89,357.765,357.781,10,10,10,22,1.875,"Right",10,22,12,0,12,12,0,-12,"10-10",0,-12,10,10,22,10
"1149",128,"LIN3-LIN4",0.12366245995,0.12332928995,0.12683192595,-0.05669034305,-0.01773419105,0.23916699495,0.04889254295,-0.00792052305,0.11636866595,0.25388105295,0.13594136495,-0.14593955005,-0.01646500105,0.06015676395,0.06333635395,0.07695689695,0.04895015295,0.09701025575,0.20000441975,0.20874046395,-0.02035966305,-0.03466248305,0.09835477495,0.25426232495,2296,"DG_s11",355.281,355.89,357.765,357.781,10,10,10,22,1.875,"Right",10,22,12,0,12,12,0,-12,"10-10",0,-12,10,10,22,10
"1150",128,"LIN9-LIN10",0.21357414225,0.24199391425,0.27126447425,0.31106315125,0.08654645125,-0.02229074465,0.08206336535,0.28919037725,0.39173387725,0.12148756625,0.10817695525,0.19014065425,0.13832206525,0.10556467925,-0.04564805275,0.12120448225,0.21923364815,0.09164961915,0.03678224725,-0.04862809375,-0.18079738575,-0.05425494575,0.13741210425,0.01004306925,2296,"DG_s11",355.281,355.89,357.765,357.781,10,10,10,22,1.875,"Right",10,22,12,0,12,12,0,-12,"10-10",0,-12,10,10,22,10
"1151",128,"LIN4-LIN5",-0.3512760045,-0.1665398395,0.1398594175,0.2026353905,-0.0179220909,-0.0260654329,0.0106042175,-0.0297600885,-0.0134617737,-0.0199788975,0.0900888317,0.1727831895,0.0636648865,0.0194582725,-0.0331942486,-0.0455593966,-0.0652393925,-0.0328138825,-0.1109343225,-0.2534389375,-0.0695646405,0.1301814025,0.0179262625,-0.2555824375,2296,"DG_s11",355.281,355.89,357.765,357.781,10,10,10,22,1.875,"Right",10,22,12,0,12,12,0,-12,"10-10",0,-12,10,10,22,10
"1152",128,"RIN3-RIN4",-0.028966334,0.012620951,0.25658163,0.110430942,0.242881157,0.519462435,0.390823093,0.073199644,-0.141976562,-0.054516203,0.013554475,-0.070995808,-0.053283389,-0.100855748,-0.144140127,-0.047844013,-0.021820061,-0.066142534,-0.06200604,-0.039520329,0.093738988,0.1479617907,0.0059171657,-0.139053307,2296,"DG_s11",355.281,355.89,357.765,357.781,10,10,10,22,1.875,"Right",10,22,12,0,12,12,0,-12,"10-10",0,-12,10,10,22,10
"1153",129,"LIN9-LIN10",0.074408371,0.121867554,0.372784733,0.451078648,0.244119928,0.178310774,0.423013224,0.372568805,0.105027454,0.315165109,0.267482908,0.0935185166,0.3909518078,0.5238046702,0.374514787,0.166954409,0.0988062031,0.1693681351,0.289155911,0.2946819805,0.0863296055,0.213917993,0.304938518,0.18292612,2297,"DG_s11",358.781,359.39,360.64,360.64,26,10,10,10,1.25,"Right",26,10,16,16,0,0,-16,16,"Advent",16,0,10,26,10,10
"1154",129,"RIN2-RIN3",-0.086489927,0.020183337,0.028256652,-0.160977367,-0.256256207,-0.073953094,-0.0461170375,0.1662757575,0.262856876,0.076076266,-0.147525131,-0.312527416,-0.0848676149,0.0155101421,-0.222054367,-0.326108849,-0.1947426043,-0.2015013373,-0.260944471846,-0.189885269846,-0.1100317804,-0.00138533940000002,-0.00882369099999999,0.006361599,2297,"DG_s11",358.781,359.39,360.64,360.64,26,10,10,10,1.25,"Right",26,10,16,16,0,0,-16,16,"Advent",16,0,10,26,10,10
"1155",129,"LIN1-LIN2",-0.107878206,-0.142893547,-0.133528906,0.011949482,-0.083489689,-0.149474969,-0.082319639,0.0245091255,-0.0817929315,-0.171411582,-0.04445376,0.00853275000000001,0.011845458,-0.180568525,-0.084506708,-0.071034819,0.00837053400000001,0.090267863,-0.0795759847,-0.1528773637,-0.14453483,-0.0854041,-0.093076528,-0.077334639,2297,"DG_s11",358.781,359.39,360.64,360.64,26,10,10,10,1.25,"Right",26,10,16,16,0,0,-16,16,"Advent",16,0,10,26,10,10
"1156",129,"RIN9-RIN10",0.138394903765,-0.015266344235,-0.217047040235,-0.116664388235,0.131164191765,0.065015177765,0.111245244765,0.145979204765,0.227433857765,0.255176843765,0.262523043765,0.203232767765,0.034823567765,-0.033673216235,-0.074479945235,0.085556267765,0.155930894765,0.024043126765,0.052574627765,0.166200036765,0.089840325765,-0.002812865235,-0.138463863235,-0.060849386235,2297,"DG_s11",358.781,359.39,360.64,360.64,26,10,10,10,1.25,"Right",26,10,16,16,0,0,-16,16,"Advent",16,0,10,26,10,10
"1157",129,"RIN1-RIN2",0.036707251685,-0.053594827315,0.006057122685,-0.026485415315,0.054513726685,0.077097468685,0.059846251685,0.037590164685,-0.063398122315,-0.151762399315,-0.147855247315,-0.084084867315,-0.096351247315,-0.111643169315,0.017195890685,0.024836051685,-0.089783249315,-0.141231911315,-0.117886727015,-0.072704891015,0.015679466685,0.111218423685,0.440468352685,0.360877537685,2297,"DG_s11",358.781,359.39,360.64,360.64,26,10,10,10,1.25,"Right",26,10,16,16,0,0,-16,16,"Advent",16,0,10,26,10,10
"1158",129,"LIN3-LIN4",0.052191002,0.01809952,-0.108255284,-0.122164627,0.000604759999999996,0.166038877,0.11835614,-0.1226837,-0.217848532,-0.201778828,-0.050406399,0.033077456,0.022823659,0.0354117021,-0.0369531699,-0.116400543,-0.0952802927,-0.0988025657,-0.160324656,-0.127801912,0.086782855,0.168153735,0.103332798,0.019459929,2297,"DG_s11",358.781,359.39,360.64,360.64,26,10,10,10,1.25,"Right",26,10,16,16,0,0,-16,16,"Advent",16,0,10,26,10,10
"1159",129,"RIN3-RIN4",-0.2988217935,-0.2726563605,-0.2473690935,-0.1414636655,-0.0205955725,-0.0818024265,-0.1552360375,-0.1001069025,0.0925430085,0.1610909265,0.1044336594,-0.0442755606,-0.1804983635,-0.2246538955,-0.2485993945,-0.2035916205,-0.2060540405,-0.2688817225,-0.1724507835,0.0932272965,0.1112654665,-0.0656036235,-0.0690961425,0.1032021196,2297,"DG_s11",358.781,359.39,360.64,360.64,26,10,10,10,1.25,"Right",26,10,16,16,0,0,-16,16,"Advent",16,0,10,26,10,10
"1160",129,"LIN2-LIN3",-0.217838421,0.039822687,0.100217486,0.118371333,-0.098760987,-0.206917462,-0.198451472,-0.101501212,-0.149670898,-0.28289919265,-0.19751330665,-0.1621880757,-0.1070468637,-0.073548022,-0.032056029,-0.070564691,-0.040842446,-0.150755622,-0.2274993547,-0.0874194457,-0.0558893,0.00704175099999998,0.058192568,0.014548208,2297,"DG_s11",358.781,359.39,360.64,360.64,26,10,10,10,1.25,"Right",26,10,16,16,0,0,-16,16,"Advent",16,0,10,26,10,10
"1161",129,"LIN4-LIN5",-0.1400308825,0.0496025165,0.1947088475,-0.0632157725,-0.0667452605,-0.0019088475,-0.1369377275,-0.1851240205,-0.1444515105,-0.0495759605,0.0401373515,0.1248405715,-0.0040416415,-0.0550068695,0.0541507179,0.0373012349,0.1598005185,0.1280565235,-0.0331155485,-0.0790563415,-0.1303398661,-0.1265389571,0.1985102505,0.2964639345,2297,"DG_s11",358.781,359.39,360.64,360.64,26,10,10,10,1.25,"Right",26,10,16,16,0,0,-16,16,"Advent",16,0,10,26,10,10
"1162",130,"RIN9-RIN10",-0.18465179395,-0.05190430995,0.03352823105,0.10494091605,0.21745632005,0.15552041505,0.06685095505,-0.05074296595,-0.01145962095,-0.00970877995,-0.07692258095,-0.07625202595,-0.19249671635,-0.13002300135,0.12050919005,0.05307647005,-0.28557492995,-0.21036974995,-0.11931516817,-0.04244347317,-0.04434227495,-0.21243946695,-0.12953678901,0.15223913799,2298,"DG_s11",361.64,362.25,363.297,363.297,30,10,10,10,1.047,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"1163",130,"LIN1-LIN2",-0.0055072537475,0.2204139062525,0.1206284802525,0.0209906202525,0.0371138552525,0.0431684542525,-0.0739456097475,-0.1844186587475,-0.2030259387475,-0.2252223587475,-0.0828857097475,0.0266453302525,-0.0847928187475,0.000211611252499997,0.1732495742525,0.0937289452525,0.0725252432525,0.1310215442525,0.1319035132525,0.1514762312525,0.0987536262525,0.0590168062525,0.0810606702525,0.2908150802525,2298,"DG_s11",361.64,362.25,363.297,363.297,30,10,10,10,1.047,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"1164",130,"LIN9-LIN10",-0.00522233290000002,0.0269705521,0.1295040471,0.2602757222,0.2155505702,0.1173617801,0.1001669871,0.1417665471,0.3128604221,0.4535580653,0.2737580123,0.1197557681,0.1025695401,0.3353698211,0.4668953681,0.2998781211,0.3603304761,0.1918236131,0.1772495511,0.3229220451,0.1285586513,0.2684077839,0.4140366937,0.3342667571,2298,"DG_s11",361.64,362.25,363.297,363.297,30,10,10,10,1.047,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"1165",130,"LIN2-LIN3",0.255082275425,0.206003390425,0.278200023425,0.122798775625,-0.060061695375,-0.024957931575,0.148187175425,0.205188907425,0.040514871425,0.080271803425,0.050209615425,-0.010675343575,0.152124143425,0.059101709425,-0.198789530575,-0.002459838275,0.162446453725,0.233000450425,0.380938838425,0.320579626425,0.203465451425,0.138165121725,0.181178846725,0.086123360425,2298,"DG_s11",361.64,362.25,363.297,363.297,30,10,10,10,1.047,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"1166",130,"RIN3-RIN4",0.28504402355,0.29156374655,-0.15103375345,-0.33464708845,0.03359021155,0.11355777855,-0.10417165225,-0.04822812625,-0.01551097545,0.00419945055,0.02592495955,-0.11066560335,-0.13751865135,0.00584341055,-0.02290506745,-0.02246991545,0.04603272155,-0.01845656905,0.04770555795,-0.01670625945,-0.10975203025,-0.02999864725,0.14792265655,0.02711073655,2298,"DG_s11",361.64,362.25,363.297,363.297,30,10,10,10,1.047,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"1167",130,"LIN4-LIN5",-0.3117824095,-0.2288633759,-0.1531199069,-0.2824780605,-0.3295024185,-0.1409645955,0.0473101055,0.0571935205,0.0966991785,-0.0134215895,-0.2401762705,-0.1780852105,-0.1015770851,-0.1711283961,-0.1862715985,-0.0657282285,0.0214337685,0.2701941295,0.1092925275,-0.0533035425,0.1661100065,0.0867806805,0.0912625345,0.1495135445,2298,"DG_s11",361.64,362.25,363.297,363.297,30,10,10,10,1.047,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"1168",130,"LIN3-LIN4",0.05182113565,-0.02754398135,0.09453346165,0.12141560165,-0.00352508235,-0.08503608805,0.04208005195,0.00830597364999999,-0.03776352535,0.17855636465,0.12057178565,-0.02965925535,-0.05394183735,-0.10222386735,-0.12779945635,0.05829278565,0.19984746765,0.16824553265,0.14900910765,0.11005416065,0.16157649865,0.24537035965,0.36156668165,0.36172723865,2298,"DG_s11",361.64,362.25,363.297,363.297,30,10,10,10,1.047,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"1169",130,"RIN2-RIN3",0.20000174595,0.17604397895,0.01813415995,-0.09123461705,0.02095301865,0.16303135665,0.14804072595,0.13439722695,-0.04674941205,-0.26273183305,-0.00211752705,0.11233345795,-0.17200228205,-0.11334445205,-0.03518917835,-0.01397290535,0.09981405495,0.07133145095,-0.02264628205,0.19084295195,0.16472071495,-0.08419833505,-0.10882655845,-0.22753175745,2298,"DG_s11",361.64,362.25,363.297,363.297,30,10,10,10,1.047,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"1170",130,"RIN1-RIN2",0.0033947804,0.0129492984,0.2877588034,0.2570300924,0.0343501854,-0.1091815146,-0.1729089656,0.0625353144,0.1567715864,-0.0224739346,0.0372077064,0.0778769774,-0.00546726754,0.03824020946,0.1821138884,0.2322721914,0.0390118264,0.1992973664,0.4285175174,0.3425274574,0.3061065374,0.2119542344,0.1427533984,0.1030181514,2298,"DG_s11",361.64,362.25,363.297,363.297,30,10,10,10,1.047,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"1171",131,"LIN4-LIN5",-0.1200440058,-0.0934411073,-0.1074479613,0.1163217827,0.0984982202,-0.0815094155,0.101946899,0.4775506837,0.2882271467,-0.0337108423,0.1323551947,0.0228851157,-0.1899271943,-0.1625760613,-0.0882014883,0.0566436017,0.0906249057,0.0712044628,-0.0148024362,-0.0285564633,0.0582016297,0.0945081317,0.0706229997,0.1748871487,2299,"DG_s11",364.297,364.906,366.125,366.14,10,10,6,22,1.219,"Right",6,22,16,0,16,16,0,-16,"10-10",4,-12,6,10,22,10
"1172",131,"RIN1-RIN2",-0.10339148069,-0.262948578,-0.213404634,-0.024708764,0.02029884,-0.03603842,-0.0467293704,-0.0664701244,0.09311016,0.117298981,0.08067925,0.0578272843,-0.06159921973,-0.06926834803,-0.217006354,-0.115709737,0.0701478657,-0.0425805583,-0.104429597,0.050417248,0.124411358,0.024298678,0.161722723,0.192105378,2299,"DG_s11",364.297,364.906,366.125,366.14,10,10,6,22,1.219,"Right",6,22,16,0,16,16,0,-16,"10-10",4,-12,6,10,22,10
"1173",131,"LIN2-LIN3",-0.144141779,-0.08399963,-0.049708332,-0.121985561,-0.126918369,0.051564752,0.023011777,-0.106018111,-0.040743852,-0.020386109,-0.0049863752,-0.074369574,-0.2052380848,-0.168175712,0.001288009,-0.021260228,-0.136546966,-0.161809041,-0.1089049368,-0.0615594448,-0.064083843,-0.004316893,0.245425491,0.385718115,2299,"DG_s11",364.297,364.906,366.125,366.14,10,10,6,22,1.219,"Right",6,22,16,0,16,16,0,-16,"10-10",4,-12,6,10,22,10
"1174",131,"LIN3-LIN4",-0.08911733805,-0.25464773605,-0.24972279405,-0.02972174655,0.01423400845,-0.17825650405,-0.20583853805,0.07845052495,0.10195919695,-0.15736654905,-0.14220609205,-0.18534390605,-0.35761503105,-0.34629687105,-0.25329890465,-0.13799929365,-0.16109158005,-0.24630560805,-0.09602783725,0.07312957975,0.02460658495,0.04370276395,-0.03112491205,-0.18895448005,2299,"DG_s11",364.297,364.906,366.125,366.14,10,10,6,22,1.219,"Right",6,22,16,0,16,16,0,-16,"10-10",4,-12,6,10,22,10
"1175",131,"RIN2-RIN3",0.014498399,-0.177165559,-0.049852844,0.03738911,0.003806053,0.002458711,0.155540881,0.194505407,0.354321713,0.3168657349,0.0064549009,0.043418519,0.090722313,0.0608706705,0.0246017485,-0.072040628,-0.105809106,0.002175503,0.054503072,0.0577510266,0.1043211816,0.0670562873,-0.0359053237,-0.014942123,2299,"DG_s11",364.297,364.906,366.125,366.14,10,10,6,22,1.219,"Right",6,22,16,0,16,16,0,-16,"10-10",4,-12,6,10,22,10
"1176",131,"RIN9-RIN10",0.13042300685,0.13579913125,-0.00430168475000001,0.02480449985,0.13292669185,0.05499139185,0.04345257785,0.08371764685,0.02087203885,-0.11940959615,-0.14711036615,0.00280333985,0.33471892985,0.52592389685,0.14142069625,-0.10700544775,-0.04008643705,-0.02035710005,-0.12479311015,-0.06534590915,0.09484328555,0.05999566755,-0.03185618815,-0.14397866315,2299,"DG_s11",364.297,364.906,366.125,366.14,10,10,6,22,1.219,"Right",6,22,16,0,16,16,0,-16,"10-10",4,-12,6,10,22,10
"1177",131,"LIN9-LIN10",0.02365444465,0.09229528665,0.00857596164999999,0.02662020865,0.08637639745,0.07316115945,0.11706328765,0.10996232565,0.06298310965,0.10860646965,0.05769542345,-0.05421778855,0.01489875765,0.20981463765,0.25910941835,-0.00413234965000001,0.05132133465,0.16645217655,0.11475239655,0.57065655465,0.83526943965,0.33067915465,0.16601717465,0.13248759965,2299,"DG_s11",364.297,364.906,366.125,366.14,10,10,6,22,1.219,"Right",6,22,16,0,16,16,0,-16,"10-10",4,-12,6,10,22,10
"1178",131,"RIN3-RIN4",-0.2252106378,-0.2851388318,-0.2872035315,-0.1626562935,0.0621223045,0.2625139065,0.2999028645,0.1105866545,0.0510959745,-0.0017341545,-0.1469332465,0.3078100025,0.3421083388,-0.038150575,-0.0456336363,0.0339288975,-0.0248987915,0.0729660185,0.1590054885,-0.0594734015,-0.0242033245,0.0343144785,0.0317074055,-0.0114098455,2299,"DG_s11",364.297,364.906,366.125,366.14,10,10,6,22,1.219,"Right",6,22,16,0,16,16,0,-16,"10-10",4,-12,6,10,22,10
