"","trial","electrodes","bin_3","bin_4","bin_5","bin_6","bin_7","bin_8","bin_9","bin_10","bin_11","bin_12","bin_13","bin_14","bin_15","bin_16","bin_17","bin_18","bin_19","bin_20","bin_21","bin_22","bin_23","bin_24","bin_25","X","SID","newround_time","choice_time","buttonpress_time","reveal_time","self_payoff","other_payoff","self_foregone","other_foregone","RT","side_chosen","self_var_payoff","other_var_payoff","ineq_var_abs","ineq_choice_abs","ineq_foregone_abs","ineq_disadvent","ineq_advent","ineq_choice","chose_equality","self_diff","other_diff","L_self","R_self","L_other","R_other"
"1120",125,"LIN1-LIN2",0.199503515666667,0.154984923,0.166406613,0.0974801527333333,0.0555149214,-0.0148311906,0.104507936333333,0.142271762333333,0.144249682333333,0.000610610333333331,0.012593007,-0.0170910063333333,0.161874385666667,0.155304662333333,0.134747751666667,-0.0734113283333333,-0.0303902623333333,0.0194107816666667,0.0891286156666667,0.109106684333333,0.123239507666667,0.0566551936666667,-0.0172885056666667,2293,"DG_s11",346.734,347.343,348.515,348.515,18,12,10,10,1.172,"Left",18,12,6,6,0,0,-6,6,"Advent",8,2,18,10,12,10
"1121",125,"LIN9-LIN10",-0.0110775812333333,-0.0178665377,-0.0686993843666667,-0.0649185898333333,0.126062417966667,0.222483924633333,0.2409522881,0.107323821433333,0.3021376481,0.300969833433333,0.176473738766667,-0.0733081832333333,-0.153424768566667,-0.0317963925666667,0.1534106601,0.1458753621,0.244275747433333,0.1139038301,0.0651702014333333,-0.0228404079,0.00975356543333333,0.0515902301,0.0116904251666667,2293,"DG_s11",346.734,347.343,348.515,348.515,18,12,10,10,1.172,"Left",18,12,6,6,0,0,-6,6,"Advent",8,2,18,10,12,10
"1122",125,"LIN4-LIN5",-0.0538074033333333,-0.089318112,-0.07614137,0.102300848,0.190348562,0.217290824333333,0.077106871,0.0906860776666667,0.105715910666667,0.1140404504,0.0846548630666667,0.0479961110666667,0.176577671333333,0.148216100666667,0.0546946806666667,0.0489776606666667,-0.01977212,0.0396138553333333,-0.126487142,-0.116335990666667,-0.0492851513333333,0.0245749326666667,0.0910030866666667,2293,"DG_s11",346.734,347.343,348.515,348.515,18,12,10,10,1.172,"Left",18,12,6,6,0,0,-6,6,"Advent",8,2,18,10,12,10
"1123",125,"LIN2-LIN3",0.00429998383333333,0.0118243813,-0.0801234040333333,-0.111534603366667,-0.128728662833333,-0.05436596712,-0.03733296112,0.03743143288,0.0712313161733333,0.00113528084,-0.0148056958266667,-0.150722602833333,-0.00775878283333334,0.00467643183333333,0.0859714085,-0.0355960775,-0.0986416421666667,-0.0511688575,0.100389961833333,0.1068482645,0.129620969833333,0.0212750291666667,0.167044877833333,2293,"DG_s11",346.734,347.343,348.515,348.515,18,12,10,10,1.172,"Left",18,12,6,6,0,0,-6,6,"Advent",8,2,18,10,12,10
"1124",125,"RIN3-RIN4",-0.116794695833333,-0.1373179045,-0.0431117738333333,0.0401068875,0.2189065075,0.2848311935,0.287618032166667,0.1826978235,0.1444303875,0.1174619275,0.180708116166667,0.123686541434667,0.0904972054346667,-0.0237736278986667,0.0266572768333333,-0.0497250250333333,0.0161025503666667,0.0834231130333333,0.0504968109,0.0822443428333333,0.0682558524533333,0.11275450112,0.0530491964533333,2293,"DG_s11",346.734,347.343,348.515,348.515,18,12,10,10,1.172,"Left",18,12,6,6,0,0,-6,6,"Advent",8,2,18,10,12,10
"1125",125,"RIN9-RIN10",0.095186312,0.0744501546666667,0.134392487333333,0.163599638,0.131011229333333,0.0817782693333333,0.189674668666667,0.310383803333333,0.455737703333333,0.396693956666667,0.231469343333333,0.219927296666667,0.262838562666667,0.256787629333333,0.0753858893333333,0.0979401366666667,0.213766616,0.295497770666667,0.204625197333333,0.159517068666667,0.0881417226666667,0.103402404,0.138550662666667,2293,"DG_s11",346.734,347.343,348.515,348.515,18,12,10,10,1.172,"Left",18,12,6,6,0,0,-6,6,"Advent",8,2,18,10,12,10
"1126",126,"LIN1-LIN2",-0.401591065833333,-0.393977713833333,-0.3199234885,-0.392163037833333,-0.305213237166667,-0.211491089166667,-0.122289611166667,-0.174598709833333,-0.209688873166667,-0.229403395166667,-0.106501383833333,-0.1541978885,-0.1690865611,-0.315891883633333,-0.3374182523,-0.3440870197,-0.398698731833333,-0.368891247166667,-0.297604947833333,-0.152286517166667,-0.0338142318333334,-0.0772147965,-0.195960333833333,2294,"DG_s11",349.515,350.125,351.484,351.484,10,10,2,2,1.359,"Left",2,2,0,0,0,0,0,0,"10-10",8,8,10,2,10,2
"1127",126,"LIN2-LIN3",0.0810393465,0.1431123085,0.168221207833333,0.123647645166667,0.0527370943,0.187409291633333,0.3395288067,0.380734054166667,0.190476370833333,0.0955425991,0.207733509166667,0.2190063471,0.269849549766667,0.137468669766667,0.147364329833333,0.174722323833333,0.0738894771666667,0.0504955285,-0.0495766855,0.144372741166667,0.1418369865,0.1829039085,0.0410289918333333,2294,"DG_s11",349.515,350.125,351.484,351.484,10,10,2,2,1.359,"Left",2,2,0,0,0,0,0,0,"10-10",8,8,10,2,10,2
"1128",126,"LIN3-LIN4",0.3230843205,0.3302405885,0.3047721345,0.239265339833333,0.135849591833333,0.140734723833333,0.1669137905,0.165560099166667,0.0655977138333333,-0.0867609128333333,-0.2058966615,-0.224702108166667,-0.115691524833333,0.104218495166667,0.1819030505,0.218072507166667,0.0641091538333333,0.192931033833333,0.207355513833333,0.2703376235,0.170492108633333,0.0874781166333333,0.1026735945,2294,"DG_s11",349.515,350.125,351.484,351.484,10,10,2,2,1.359,"Left",2,2,0,0,0,0,0,0,"10-10",8,8,10,2,10,2
"1129",126,"LIN9-LIN10",-0.148654511316667,-0.157886799316667,-0.0312744253166667,0.03987316135,0.09282358935,0.0897639226833333,0.129092988016667,0.12828105935,0.106680846416667,0.04948954775,0.00731617641666667,-0.0168804839833333,0.07977850135,0.18048487735,0.0651061246833333,0.00227796961666667,-0.0618141657166667,0.07664484695,0.12977849135,0.189233638483333,0.04205609315,-0.0449323015166667,-0.02463972065,2294,"DG_s11",349.515,350.125,351.484,351.484,10,10,2,2,1.359,"Left",2,2,0,0,0,0,0,0,"10-10",8,8,10,2,10,2
"1130",126,"RIN2-RIN3",0.0689437421666667,0.0425646821666667,-0.00641766183333333,-0.0559499518333333,-0.1483721785,-0.0007127265,-0.0198454258333333,0.0131978461666667,0.0334408208333333,0.167047414166667,0.1547666915,0.0442890808333333,-0.113042529166667,-0.0783693658333333,-0.0356942085,0.133896672166667,0.0997947601666667,0.1210935335,-0.0179901998333333,0.117966194433333,0.200428443766667,0.2525450831,0.186784902166667,2294,"DG_s11",349.515,350.125,351.484,351.484,10,10,2,2,1.359,"Left",2,2,0,0,0,0,0,0,"10-10",8,8,10,2,10,2
"1131",126,"LIN4-LIN5",-0.01455733465,-0.0195124993166667,-0.114309463316667,-0.237988469983333,-0.21952588065,-0.129599307983333,0.01196109135,-0.03785133465,-0.03624616065,-0.06957242665,0.00422833668333333,0.02042488335,0.00597212828333333,-0.00575788438333333,0.0683553156166667,0.11496200535,0.0489473520166667,-0.151630049983333,-0.15399669865,-0.13309533665,-0.0970103479833333,-0.0838167133166667,0.01857373735,2294,"DG_s11",349.515,350.125,351.484,351.484,10,10,2,2,1.359,"Left",2,2,0,0,0,0,0,0,"10-10",8,8,10,2,10,2
"1132",126,"RIN1-RIN2",0.0359627045066667,-0.00739313616,0.0569617651733333,0.110909254066667,0.1501568594,0.1471770534,0.0550933972,-0.0183509228,-0.0079083848,-0.0601307114666667,-0.0676885334666667,-0.0920085181333333,-0.0415690648,0.0411453172,0.0850300062666667,0.237631066266667,0.265488146266667,0.185178343866667,0.0352047132,0.0354977532,0.1114275712,0.179199529866667,0.0947274213333333,2294,"DG_s11",349.515,350.125,351.484,351.484,10,10,2,2,1.359,"Left",2,2,0,0,0,0,0,0,"10-10",8,8,10,2,10,2
"1133",126,"RIN9-RIN10",-0.142957705433333,-0.1799306121,-0.3049322225,-0.283481229166667,-0.302454043166667,-0.263247469833333,-0.187748195166667,-0.0900864211666667,-0.0725080211666667,0.00114624416666667,0.0443640108333333,0.175269250166667,0.157787778833333,0.233335458166667,0.108368311046667,0.07733358238,-0.136120425286667,-0.141332346633333,-0.1318875573,0.0817930703666667,0.101644798166667,0.0999386355,-0.1449908445,2294,"DG_s11",349.515,350.125,351.484,351.484,10,10,2,2,1.359,"Left",2,2,0,0,0,0,0,0,"10-10",8,8,10,2,10,2
"1134",126,"RIN3-RIN4",0.353260131166667,0.4355937045,0.532784557166667,0.5022668085,0.463094687433333,0.478440647433333,0.524817819433333,0.430860281166667,0.379872937166667,0.379853681166667,0.398041159166667,0.285852891166667,0.194438631166667,0.2833272325,0.3478921465,0.351584461833333,0.2655202065,0.2435593245,0.2650756345,0.3399103165,0.317536895033333,0.3260315793,0.3402751193,2294,"DG_s11",349.515,350.125,351.484,351.484,10,10,2,2,1.359,"Left",2,2,0,0,0,0,0,0,"10-10",8,8,10,2,10,2
"1135",127,"RIN1-RIN2",0.0548555176053333,-0.085357673728,-0.204215803728,-0.239668321061333,-0.211779342394667,-0.137253131528,-0.138988605061333,-0.212953525728,-0.226246000594667,-0.215983835061333,-0.176098590394667,-0.164616319061333,-0.206609827728,-0.075811825728,-0.135806708394667,-0.0586845883946667,-0.140725735061333,-0.149335777661333,-0.195391986394667,-0.165309810394667,-0.0787247824613333,0.0322411829386667,-0.0197754105946667,2295,"DG_s11",352.484,353.093,354.281,354.281,10,10,3,31,1.188,"Left",3,31,28,0,28,28,0,-28,"10-10",7,-21,10,3,10,31
"1136",127,"RIN3-RIN4",0.116212807859667,0.144207540415,0.189235824415,0.139844395748333,0.188579084415,0.122975780415,0.120367301748333,0.172780841748333,0.309912475081667,0.317261194081667,0.202434694148333,0.0451470574816667,0.0630452111483333,0.162547023081667,0.160839519748333,0.136778009081667,0.0128177642816667,0.173845204281667,0.196410260948333,0.225274916708333,0.0860727267083333,-0.00772292329166667,0.00299025374833333,2295,"DG_s11",352.484,353.093,354.281,354.281,10,10,3,31,1.188,"Left",3,31,28,0,28,28,0,-28,"10-10",7,-21,10,3,10,31
"1137",127,"LIN1-LIN2",0.235131625,0.154699301666667,0.273755701,0.1871217212,0.2490551192,0.0967610552,0.129604062933333,0.0349620062666667,0.0302706919333333,-0.108768596,-0.145341776,-0.166982768333333,-0.111526680333333,-0.0551269336666667,-0.073852041,-0.083901669,-0.141271779,-0.217064894333333,-0.081121487,-0.00135598966666667,0.0197169363333333,-0.00904675766666667,0.0540026196666667,2295,"DG_s11",352.484,353.093,354.281,354.281,10,10,3,31,1.188,"Left",3,31,28,0,28,28,0,-28,"10-10",7,-21,10,3,10,31
"1138",127,"RIN9-RIN10",0.344489994,0.584629473266667,0.499062321266667,0.217517251933333,-0.129427558066667,0.0976171059333333,0.0928217199333333,0.196572929266667,-0.111097274733333,-0.0958823134,-0.0017287874,0.0785710602666667,0.0154488429333333,-0.102310405733333,-0.0614425560666667,-0.00547114873333333,0.0247932726,0.0214327392666667,0.0264510712666667,-0.0384387027333333,-0.0461275534,0.0105649119333333,0.0801407839333333,2295,"DG_s11",352.484,353.093,354.281,354.281,10,10,3,31,1.188,"Left",3,31,28,0,28,28,0,-28,"10-10",7,-21,10,3,10,31
"1139",127,"LIN4-LIN5",0.0401073262333333,-0.0529953737666667,-0.0848020278333333,-0.0585477491666667,0.0221505188333333,-0.00460872316666667,-0.167589261166667,-0.165315311166667,-0.121041537833333,0.0068021229,-0.114333808433333,-0.0550862864333333,-0.118622155166667,0.00414309016666667,0.0153586215,0.1222548135,0.1008999715,0.0538877823,-0.0333898103666667,-0.0058383057,0.0386551901666667,0.0507179055,0.0280163721666667,2295,"DG_s11",352.484,353.093,354.281,354.281,10,10,3,31,1.188,"Left",3,31,28,0,28,28,0,-28,"10-10",7,-21,10,3,10,31
"1140",127,"LIN9-LIN10",0.150105978666667,0.46447192,0.364387856666667,0.117730088,-0.193338678666667,-0.105985544666667,-0.0098221322,0.0360941684666667,-0.0201776395333333,-0.0443726860666667,-0.1419282014,-0.2469840214,-0.247926906666667,-0.22237432,-0.141214825333333,-0.150269434666667,-0.073563952,-0.0799250226666667,-0.167021218,-0.126103146666667,-0.175726168666667,-0.194197338666667,-0.28548515476,2295,"DG_s11",352.484,353.093,354.281,354.281,10,10,3,31,1.188,"Left",3,31,28,0,28,28,0,-28,"10-10",7,-21,10,3,10,31
"1141",127,"LIN2-LIN3",0.151947806183333,0.105917726183333,0.03867827205,-0.00319308801666667,0.01680026845,0.0110508225833333,0.0698165197833333,0.0263833319833333,-0.0289367512833333,-0.0547819426166667,-0.0546444246166667,0.0415734019833333,-0.04261226735,-0.156538203416667,-0.21404741675,-0.13412971275,-0.0340104700166667,-0.03890595535,-0.05357569335,-0.00927486001666667,0.0295660019833333,0.137717383316667,0.209033723316667,2295,"DG_s11",352.484,353.093,354.281,354.281,10,10,3,31,1.188,"Left",3,31,28,0,28,28,0,-28,"10-10",7,-21,10,3,10,31
"1142",127,"LIN3-LIN4",-0.0239101983333333,-0.0514857943333333,-0.166448258333333,-0.194986330333333,-0.274136523,-0.259953905666667,-0.186102910333333,-0.178638978333333,-0.143859708333333,-0.189009711,-0.0324119296666666,-0.0372743303333333,-0.00522245899999998,-0.197845999,-0.167837587,-0.137239995666667,-0.0670803323333333,-0.0881289136666667,-0.136025087,-0.0786893056666667,-0.0373132263333333,-0.028816501,-0.157594272333333,2295,"DG_s11",352.484,353.093,354.281,354.281,10,10,3,31,1.188,"Left",3,31,28,0,28,28,0,-28,"10-10",7,-21,10,3,10,31
"1143",127,"RIN2-RIN3",-0.0385197506666667,-0.0494105013333333,0.035030672,-0.045433948,-0.054603066,-0.137672315333333,-0.12703337,0.02320961,0.0237347593333333,-0.0506992073333333,-0.155532434666667,-0.259755980666667,-0.100278736,0.04330625,0.249710949333333,0.262054827333333,0.208189302,0.171767645333333,0.083491364,0.0443631891333333,-0.0152191115333333,-0.00659231953333334,0.0210325773333333,2295,"DG_s11",352.484,353.093,354.281,354.281,10,10,3,31,1.188,"Left",3,31,28,0,28,28,0,-28,"10-10",7,-21,10,3,10,31
"1144",128,"RIN1-RIN2",0.0948432341333333,0.0894480434666667,0.0419520625333333,-0.0003642144,-0.0287235764,-0.0327487830666667,-0.0801109570666667,0.00453283426666666,0.0287224716,0.0862247456,-0.0263467977333333,-0.0739737750666667,-0.117768811733333,-0.104623451733333,-0.0797334050666667,-0.138232039633333,-0.0875192636333333,0.0565443197,0.1900510736,0.350039000266667,0.279221598266667,0.1685662212,-0.0462645425333333,2296,"DG_s11",355.281,355.89,357.765,357.781,10,10,10,22,1.875,"Right",10,22,12,0,12,12,0,-12,"10-10",0,-12,10,10,22,10
"1145",128,"RIN9-RIN10",0.0153550907,-0.00775173096666666,-0.0425511435666667,0.0583939495666667,0.1322911389,0.1346459875,0.1769567875,0.123323420833333,0.0182970741666667,0.0700977141666667,0.116751650833333,0.155082144166667,-0.0468971365,-0.0703578138333333,-0.112697315833333,0.0222006981666667,-0.00722405716666666,-0.0656820686333333,-0.108348688633333,-0.0127303833,0.191471836833333,0.1998111235,0.233088874833333,2296,"DG_s11",355.281,355.89,357.765,357.781,10,10,10,22,1.875,"Right",10,22,12,0,12,12,0,-12,"10-10",0,-12,10,10,22,10
"1146",128,"LIN2-LIN3",0.106520610833333,0.2483780555,0.157287566166667,0.141698098166667,0.00637077122,-0.0256007361133333,-0.135285970113333,-0.163462159166667,-0.1338796385,-0.0167375031666667,-0.0265128740333333,0.0316742399666667,0.0828965959666667,0.2525433075,0.1223302835,-0.0449603985,-0.120423121366667,0.0490484559666667,0.0331155686333333,0.0325476581666667,-0.123640709166667,-0.0569107477,-0.0251017130333333,2296,"DG_s11",355.281,355.89,357.765,357.781,10,10,10,22,1.875,"Right",10,22,12,0,12,12,0,-12,"10-10",0,-12,10,10,22,10
"1147",128,"RIN2-RIN3",-0.0442934370333333,-0.0254091723666667,-0.00148758283333333,0.0547546305,0.0859679611666667,0.153833096566667,-0.0381837907666667,-0.153916041433333,-0.2341410075,-0.1739813795,-0.135902900833333,-0.1556003355,-0.170311982833333,-0.1639009977,-0.126406498566667,-0.108550978566667,-0.0698099270333333,-0.0124634921666667,0.0610256345,0.150962769833333,0.1440223945,0.0199536811666667,-0.0471175615,2296,"DG_s11",355.281,355.89,357.765,357.781,10,10,10,22,1.875,"Right",10,22,12,0,12,12,0,-12,"10-10",0,-12,10,10,22,10
"1148",128,"LIN1-LIN2",0.262313669833333,0.3907404125,0.3828464345,0.3177183705,0.117867883833333,0.0914207165,0.184938575166667,0.2174570025,0.1943745685,0.01993723424,0.18314678024,0.30628454624,0.5148705065,0.376009563166667,0.284131089833333,0.0953784057666667,0.1565097691,0.0811826059666667,0.212808090033333,0.188515450033333,0.145403933166667,0.1283643205,0.1889688005,2296,"DG_s11",355.281,355.89,357.765,357.781,10,10,10,22,1.875,"Right",10,22,12,0,12,12,0,-12,"10-10",0,-12,10,10,22,10
"1149",128,"LIN3-LIN4",0.09736667595,0.15184910795,-0.02286852605,0.0578067872833333,0.05202151995,0.12819537795,0.0585639652833333,0.0463298252833333,0.19522297195,0.142237750616667,0.02035082795,-0.03799295205,-0.0301722393833333,0.101524317283333,0.03210902595,0.0940532432833333,0.0545582938166667,0.17608492515,0.161085167816667,0.0978383126166667,0.00464056595,0.0242478532833333,0.187721891283333,2296,"DG_s11",355.281,355.89,357.765,357.781,10,10,10,22,1.875,"Right",10,22,12,0,12,12,0,-12,"10-10",0,-12,10,10,22,10
"1150",128,"LIN9-LIN10",0.178728342916667,0.305826677583333,0.243721015583333,0.202195035583333,0.0480175363166667,0.04952851165,0.183113486983333,0.32554492625,0.209396287583333,0.204869311583333,0.0750008055833333,0.216092310916667,0.07325928825,0.0588998395833333,0.06184756625,0.134679152183333,0.153379347516667,0.0783976621833333,-0.0251951470833333,-0.103233674416667,-0.0858866090833333,0.02079312425,0.0413403609166667,2296,"DG_s11",355.281,355.89,357.765,357.781,10,10,10,22,1.875,"Right",10,22,12,0,12,12,0,-12,"10-10",0,-12,10,10,22,10
"1151",128,"LIN4-LIN5",-0.267919108833333,0.0159481578333333,0.1013551545,0.1150266569,-0.00926141243333334,-0.0129941251,-0.0171534108333333,-0.00459168563333334,-0.0375421541666667,0.0753075945,0.0866211546333333,0.131070117166667,0.0395341151666667,-0.00624817490000001,-0.0332820735666667,-0.0627132849,-0.0330284961666667,-0.106296568833333,-0.1584948595,-0.130797074166667,0.00224895716666668,0.0501130591666667,-0.1217629075,2296,"DG_s11",355.281,355.89,357.765,357.781,10,10,10,22,1.875,"Right",10,22,12,0,12,12,0,-12,"10-10",0,-12,10,10,22,10
"1152",128,"RIN3-RIN4",0.080024939,0.080132559,0.172956456333333,0.233639363,0.348210326333333,0.420567463666667,0.235089317666667,-0.0203918676666667,-0.0618035463333333,-0.0601553136666667,-0.0144830436666667,-0.0593334376666667,-0.0907565256666667,-0.108096317,-0.087130275,-0.055405859,-0.0351318796666667,-0.0648472103333333,-0.0469320583333333,0.041740471,0.0930464954666667,0.0720321341333333,-0.0621483678666667,2296,"DG_s11",355.281,355.89,357.765,357.781,10,10,10,22,1.875,"Right",10,22,12,0,12,12,0,-12,"10-10",0,-12,10,10,22,10
"1153",129,"LIN9-LIN10",0.110306834333333,0.269066937666667,0.361420352333333,0.350568520333333,0.231771046333333,0.331858237666667,0.317403631,0.283002691,0.245504887666667,0.212945426333333,0.237832262733333,0.2634698922,0.408713437533333,0.450800739133333,0.259381838333333,0.167468427733333,0.122617403733333,0.248936095733333,0.253201255333333,0.193577076,0.203042643333333,0.200414767666667,0.267440319666667,2297,"DG_s11",358.781,359.39,360.64,360.64,26,10,10,10,1.25,"Right",26,10,16,16,0,0,-16,16,"Advent",16,0,10,26,10,10
"1154",129,"RIN2-RIN3",-0.0365115203333334,0.011144895,-0.0861698136666667,-0.173148134333333,-0.154309644333333,-0.0965745813333333,0.127378332,0.127965398666667,0.208840534333333,-0.0812351936666667,-0.174748993666667,-0.188531114266667,-0.0660588116,-0.128215748266667,-0.226886301,-0.268384245866667,-0.2131842812,-0.224941327764,-0.209946058230667,-0.163961623164,-0.0369066366,-0.0432539039333333,0.0406889496666667,2297,"DG_s11",358.781,359.39,360.64,360.64,26,10,10,10,1.25,"Right",26,10,16,16,0,0,-16,16,"Advent",16,0,10,26,10,10
"1155",129,"LIN1-LIN2",-0.143348765666667,-0.112851673666667,-0.0634636403333333,-0.0732491016666667,-0.074094349,-0.136095182333333,-0.00209513933333333,-0.090973824,-0.061489768,-0.136949081,-0.00127264699999999,-0.014777721,-0.0920158236666667,-0.0768040263333333,-0.147269341666667,0.0491553463333333,-0.030752961,0.0434612358666667,-0.138251559466667,-0.1130738928,-0.142136969666667,-0.073206669,-0.0973368423333333,2297,"DG_s11",358.781,359.39,360.64,360.64,26,10,10,10,1.25,"Right",26,10,16,16,0,0,-16,16,"Advent",16,0,10,26,10,10
"1156",129,"RIN9-RIN10",0.0746299064316667,-0.137242226901667,-0.0954096215683333,-0.0396218695683333,0.0926318570983333,0.112317885765,0.102508532431667,0.220597005765,0.198462931765,0.298292898431667,0.182328871765,0.151390714431667,-0.0151353015683333,-0.033751094235,0.0186864984316667,0.0926516464316667,0.0843685464316667,0.0706638864316667,0.0912146410983333,0.114528685765,0.054289645765,-0.0885805809016667,-0.046170162235,2297,"DG_s11",358.781,359.39,360.64,360.64,26,10,10,10,1.25,"Right",26,10,16,16,0,0,-16,16,"Advent",16,0,10,26,10,10
"1157",129,"RIN1-RIN2",0.062206508685,-0.0694268106483333,0.0200780640183333,0.002645558685,0.067438294685,0.0602000033516667,0.0561559200183333,-0.0334637239816667,-0.0849165139816667,-0.157093998648333,-0.098707677315,-0.120153230648333,-0.0745662919816667,-0.052632725315,0.006225240685,-0.038059445315,-0.0993932939816667,-0.133207964448333,-0.0880077217816667,-0.028600379115,0.0647290453516667,0.313515116685,0.294861092685,2297,"DG_s11",358.781,359.39,360.64,360.64,26,10,10,10,1.25,"Right",26,10,16,16,0,0,-16,16,"Advent",16,0,10,26,10,10
"1158",129,"LIN3-LIN4",0.045523138,-0.0708329793333333,-0.070713948,-0.0824961526666667,0.112148826,0.0778510253333333,0.0299565193333333,-0.178073914,-0.183466792666667,-0.129889046666667,-0.0161828006666667,0.0198459446666667,0.0410292667333333,-0.0268411392666667,-0.0517868679333333,-0.1139691358,-0.0930197984666667,-0.1432518778,-0.114700878,-0.019528264,0.104284716,0.134561542666667,0.0594027653333333,2297,"DG_s11",358.781,359.39,360.64,360.64,26,10,10,10,1.25,"Right",26,10,16,16,0,0,-16,16,"Advent",16,0,10,26,10,10
"1159",129,"RIN3-RIN4",-0.2811431715,-0.2647549935,-0.176237752833333,-0.0967144681666667,-0.0658599748333333,-0.1058960495,-0.118867528166667,0.0103342405,0.0920171145,0.1466946151,0.000804735100000009,-0.0810315782333333,-0.218586968166667,-0.2172474675,-0.233982472833333,-0.204847564166667,-0.247504024833333,-0.184087006166667,-0.0479831335,0.0693444531666667,0.0232483065,-0.0388711728333333,0.0178727419,2297,"DG_s11",358.781,359.39,360.64,360.64,26,10,10,10,1.25,"Right",26,10,16,16,0,0,-16,16,"Advent",16,0,10,26,10,10
"1160",129,"LIN2-LIN3",-0.116081759333333,0.0642162606666667,0.108058076666667,-0.0281728553333333,-0.0966985553333333,-0.239388058666667,-0.098525372,-0.201223682666667,-0.154823852433333,-0.265231745766667,-0.163168637566667,-0.1479968598,-0.0805251144666667,-0.061242162,-0.056203666,-0.0394384446666667,-0.135336728,-0.1440615538,-0.166388061133333,-0.0808173391333333,-0.010027324,0.0162573366666666,0.0369310146666667,2297,"DG_s11",358.781,359.39,360.64,360.64,26,10,10,10,1.25,"Right",26,10,16,16,0,0,-16,16,"Advent",16,0,10,26,10,10
"1161",129,"LIN4-LIN5",0.0092208115,0.0602995095,0.0604308848333333,-0.0172656751666667,-0.0706475785,-0.0664136451666667,-0.149566751833333,-0.161442087166667,-0.0913255738333333,-0.0112678391666667,0.0882024808333333,0.0190883735,0.0247730001666667,-0.0280381955666667,0.0523349177666667,0.115166729766667,0.101605454833333,0.0682222075,-0.0576324518333333,-0.104042052233333,-0.119914724233333,0.0810023424333333,0.164621142833333,2297,"DG_s11",358.781,359.39,360.64,360.64,26,10,10,10,1.25,"Right",26,10,16,16,0,0,-16,16,"Advent",16,0,10,26,10,10
"1162",130,"RIN9-RIN10",-0.10302437595,-0.0323275392833333,0.0900374307166667,0.14724621405,0.171365553383333,0.121852906716667,-0.00743397061666665,0.0105328827166667,-0.05847379395,-0.00692019394999999,-0.101668730616667,-0.128778818216667,-0.137069010883333,0.00239532578333335,0.0266464467166667,-0.10130595995,-0.193939513283333,-0.216233718763333,-0.03185187543,-0.10554873543,-0.0939347412833333,-0.16361094599,0.03711953401,2298,"DG_s11",361.64,362.25,363.297,363.297,30,10,10,10,1.047,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"1163",130,"LIN1-LIN2",0.0795848779191667,0.144105210585833,0.0972501272525,0.0219051765858333,0.0456101099191667,-0.0413856434141667,-0.1020782327475,-0.2055152387475,-0.2029293987475,-0.137826606080833,-0.0498152194141667,-0.0442069127475,0.00558299458583333,0.0535292499191667,0.124597503919167,0.101738337919167,0.0964454839191667,0.127188049919167,0.149079475919167,0.105676104585833,0.100488337919167,0.0587323972525,0.2285293072525,2298,"DG_s11",361.64,362.25,363.297,363.297,30,10,10,10,1.047,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"1164",130,"LIN9-LIN10",0.0203430721,0.0804917721,0.1973417755,0.206211784166667,0.189246930833333,0.0994726274333333,0.1400575821,0.229805055433333,0.375651634233333,0.317799365566667,0.246915198233333,0.0838070154333333,0.287989737433333,0.315233415433333,0.419528791433333,0.3318738521,0.236147621433333,0.2501214721,0.211208667433333,0.2079448309,0.271980822633333,0.268687929966667,0.409119559833333,2298,"DG_s11",361.64,362.25,363.297,363.297,30,10,10,10,1.047,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"1165",130,"LIN2-LIN3",0.254892557758333,0.237964568425,0.166703557891667,0.0605878445583333,-0.0354017454416667,0.077513444425,0.141431989758333,0.121161979758333,0.0961550750916667,0.0178424517583333,0.0620282650916667,0.0657440117583333,0.0679563277583333,-0.0596654462416667,-0.0350996600416667,0.00923104995833333,0.252760327291667,0.264830167758333,0.358182442425,0.245140168425,0.196333297958333,0.152206315291667,0.118105237291667,2298,"DG_s11",361.64,362.25,363.297,363.297,30,10,10,10,1.047,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"1166",130,"RIN3-RIN4",0.237469756216667,0.0462462548833333,-0.175657651783333,-0.125736101783333,0.000736702883333329,0.0279141890166667,-0.05380885565,-0.0581316469833333,0.0184385462166667,-0.00869625645000001,-0.0449978723833333,-0.10317499105,-0.0583855717166667,-0.0446679671166667,0.01831358555,-0.0178750931166667,0.02127925115,0.0289085558166667,-0.0205467361833333,-0.0319550849833333,-0.07234953965,0.0777975256833333,0.0188923048833333,2298,"DG_s11",361.64,362.25,363.297,363.297,30,10,10,10,1.047,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
