"","x"
"8381",0.0974765055
"8382",0.001420073
"8383",0.1651913065
"8384",0.11432419625
"8385",-0.093920244415
"8386",0.817464771
"8387",-0.0097245215
"8388",0.0228271005
"8389",0.181560347
"8390",0.0952537349
"8391",0.330757413
"8392",0.0857632125
"8393",0.12169048515
"8394",0.2900276518
"8395",0.082081997
"8396",0.26680714895
"8397",0.01286666965
"8398",0.2719421955
"8399",0.177406832
"8400",0.072045246
"8401",-0.10865737365
"8402",0.0097431405
"8403",-0.0873041795
"8404",0.0678475735
"8405",-0.0609828177
"8406",0.3210215545
"8407",-0.0681158785
"8408",0.2323766872
"8409",-0.144281405
"8410",0.198046202
"8411",0.06141051065
"8412",0.0396457365
"8413",0.021134611
"8414",0.503014898
"8415",0.0412834517555
"8416",0.248743203
"8417",-0.0478195445
"8418",0.6474401
"8419",0.1329393778
"8420",0.004037606
"8421",-9.49275e-05
"8422",0.0252303425
"8423",0.0782969035
"8424",0.003682831
"8425",-0.0520855845
"8426",0.057944176
"8427",0.0891814151
"8428",0.00437503475
"8429",0.2818005985
"8430",0.043024031
"8431",-0.17748772865
"8432",0.0863372785
"8433",0.02656244475
"8434",0.0965915071
"8435",-0.0256571245
"8436",0.0664625355
"8437",-0.0377863965
"8438",-0.0208571003
"8439",0.0757870757
"8440",-0.190158205
"8441",-0.15137886735
"8442",0.00516789015
"8443",-0.08108209495
"8444",-0.152677723
"8445",-0.1607552405
"8446",-0.0606345079
"8447",-0.0961002345
"8448",0.026405951
"8449",0.088933487
"8450",-0.0191515045
"8451",-0.15601805
"8452",0.21086902
"8453",-0.090955818
"8454",0.1214721405
"8455",-0.0781830415
"8456",-0.16528717
"8457",0.0881684272
"8458",0.1294938155
"8459",0.0250586529
"8460",0.0812618045
"8461",0.032596085
"8462",0.050676505
"8463",-0.036376688
"8464",0.070696997
"8465",-0.01603399895
"8466",-0.0825124765
"8467",-0.2149126065
"8468",-0.13628786675
"8469",-0.003699125
"8470",0.0338660805
"8471",0.02405268
"8472",0.0580210703
"8473",0.0051318238
"8474",0.005348231
"8475",0.034312901
"8476",-0.09923683
"8477",0.0616733065
"8478",0.0323053915
"8479",-0.0306703065
"8480",-0.0489813685
"8481",-0.0909129835
"8482",-0.0891663746
"8483",-0.106893209015
"8484",0.0259791285
"8485",-0.0729655569
"8486",-0.05500443555
"8487",0.0339767327
"8488",-0.1693027975
"8489",-0.0598939035
"8490",-0.22790975015
"8491",-0.08134901
"8492",-0.128489537
"8493",-0.09054150185
"8494",-0.152492436
"8495",-0.0402609686
"8496",-0.056616909
"8497",-0.1646875221
"8498",-0.15974078904
"8499",-0.0110638065
"8500",0.0521776535
"8501",0.1295256095
"8502",-0.1385585932
"8503",-0.0400995806
"8504",0.0036310235
"8505",-0.08048491865
"8506",-0.003230783
"8507",-0.0559838755
"8508",0.0265329295
"8509",-0.0279717864
"8510",-0.026099846
"8511",-0.15188527
"8512",-0.0516997425
"8513",-0.13727831255
"8514",0.1296023995
"8515",-0.1387281866
"8516",-0.0907618375
"8517",-0.02247625225
"8518",0.016897693
"8519",0.0310986788
"8520",-0.08523083455
"8521",-0.034181618
"8522",0.002850962
"8523",-0.054050655605
"8524",-0.11374968855
"8525",-0.03792031145
"8526",-0.00921830325
"8527",0.02242108465
"8528",-0.2316002925
"8529",-0.18212796185
"8530",-0.0968597778
"8531",-0.1634053555
"8532",-0.026030478
"8533",0.19699175
"8534",-0.0091392985
"8535",0.0773632949
"8536",0.0130472985
"8537",-0.1986460805
"8538",0.01331319065
"8539",-0.057749906
"8540",0.101287019
"8541",-0.032201997
"8542",-0.0311062675
"8543",-0.06997156885
"8544",0.16154491983
"8545",0.0070548563
"8546",-0.0226590425
"8547",0.06465635925
"8548",-0.012775246195
"8549",-0.1413364165
"8550",-0.0583614425
"8551",-0.2745263445
"8552",-0.1302933216
"8553",0.046537165
"8554",0.0187819432
"8555",-0.03003878365
"8556",-0.113853414
"8557",-0.2142392895
"8558",0.0039075888
"8559",0.1535994105
"8560",-0.13002068535
"8561",-0.0979800837
"8562",-0.03110155
"8563",0.09688382
"8564",-0.0721012935
"8565",0.089962088
"8566",-0.04638556435
"8567",0.14191892175
"8568",-0.1602796896
"8569",-0.1645667762
"8570",-0.0742429715
"8571",-0.1067433072
"8572",-0.10179507125
"8573",0.0705973265
"8574",-0.070920420425
"8575",0.06790652621
"8576",0.034420079525
"8577",-0.0084136005
"8578",0.10706049685
"8579",-0.078026306
"8580",-0.090645053
"8581",0.0447285895
"8582",0.185208985
"8583",-0.06015212635
"8584",0.04517824465
"8585",-0.076907509
"8586",-0.02008564065
"8587",0.03564494345
"8588",-0.22212153575
"8589",-0.036768485
"8590",0.0197665255
"8591",-0.0802900325
"8592",0.0256575275
"8593",-0.211230105
"8594",0.0569152675
"8595",0.0024736595
"8596",-0.07900049
"8597",-0.00328807765
"8598",0.0231851157
"8599",-0.0739546245
"8600",-0.0117597988
"8601",-0.069439248755
"8602",-0.033787498
"8603",-0.109150055
"8604",-0.13649461265
"8605",-0.0267393675
"8606",-0.105546382
"8607",-0.04852410324
"8608",-0.1157685785
"8609",-0.063413549
"8610",0.03633853725
"8611",-0.0713302785
"8612",0.0031383775
"8613",-0.115220724
"8614",-0.0143334692
"8615",-0.1007532925
"8616",-0.0585906095
"8617",0.0073921975
"8618",0.2190394139
"8619",-0.09068956638
"8620",-0.01241130675
"8621",-0.038960699
"8622",-0.0137311724
"8623",0.10451457305
"8624",0.1379500806
"8625",0.145509092
"8626",0.160685014
"8627",0.0412344115
"8628",-0.09033333295
"8629",-0.04948518165
"8630",0.057165886495
"8631",-0.07540695615
"8632",-0.0052537225
"8633",0.16142878095
"8634",-0.1583892475
"8635",0.1516915091
"8636",-0.0287770263
"8637",-0.064270618
"8638",-0.130699014
"8639",-0.0054751085
"8640",-0.0714225925
"8641",-0.02022569415
"8642",-0.2240960565
"8643",0.07200378785
"8644",-0.17738118
"8645",-0.065095649645
"8646",0.000446994500000001
"8647",-0.0461205005
"8648",-0.20120663725
"8649",0.05540874
"8650",0.0270992775
"8651",-0.1555984055
"8652",-0.056511173715
"8653",-0.0694304569
"8654",-0.03502598095
"8655",-0.14262967565
"8656",0.036164427315
"8657",-0.048040846
"8658",0.0081025165
"8659",-0.1075362357
"8660",0.21401266765
"8661",0.0495209643
"8662",-0.0858902435
"8663",-0.15726415
"8664",-0.06701464035
"8665",-0.1100668425
"8666",0.007841124
"8667",-0.16543569955
"8668",0.0354515755
"8669",-0.00336858305
"8670",-0.0853418895
"8671",0.0581716519
"8672",-0.1743313525
"8673",-0.15392499725
"8674",0.2072579837
"8675",-0.08535577
"8676",-0.1510155355
"8677",-0.1947730955
"8678",-0.0803880185
"8679",-0.1213310645
"8680",-0.175977569
"8681",-0.207879754
"8682",-0.069484763
"8683",-0.152825503
"8684",-0.0799486365
"8685",0.0039595577235
"8686",-0.08291436045
"8687",-0.0297343765
"8688",-0.2604944185
"8689",-0.07147118055
"8690",-0.036608091
"8691",-0.05200942175
"8692",-0.0579398995
"8693",-0.1470626785
"8694",-0.1506735805
"8695",-0.0852350663
"8696",-0.032591446
"8697",-0.037285117
"8698",0.0482042475
"8699",-0.2283424105
"8700",-0.205876836
"8701",0.004452415
"8702",-0.1810402065
"8703",-0.1487456995
"8704",0.052774034
"8705",0.074219185
"8706",-0.07462109365
"8707",-0.09735776595
"8708",-0.005886744
"8709",-0.2589865465
"8710",-0.1332758022
"8711",-0.092776494
"8712",0.05566974355
"8713",-0.0114246275
"8714",-0.0315454505
"8715",-0.1310228807
"8716",-0.0679564555
"8717",-0.1710684095
"8718",0.016274043465
"8719",-0.0278287859
"8720",-0.06368244835
"8721",-0.125561872
"8722",-0.0052226755
"8723",-0.1081662025
"8724",-0.072699674
"8725",-0.03798959865
"8726",-0.036686293
"8727",0.022891507
"8728",0.09761387285
"8729",-0.1643051692
"8730",-0.0369024005
"8731",-0.108977509
"8732",-0.0583754481
"8733",-0.05476036765
"8734",-0.09486614282
"8735",0.0375737115
"8736",-0.0106605795
"8737",-0.10493190605
"8738",-0.06343381385
"8739",-0.0642805335
"8740",0.067118816
"8741",-0.0665801728
"8742",-0.034319296
"8743",-0.102441165
"8744",-0.06225605245
"8745",-0.061226619
"8746",0.1042659804
"8747",-0.03906817465
"8748",-0.03355999025
"8749",-0.11947946315
"8750",-0.0165648039
"8751",-0.069926008
"8752",-0.158840829
"8753",0.104500579
"8754",0.0961999518
"8755",-0.0326660515
"8756",-0.15455289
"8757",-0.0892350935
"8758",0.0312313195
"8759",-0.051433921
"8760",-0.09242871785
"8761",-0.000813076
"8762",-0.0283872795
"8763",0.033172558
"8764",-0.017233942
"8765",-0.100388333
"8766",0.16882451405
"8767",-0.06875452335
"8768",0.0148989075
"8769",0.1666623692
"8770",-0.109258665
"8771",-0.220559253
"8772",-0.221948384
"8773",-0.2485651805
"8774",-0.059830967
"8775",-0.169106329
"8776",-0.0394526145
"8777",0.0113317035
"8778",-0.134383615
"8779",-0.210248072
"8780",0.01773208195
"8781",-0.1327029285
"8782",-0.01705514
"8783",-0.0312394449
"8784",-0.0203841795
"8785",-0.1567407665
"8786",-0.0628267955
"8787",0.005604583
"8788",0.00135681836
"8789",-0.03031354885
"8790",0.19814308215
"8791",-0.150276746
"8792",0.0460874441
"8793",-0.116978026
"8794",0.1022178715
"8795",-0.184210405
"8796",-0.0837529475
"8797",-0.0082714395
"8798",0.1988723335
"8799",-0.1116868879
"8800",-0.08250940105
"8801",0.119428114
"8802",0.0606056325
"8803",-0.08061139905
"8804",-0.115559974285
"8805",-0.2135429875
"8806",-0.17318868175
"8807",-0.07304232405
"8808",-0.06334273885
"8809",-0.051568298
"8810",0.1194125415
"8811",-0.150125888
"8812",0.14373140155
"8813",0.065544673
"8814",-0.0962741685
"8815",0.1223855832
"8816",0.0492443235
"8817",-0.081743019
"8818",-0.1353266545
"8819",-0.0920530642185
"8820",-0.1036891663
"8821",0.0213259855
"8822",-0.11395798395
"8823",-0.0557797667
"8824",-0.0463987025
"8825",0.0413720634
"8826",-0.250256317
"8827",0.02662777355
"8828",-0.047886273
"8829",0.068420263
"8830",-0.030769646555
"8831",-0.1114818545
"8832",0.0042769927
"8833",0.0509838985
"8834",-0.14308875495
"8835",0.00425693165
"8836",-0.02405598585
"8837",0.011478203
"8838",0.0872123366
"8839",0.1124820595
"8840",-0.028091964
"8841",-0.02235240855
"8842",-0.2368578885
"8843",-0.0399381537
"8844",-0.04472367225
"8845",0.0713063745
"8846",-0.09920036605
"8847",-0.14971828625
"8848",-0.1122978425
"8849",0.031967005
"8850",-0.010908771
"8851",-0.028058087
"8852",-0.118039532995
"8853",-0.1231252925
"8854",-0.1105282728
"8855",0.024828148
"8856",0.0779078895
"8857",0.0777487965
"8858",-0.07157049
"8859",-0.207046835
"8860",-0.13459242425
"8861",0.067284285
"8862",-0.12020306265
"8863",0.0379677125
"8864",0.210415551
"8865",0.1053817874
"8866",-0.1253003141
"8867",-0.03541091545
"8868",0.0767099835
"8869",0.0438926355
"8870",-0.1123926405
"8871",-0.098582042
"8872",-0.1163239853
"8873",0.0913879805
"8874",-0.1046470205
"8875",-0.01726180924
"8876",-0.14589737111
"8877",0.02678639045
"8878",-0.0198855215
"8879",-0.02215707995
"8880",-0.0071876725
"8881",0.141699484
"8882",-0.09340947425
"8883",0.0101547685
"8884",-0.1127895465
"8885",-0.05994346879
"8886",0.0506310865
"8887",-0.0680166191
"8888",0.0677690835
"8889",-0.06548008995
"8890",0.15526909525
"8891",-0.0398759402
"8892",-0.1255790263
"8893",0.001145583
"8894",-0.063589121
"8895",-0.02277606045
"8896",0.0209352285
"8897",-0.017034168
"8898",0.0713116765
"8899",0.1546106145
"8900",-0.067677628
"8901",0.11093566165
"8902",-0.0208338705
"8903",-0.01493444575
"8904",-0.014602121
"8905",0.0593483565
"8906",-0.1204906965
"8907",0.0024187645
"8908",0.0397449235
"8909",-0.01907925026
"8910",0.04884317735
"8911",0.094409789
"8912",0.118728752
"8913",-0.0102509705
"8914",-0.1258100675
"8915",-0.012554975
"8916",0.073847482
"8917",0.1391251447
"8918",-0.1404157886
"8919",-0.083357725
"8920",-0.096648099
"8921",-0.0565950825
"8922",-0.042932273735
"8923",0.085663209
"8924",0.0124601099
"8925",-0.1103379605
"8926",-0.0653735405
"8927",0.0942487543
"8928",0.0124373865
"8929",-0.09613732825
"8930",-0.00260603405
"8931",0.036702213
"8932",0.09200783995
"8933",-0.0261049381
"8934",-0.0413541023
"8935",-0.1464654077
"8936",0.052403278
"8937",0.127208007
"8938",0.1884786515
"8939",-0.004026545
"8940",-0.071664705
"8941",-0.09641656545
"8942",-0.0773999105
"8943",-0.131452267
"8944",0.028870694
"8945",0.1399266575
"8946",-0.0217215465
"8947",0.0839989535
"8948",0.1047827225
"8949",0.0794793315
"8950",0.21652510045
"8951",0.0970649663
"8952",0.0220250796
"8953",0.06676780065
"8954",0.078588523
"8955",-0.0450616305
"8956",0.0400216685
"8957",0.023083406
"8958",-0.063388717685
"8959",0.07614238515
"8960",-0.0844535365
"8961",0.229756736
"8962",0.01249383795
"8963",-0.0183879569
"8964",0.0597959265
"8965",-0.0595630265
"8966",0.042961408
"8967",-0.1627105111
"8968",-0.03511378595
"8969",0.0688738034
"8970",0.20263026055
"8971",-0.0239670843
"8972",0.1073139535
"8973",0.0986275795
"8974",0.0720037473
"8975",0.179807924
"8976",-0.072558972
"8977",-0.147072026
"8978",-0.1705465763
"8979",0.134980874
"8980",-0.026627827
"8981",-0.061932956
"8982",0.0214529975
"8983",-0.1164332105
"8984",0.0588105955
"8985",0.04597485495
"8986",0.103201914
"8987",-0.104762374
"8988",0.001983473535
"8989",0.0474783705
"8990",0.11405732615
"8991",0.1890180435
"8992",0.093907127
"8993",0.019339033
"8994",-0.05177694985
"8995",0.02288532695
"8996",-0.0261970242
"8997",-0.045401691
"8998",0.0300941704
"8999",-0.00628455675
"9000",0.1212307715
"9001",-0.000690272500000001
"9002",-0.048224331
"9003",-0.0490490705
"9004",-0.1082844055
"9005",-0.0479984421
"9006",0.081619025
"9007",-0.032063921
"9008",-0.0038726339
"9009",0.0625833
"9010",0.033364996
"9011",0.0175508364
"9012",0.1197738645
"9013",-0.0997487735
"9014",0.065068577
"9015",0.028394332
"9016",-0.0195753335
"9017",-0.015926304
"9018",0.073934659
"9019",-0.057915513
"9020",-0.0647156755
"9021",0.03811222945
"9022",0.1211884237
"9023",-0.0348140605
"9024",0.1050199715
"9025",0.0773711893
"9026",0.0979174345
"9027",0.0574986577
"9028",-0.01786339895
"9029",0.080314989995
"9030",-0.092700787
"9031",0.37046711065
"9032",-0.052014077
"9033",0.18889786525
"9034",-0.2274635235
"9035",-0.0630375871
"9036",0.0387023745
"9037",0.3538447239
"9038",0.1058026455
"9039",-0.10663538205
"9040",0.0758807835
"9041",-0.0122665305
"9042",-0.0237148531
"9043",0.0530546965
"9044",0.0056908515
"9045",-0.04190028565
"9046",-0.044770436
"9047",0.00776894225
"9048",0.006934244
"9049",0.03765716285
"9050",0.215397975
"9051",-0.03156917
"9052",0.03347470075
"9053",0.1430817635
"9054",0.07487773
"9055",-0.067098059
"9056",-0.09786406065
"9057",-0.124643680175
"9058",-0.122644774
"9059",-0.0282725737
"9060",0.05533363915
"9061",-0.0498398765
"9062",0.05924346055
"9063",0.1528512593
"9064",0.0672180615
"9065",0.2759285209
"9066",0.004692707
"9067",0.149469484
"9068",-0.048490869
"9069",-0.018621409
"9070",0.11176427115
"9071",-0.023017679
"9072",0.21354765565
"9073",-0.0220853905
"9074",-0.0666089172
"9075",0.029276646
"9076",0.00268841465
"9077",0.0160028525
"9078",-0.07129716045
"9079",0.0822087935
"9080",0.0020728345
"9081",-0.08106397615
"9082",0.0573485535
"9083",-0.1873997607415
"9084",-0.058330941
"9085",0.059799644
"9086",0.1532484942
"9087",0.0745532495
"9088",0.0862694485
"9089",-0.073280672
"9090",-0.1985132985
"9091",0.0431653025
"9092",-0.1207643969
"9093",0.117449395
"9094",-0.1608910969
"9095",0.012853754
"9096",-0.0221484887
"9097",-0.0884730401
"9098",0.215328788
"9099",0.0514726825
"9100",0.017740607
"9101",-0.0589053595
"9102",-0.0019180409
"9103",0.173040175
"9104",-0.0202377885
"9105",-0.1190569245
"9106",0.017860246
"9107",-0.030871775
"9108",-0.092800834
"9109",-0.04679984808
"9110",0.0230255815
"9111",-0.0587520435
"9112",-0.0499927675
"9113",0.028936526
"9114",-0.044212657
"9115",-0.09317563824
"9116",0.1560054513
"9117",0.05051674647
"9118",0.0469925725
"9119",0.145242677
"9120",-0.1813922655
"9121",-0.04851712765
"9122",0.112234894655
"9123",0.090426309
"9124",0.0221393294
"9125",-0.1306835455
"9126",-0.0553237795
"9127",0.02135925
"9128",0.10440742919
"9129",0.0059475395
"9130",-0.0291851645
"9131",-0.1857671015
"9132",0.0484580825
"9133",0.081237477
"9134",-0.032040392
"9135",-0.0743084385
"9136",-0.132528369
"9137",-0.05248352845
"9138",0.06451819875
"9139",0.037628322
"9140",0.02411713875
"9141",-0.000619024000000001
"9142",0.006406666
"9143",0.103820231
"9144",0.03791620025
"9145",-0.04061618015
"9146",-0.174227003
"9147",0.130443511215
"9148",-0.1296501698
"9149",0.017402125295
"9150",-0.0318238205
"9151",0.003877883115
"9152",-0.158456021
"9153",-0.01845250015
"9154",-0.05957566535
"9155",0.1003360847
"9156",-0.108671231
"9157",0.0089358395
"9158",-0.0439242737
"9159",-0.031430008
"9160",-0.12788065195
"9161",0.053934539
"9162",-0.00798892315
"9163",-0.02997818455
"9164",-0.0584856245
"9165",0.0416141355
"9166",0.076096073
"9167",-0.0080336689
"9168",-0.0328769915
"9169",-0.135334208
"9170",0.0041803185
"9171",0.148730202
"9172",0.03119861835
"9173",0.092979296997
"9174",-0.0659718195
"9175",-0.055117516545
"9176",-0.184719362
"9177",-0.1695244961
"9178",-0.042529674851
"9179",0.102699818
"9180",-0.07131126335
"9181",-0.07087681013
"9182",0.1394778975
"9183",-0.077647946
"9184",0.0153014953
"9185",0.1334560955
"9186",0.015369408
"9187",0.05291954885
"9188",0.073146463
"9189",0.098642137
"9190",-0.008971268
"9191",-0.014752446
"9192",-0.0039540885
"9193",-0.13074153
"9194",-0.1405290065
"9195",0.11824713755
"9196",0.0396186949
"9197",0.1977058975
"9198",-0.0914068195
"9199",0.0373317865
"9200",0.175145251
"9201",-0.19296706505
"9202",-0.072226648285
"9203",0.0689369515
"9204",-0.095363556
"9205",-0.076305157
"9206",0.2069565805
"9207",-0.0948345215
"9208",0.0506126385
"9209",0.056782489
"9210",-0.12988058745
"9211",0.043147595
"9212",0.0683635935
"9213",0.0185193225
"9214",-0.112066264
"9215",-0.03830730205
"9216",-0.168336043
"9217",0.0236206025
"9218",-0.177281805
"9219",0.02847549
"9220",-0.066586184
"9221",0.140175404
"9222",-0.0144677985
"9223",0.1788564345
"9224",-0.086662197
"9225",0.0231460816
"9226",-0.0026242538
"9227",0.02116888905
"9228",-0.16648866104
"9229",-0.071459099
"9230",0.05741998445
"9231",-0.1179989735
"9232",0.034186416
"9233",-0.168875196
"9234",0.09129177305
"9235",0.0042272578
"9236",0.07710032955
"9237",-0.0056090415
"9238",0.139815368
"9239",0.0075095765
"9240",-0.12874879725
"9241",0.21285254995
"9242",-0.0256542985
"9243",0.10049460659
"9244",0.119230044
"9245",-0.0316190156
"9246",0.2520370242
"9247",-0.0225216325
"9248",-0.08919463735
"9249",-0.0338504283245
"9250",0.027378609
"9251",0.101765715935
"9252",0.06608823045
"9253",0.1589282375
"9254",0.06725758085
"9255",0.144296191
"9256",-0.202353071
"9257",-0.1000476482
"9258",-0.0717555492
"9259",-0.1207645827
"9260",-0.1213475515
"9261",-0.0588039595
"9262",0.0629976945
"9263",0.0247661045
"9264",0.0117317495
"9265",0.0614808135
"9266",-0.18716485215
"9267",-0.0185552203
"9268",0.07323918065
"9269",0.04400041395
"9270",-0.0230022125
"9271",-0.0845071895
"9272",0.1366515595
"9273",0.007626486
"9274",-0.0815604101
"9275",0.04193747055
"9276",0.03929179165
"9277",-0.0751044045
"9278",-0.09281126165
"9279",0.01958987095
"9280",0.1296521925
"9281",0.019282945
"9282",0.1705634275
"9283",0.0218848055
"9284",-0.068305839
"9285",0.0950675095
"9286",0.00715336805
"9287",0.040931313
"9288",0.0606451345
"9289",0.0486224715
"9290",0.13604176615
"9291",-0.1124158455
"9292",-0.173382759
"9293",-0.0095023285
"9294",-0.032487133
"9295",0.04860069085
"9296",0.0217447319
"9297",-0.090697545775
"9298",-0.1893988624
"9299",0.0931421635
"9300",0.1613852533
"9301",0.273345153
"9302",0.0172524145
"9303",-0.053840147
"9304",-0.1951858145
"9305",-0.01413543155
"9306",-0.12881935035
"9307",-0.00251235335
"9308",0.0164508455
"9309",0.0064760185
"9310",-0.090642321
"9311",0.008316023
"9312",0.0123104305
"9313",0.0841793245
"9314",0.113137659
"9315",0.02385854765
"9316",0.01916422305
"9317",0.051928976
"9318",0.19435086605
"9319",-0.1448874485
"9320",0.2086616627
"9321",-0.0183376245
"9322",-0.0712441848
"9323",0.0066174185
"9324",0.3249930995
"9325",0.1608259595
"9326",-0.1441146025
"9327",-0.09542695565
"9328",0.138441187
"9329",-0.0358437035
"9330",0.080153684
"9331",-0.00790156755
"9332",0.0638247315
"9333",-0.07427662635
"9334",0.0089182535
"9335",-0.0361189546
"9336",0.1088857496
"9337",0.1553919525
"9338",0.0615747189
"9339",0.008562238
"9340",0.16939587
"9341",-0.1220913865
"9342",0.03117395485
"9343",0.067108742955
"9344",0.13845211
"9345",-0.021009479
"9346",0.1238428495
"9347",-0.003710929
"9348",-0.01970606895
"9349",-0.089648462935
"9350",-0.0188867841
"9351",0.1298733375
"9352",-0.048145851
"9353",0.2471300349
"9354",-0.190976301
"9355",-0.047081698
"9356",0.0910330485
"9357",-0.10961409675
"9358",0.1121087815
"9359",-0.06055997
"9360",0.0253109285
"9361",0.097039191
"9362",0.05182676385
"9363",-0.0050715715
"9364",-0.1478885723
"9365",-0.0342481896
"9366",2.17525000000006e-05
"9367",-0.0771776105
"9368",-0.01719222
"9369",0.10202077
"9370",0.1243029924
"9371",0.16451776235
"9372",-0.003248647
"9373",0.0017920478
"9374",0.07712455645
"9375",0.1826934645
"9376",0.0816866835
"9377",0.0403813385
"9378",0.141827618
"9379",0.0221033005
"9380",0.1864890665
"9381",-0.04849844595
"9382",-0.062744572
"9383",-0.0984727263
"9384",0.18294373655
"9385",-0.181698169
"9386",-0.055372337
"9387",0.1092548545
"9388",0.36032055395
"9389",0.1866868865
"9390",-0.09654610795
"9391",-0.001749286
"9392",-0.02139611265
"9393",-0.087083942
"9394",-0.002930114725
"9395",0.277028626
"9396",0.1109842535
"9397",-0.08876168035
"9398",-0.04690713575
"9399",0.0481224615
"9400",-0.10328690635
"9401",-0.129247608015
"9402",0.1664677955
"9403",0.0247163315
"9404",0.0177084845
"9405",0.4255899625
"9406",-0.083055413245
"9407",-0.07111439445
"9408",-0.1811654275
"9409",-0.1008386535
"9410",-0.116623808
"9411",0.106076574
"9412",-0.095692474
"9413",-0.00422806595
"9414",-0.0611546185
"9415",0.053909832
"9416",0.16179978135
"9417",0.21035154375
"9418",-0.0106907705
"9419",-0.09308991
"9420",0.0777454245
"9421",0.05082276605
"9422",-0.083585827
"9423",0.20013574435
"9424",-0.021459355
"9425",0.107633127165
"9426",-0.044981352
"9427",0.0557121899
"9428",0.1304044395
"9429",0.1221828515
"9430",0.197694560905
"9431",0.2075264517
"9432",0.0091581895
"9433",-0.17070649587
"9434",0.0156877608
"9435",0.0355822179
"9436",-0.07895163455
"9437",0.0138634155
"9438",-0.016747095
"9439",-0.039447017
"9440",0.0986739902
"9441",0.09936529
"9442",-0.07915120885
"9443",0.172416935
"9444",0.227072744
"9445",0.1489142885
"9446",-0.01818260356
"9447",-0.0481584331
"9448",0.141637671
"9449",0.0480410265
"9450",0.0245453169
"9451",0.06147293015
"9452",0.1113068557
"9453",-0.118709442
"9454",-0.059771937
"9455",0.0107438347
"9456",-0.0926810925255
"9457",-0.0207889629
"9458",-0.0916358565
"9459",-0.0749476215
"9460",0.0341660771
"9461",0.02375325115
"9462",0.0124044945
"9463",0.254909004
"9464",0.02732194405
"9465",-0.0152142294
"9466",-0.08995618805
"9467",-0.063559737
"9468",-0.066002703
"9469",0.0743274515
"9470",0.0771276789
"9471",-0.2034094461
"9472",0.1623512565
"9473",0.14629477705
"9474",-0.054792570805
"9475",-0.209218273
"9476",0.1467737389
"9477",0.1015511875
"9478",0.0040905945
"9479",0.1045847595
"9480",0.140796481
"9481",-0.0497295008
"9482",-0.0208419205
"9483",0.161612638
"9484",0.0736480442
"9485",0.035097226
"9486",-0.0438561105
"9487",0.03231525745
"9488",-0.1826712821
"9489",0.0144631595
"9490",0.070813846
"9491",-0.0676810395
"9492",-0.17272555
"9493",0.03385953
"9494",0.002702834
"9495",0.09013022415
"9496",-0.0319311655
"9497",-0.151138972
"9498",0.0855929522
"9499",0.107035073
"9500",0.207833792
"9501",0.094300222
"9502",0.165746321
"9503",0.0418327614
"9504",0.0400211765
"9505",0.11309558825
"9506",0.1285373975
"9507",0.08870066
"9508",-0.0795004363
"9509",0.0086696135
"9510",-0.0554866563
"9511",0.105063391
"9512",0.1546009705
"9513",0.2026994197
"9514",-0.009408432
"9515",0.0873505056
"9516",-0.0827266917835
"9517",-0.03986456015
"9518",-0.010448279
"9519",-0.0320926575
"9520",-0.0510877182
"9521",-0.037557834
"9522",0.19512256845
"9523",-0.020585718
"9524",0.0996481725
"9525",-0.082648532575
"9526",0.208077325
"9527",0.0499706055
"9528",-0.1113095087
"9529",0.0476776145
"9530",0.25724856
"9531",-0.0115716424
"9532",0.091954712
"9533",-0.1495104405
"9534",0.057158726
"9535",0.067736189
"9536",0.2279561125
"9537",0.0304193415
"9538",0.12055306585
"9539",0.2053942406
"9540",-0.101731478
"9541",0.04559143285
"9542",0.0570043575
"9543",0.1684032538
"9544",0.0709366395
"9545",0.1602707155
"9546",0.048825447
"9547",0.015423868
"9548",0.28836495884
"9549",-0.08069696235
"9550",0.0374035015
"9551",0.03132421
"9552",-0.0002438001
"9553",-0.0933345795
"9554",0.0675550445
"9555",0.06225402355
"9556",0.070455494
"9557",-0.0630436805
"9558",-0.1283302445
"9559",-0.06922997525
"9560",-0.09224603905
"9561",0.030898687
"9562",-0.1681904405
"9563",0.0338333525
"9564",-0.0980272225
"9565",-0.05187247835
"9566",0.232448332
"9567",0.0991406375
"9568",-0.051575365
"9569",0.01330094165
"9570",0.066496891
"9571",0.080716413
"9572",0.11015532485
"9573",-0.039280579
"9574",0.0478149175
"9575",-0.066008344
"9576",-0.0701881525
"9577",0.08675609175
"9578",0.000667905
"9579",-0.091635678
"9580",-0.0467888885
"9581",-0.070962167
"9582",0.148091211
"9583",0.066607298
"9584",-0.0735029735
"9585",0.3693329545
"9586",-0.03334358885
"9587",-0.031899379
"9588",0.2373119045
"9589",-0.2152769715
"9590",0.1246431895
"9591",0.2343234804
"9592",0.1668281115
"9593",0.072831876995
"9594",-0.00654664335
"9595",0.1691018185
"9596",-0.0442525625
"9597",0.15354108724
"9598",0.00242665495
"9599",0.039178605
"9600",0.17111499058
"9601",-0.0179936569265
"9602",0.0836493077
"9603",-0.0097447755
"9604",0.2286291757
"9605",0.001939063
"9606",0.064836859
"9607",-0.0744540005
"9608",-0.037662666
"9609",-0.11738012685
"9610",0.03857108
"9611",0.0790950322
"9612",-0.0625912575
"9613",0.1276542465
"9614",-0.0444510755
"9615",-0.0644671259
"9616",-0.0339273085
"9617",-0.08601872945
"9618",0.049008956
"9619",0.172976753
"9620",0.27837804
"9621",-0.0662203556
"9622",0.1933930025
"9623",0.107647657
"9624",0.153808543
