"","trial","electrodes","bin_3","bin_4","bin_5","bin_6","bin_7","bin_8","bin_9","bin_10","bin_11","bin_12","bin_13","bin_14","X","SID","newround_time","choice_time","buttonpress_time","reveal_time","self_payoff","other_payoff","self_foregone","other_foregone","RT","side_chosen","self_var_payoff","other_var_payoff","ineq_var_abs","ineq_choice_abs","ineq_foregone_abs","ineq_disadvent","ineq_advent","self_diff","other_diff"
"14",1,"LOF3-LOF4",0.196055536,0.235645381,0.403061924,0.084753561,-0.047052673,0.117651322,0.067492675,0.184059328,0.244877935,0.104049384,0.354708537,0.270262831,2169,"DG_s11",-0.61,0,2.015,2.031,10,10,10,18,2.015,"Left",10,18,8,0,8,8,0,0,-8
"15",1,"RHH9-RHH10",0.228126713775,-0.035691116225,-0.003663012225,0.036299145775,0.101721851775,0.230008876915,0.270223766915,0.174534700775,-0.002412328225,0.031389989775,0.027099501775,0.045124023775,2169,"DG_s11",-0.61,0,2.015,2.031,10,10,10,18,2.015,"Left",10,18,8,0,8,8,0,0,-8
"16",1,"RAC4-RAC5",0.0155606007,0.135101345,0.327331867,0.2338196265,0.1879317978,0.1777221103,0.170595365,0.267764875,0.127802085,0.027056784,0.04611985,0.076060646,2169,"DG_s11",-0.61,0,2.015,2.031,10,10,10,18,2.015,"Left",10,18,8,0,8,8,0,0,-8
"17",1,"RHH8-RHH9",-0.0184244565,0.0725873095,0.2057163355,0.1124477265,0.0063036765,-0.1610666435,-0.1731014103,0.0724764097,0.1899062695,0.0271917195,-0.1257531845,-0.2538653345,2169,"DG_s11",-0.61,0,2.015,2.031,10,10,10,18,2.015,"Left",10,18,8,0,8,8,0,0,-8
"18",1,"ROF3-ROF4",0.05464375545,-0.00344083055,-0.04980501555,-0.10854381955,0.04961758045,-0.10036643955,-0.18281687955,0.23028946045,0.09955601745,-0.26350801555,-0.04876157255,-0.01113311255,2169,"DG_s11",-0.61,0,2.015,2.031,10,10,10,18,2.015,"Left",10,18,8,0,8,8,0,0,-8
"19",1,"RAC1-RAC2",-0.12770614915,-0.09724269115,-0.12108124415,-0.16592264185,-0.10384002185,0.11821470885,0.04704518085,0.15016055085,0.17495882885,-0.04643028315,0.04272553785,0.25595392985,2169,"DG_s11",-0.61,0,2.015,2.031,10,10,10,18,2.015,"Left",10,18,8,0,8,8,0,0,-8
"20",1,"LIN8-LIN9",0.09106065546,0.07897948246,0.1618354035,0.2215863185,0.22266736146,0.33628499946,0.260515639346,0.126566409346,0.22602413946,0.03809590946,-0.09693400054,-0.00899047054,2169,"DG_s11",-0.61,0,2.015,2.031,10,10,10,18,2.015,"Left",10,18,8,0,8,8,0,0,-8
"21",1,"RTH8-RTH9",0.440144996,0.36122232122,0.41732066492,0.4877142897,0.441913755,0.495817895,0.281345005,-0.011118983,0.029821697,0.0942394669,0.1297219939,0.163295617,2169,"DG_s11",-0.61,0,2.015,2.031,10,10,10,18,2.015,"Left",10,18,8,0,8,8,0,0,-8
"22",1,"LIN7-LIN8",-0.3730103445,-0.1709708025,-0.1717487205,-0.2011649655,-0.2126743395,-0.3031583735,-0.4733728215,-0.4424035225,-0.2935144685,-0.3305707605,-0.5522520945,-0.7711038335,2169,"DG_s11",-0.61,0,2.015,2.031,10,10,10,18,2.015,"Left",10,18,8,0,8,8,0,0,-8
"23",1,"RAM7-RAM8",0.118975624,-0.022443594,-0.127336426,0.087865439,0.225051999,0.109513841,0.174127521,0.088730563,0.011794503,-0.099192141,-0.168443741,0.18421080036,2169,"DG_s11",-0.61,0,2.015,2.031,10,10,10,18,2.015,"Left",10,18,8,0,8,8,0,0,-8
"24",1,"RTH7-RTH8",0.0529562334,0.1358260094,0.1937730394,0.1343032434,0.0150287604,0.1734829264,0.1897252494,-0.0211742606,-0.1120830156,0.0034770814,0.0279879924,-0.0251188116,2169,"DG_s11",-0.61,0,2.015,2.031,10,10,10,18,2.015,"Left",10,18,8,0,8,8,0,0,-8
"25",1,"LOF2-LOF3",-0.3457219065,-0.2436176385,-0.4282848285,-0.5626498285,-0.3979989045,-0.2843449315,-0.2001145755,-0.0435132085,0.0334525315,-0.1131388945,-0.2947295555,-0.1966074995,2169,"DG_s11",-0.61,0,2.015,2.031,10,10,10,18,2.015,"Left",10,18,8,0,8,8,0,0,-8
"26",1,"ROF4-ROF5",0.0676681802,0.0896739067,0.3237985627,0.3833291498,0.2799966458,0.3372682818,0.2227160848,0.0504744648,0.1381402958,0.2041156598,0.3504968898,0.3204002208,2169,"DG_s11",-0.61,0,2.015,2.031,10,10,10,18,2.015,"Left",10,18,8,0,8,8,0,0,-8
"27",1,"RHH7-RHH8",-0.043808646,0.072977179,0.186563992,0.211534947,0.207895717,0.146027497,-0.0076017422,0.0583043938,0.28447656,0.333254872,0.110235897,-0.201277461,2169,"DG_s11",-0.61,0,2.015,2.031,10,10,10,18,2.015,"Left",10,18,8,0,8,8,0,0,-8
"28",1,"LOF5-LOF6",0.1571027898,0.2157995358,0.1118966988,0.1444347858,0.1687298736,0.0286122906,0.0849913168,-0.0593297832,-0.1907772202,0.0286971088,0.1308873098,-0.0549359562,2169,"DG_s11",-0.61,0,2.015,2.031,10,10,10,18,2.015,"Left",10,18,8,0,8,8,0,0,-8
"29",1,"RAC3-RAC4",0.2755102087,0.2345471287,0.1867954787,0.0960679647,0.2290087347,0.1474304637,-0.000847557299999996,0.1440048237,0.1036858857,0.3288030697,0.3824249027,0.2080906547,2169,"DG_s11",-0.61,0,2.015,2.031,10,10,10,18,2.015,"Left",10,18,8,0,8,8,0,0,-8
"30",1,"RAM6-RAM7",0.1986193325,0.0996358675,0.1330657235,0.3553920155,0.3728125325,0.1650232325,0.1984058055,0.2415708405,-0.0125010495,0.0949092955,0.2228350055,0.1000883075,2169,"DG_s11",-0.61,0,2.015,2.031,10,10,10,18,2.015,"Left",10,18,8,0,8,8,0,0,-8
"31",1,"RTH5-RTH6",-0.195338775,-0.1515927109,-0.1144363789,-0.001697471,0.174674015,0.322558997,0.2543258176,0.2231275176,0.371874519,0.315641249,0.314988529,0.196213929,2169,"DG_s11",-0.61,0,2.015,2.031,10,10,10,18,2.015,"Left",10,18,8,0,8,8,0,0,-8
"32",1,"RAC6-RAC7",0.05387942405,-0.00677215695,-0.22961076175,-0.10352577175,0.02324040725,0.13205421725,0.19823609825,0.19557636825,0.15816762525,-0.06568785005,-0.08769395205,0.08626828325,2169,"DG_s11",-0.61,0,2.015,2.031,10,10,10,18,2.015,"Left",10,18,8,0,8,8,0,0,-8
"33",2,"RHH8-RHH9",0.02996937535,-0.08053103465,-0.05825664065,0.08138085465,-0.10953744735,-0.25256701965,-0.09352585565,0.10650897135,0.05800329735,0.06798504335,0.16534664935,0.09898287635,2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,2,2
"34",2,"RAC2-RAC3",-0.156004439685,-0.166867429685,-0.126630768685,0.073230975315,0.147378464315,0.052879463315,0.005870083315,0.006921358315,-0.187338441685,-0.187331856685,-0.039074889285,0.108822537715,2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,2,2
"35",2,"RAM7-RAM8",-0.0404194245,-0.0267893125,-0.0617195645,0.0121781425,0.1488098225,0.4777248335,0.6311651935,0.1012500723,-0.3063479577,-0.3158200665,-0.2489648965,0.0361112149,2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,2,2
"36",2,"RHH7-RHH8",0.117830887,-0.0252269303,-0.1309125103,-0.08364947335,-0.21822223335,-0.224460479,-0.247605379,-0.079238119,0.146576038,0.2171782847,0.0991490007,-0.098821109,2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,2,2
"37",2,"RTH8-RTH9",0.060753452,0.217223912,0.001689252,-0.006302332,0.033544146,-0.003560243,0.296480119,0.39199395,0.1996453891,0.0502750458,-0.0917575393,-0.121903426,2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,2,2
"38",2,"ROF3-ROF4",-0.14968607975,-0.16353334215,-0.03520968215,0.16655738685,0.28386753685,0.05685419885,-0.10006362355,0.03021161445,0.03785901115,0.03570448555,0.05013856325,0.06234552885,2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,2,2
"39",2,"RAM6-RAM7",0.072834765799,0.005553216799,-0.0628047512,-0.0423890842,0.03209254,0.05477312,0.16658175,0.146986045,0.201728525,0.33230667,0.29748703,0.289055811,2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,2,2
"40",2,"LIN7-LIN8",0.1968694386,0.2352900486,0.2108608576,0.1352044076,0.0903750726,0.012695102,0.277917324,0.4069188046,0.2061558176,0.1222927896,0.1166275756,0.0509849816,2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,2,2
"41",2,"RAC1-RAC2",-0.0530800751,-0.2159880951,-0.1571536115,-0.2156883475,-0.2633846475,-0.2709542175,-0.1789789035,-0.0109116545,0.0353825915,0.0135669285,0.0339558365,0.0122132965,2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,2,2
"42",2,"LIN8-LIN9",0.0098493875,-0.0962750765,-0.1393528145,0.0426658165,0.2226941975,-0.0580167825,-0.3988219825,-0.4300451625,-0.1128512195,0.0820728135,-0.1182225315,-0.0273049405,2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,2,2
"43",2,"RTH5-RTH6",-0.0242719812,-0.0485215812,0.0580967988,0.0899526038,0.0790140978,0.1410034408,0.2089714388,0.1105406288,-0.0715840522,-0.0997384452,-0.0073020502,0.0548189218,2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,2,2
"44",2,"ROF1-ROF2",0.17856491874,0.18871509874,-0.09775137476,-0.25522796376,-0.14621469586,-0.14640389586,-0.16683176026,-0.03488427626,0.10290254374,0.26865484974,0.20892555454,0.17727388854,2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,2,2
"45",2,"RAC5-RAC6",0.135402718,-0.063064519,-0.054721254,-0.069451397,-0.1173839443,-0.0052828599,0.0625435314,0.0858277175,0.0568659255,0.005426462,0.178606957,0.229381795,2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,2,2
"46",2,"ROF4-ROF5",-0.06155220075,0.29285886385,0.50176242885,0.44766172885,0.48586062885,0.28243792285,-0.09370769715,-0.17265733915,0.02661460585,0.21667788385,0.00939805885,-0.36653417115,2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,2,2
"47",2,"RIN6-RIN7",-0.1022192285,-0.0290843481,0.0585691639,-0.0302401565,0.0059575035,0.0816256495,0.2055209895,0.2059620166,0.2305410266,0.3654396935,0.3713184935,0.2306929235,2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,2,2
"48",2,"RAC3-RAC4",-0.01765700715,-0.04857484415,0.07269326185,0.05864156085,-0.19928062415,-0.13835253515,0.09878263485,0.10513851585,0.07758128685,0.24953785185,0.31875285285,0.00559594285,2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,2,2
"49",2,"LIN6-LIN7",0.4722928896,0.3904415896,0.4802945375,0.4116660375,0.3461683975,0.2619532085,0.07378465621,0.00485828420999999,0.1355575375,0.1099773763,0.0326796153,-0.0401719805,2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,2,2
"50",2,"ROF5-ROF6",-0.074466857,0.085270041,0.137833753,-0.041112117,0.022609708,0.042034998,-0.007160053,-0.0531253321,0.0064309369,0.1890127,0.256385242,0.088767225,2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,2,2
"51",2,"RAC4-RAC5",0.1004859201,0.081332549,-0.052621326,-0.20393549,-0.192905103,-0.005986428,0.22742994,0.1924463,0.153631335,0.3378722,0.372930605,0.146367685,2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,2,2
"52",2,"RIN2-RIN3",-0.0446855624,-0.0279186476,0.1624635974,0.3223452526,0.0715360216,0.0319709616,0.1982561626,0.00829984660000001,-0.2106474204,-0.0346484144,0.00990301160000001,-0.0710966414,2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,2,2
"53",2,"LOF3-LOF4",-0.3652533775,-0.0144495055,0.1317047945,0.0179727425,-0.2322161615,-0.2593658262,-0.2450882162,-0.1992720575,-0.1966326005,-0.2189994565,0.0326362565,0.3234362055,2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,2,2
"54",2,"LOF4-LOF5",0.294552026,0.1670578081,0.2979906231,0.223855142,0.013481646,0.000502556000000001,-0.064229778,0.166565047,0.286189555,0.2637028801,0.4141751721,0.444517119,2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,2,2
"55",2,"RHH9-RHH10",-0.0432810278,0.0254097175,-0.2473795455,-0.2762747733,-0.0844650331,-0.0718483163,-0.0809631513,-0.1398454093,-0.2396795745,-0.2609659239,-0.1152972939,0.0148991325,2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,2,2
"56",2,"RIN7-RIN8",-0.1010615345,-0.0547484485,0.2200306105,0.1570292705,0.1727000465,0.2304114355,0.1145728955,0.0551781765,0.0077774565,0.4639560265,0.5602759665,0.2150483575,2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,2,2
"57",2,"RTH7-RTH8",-0.00752898314799999,0.020973924852,0.016237985852,0.024053565852,0.060311418852,-0.004327130148,-0.073426950148,0.062905247852,0.271016977852,0.111587238852,-0.151020671148,-0.110704406148,2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,2,2
"58",2,"RTH6-RTH7",-0.0882749485,0.0622514435,0.0291224255,-0.0721075945,-0.0568761865,-0.193030641,-0.133473181,0.0600725155,-0.0956088345,-0.1230379735,-0.1207277135,-0.0570552475,2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,2,2
"59",2,"RAM9-RAM10",0.055776012,-0.226626288,-0.131895041,-0.108843787,-0.196114434,-0.085971714,0.031898456,-0.032624774,0.0032878563,0.0715446253,0.177737499,0.415599331,2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,2,2
"60",2,"RIN1-RIN2",0.1252566785,0.1301919225,0.1205093952,0.2315695232,0.2238683555,0.1237423395,0.1272845735,0.1132660225,0.1054308025,0.2652639235,0.1860283325,0.1414940915,2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,2,2
"61",2,"RAC6-RAC7",0.1685861449,0.1032327289,0.03650557041,-0.06344973159,-0.0775669431,0.00817571290000001,-0.1006708411,0.0592243399,0.3636652839,0.5122123969,0.3674211569,0.1675423269,2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,2,2
"62",2,"RAM5-RAM6",-0.2238117915,-0.28919131825,-0.38470685425,-0.21663408425,-0.18024189325,-0.34065216255,-0.36718227255,-0.22903029917,-0.17279010517,-0.08531387325,-0.09456363225,-0.40936816825,2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,2,2
"63",2,"LOF5-LOF6",0.05000308,0.213987228,0.185185143,-0.166159031,-0.224124285,-0.071864551,0.082050603,0.0149623529,0.1301781279,0.096536218,-0.033975883,0.189791217,2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,2,2
"64",2,"LOF2-LOF3",-0.3813542674,-0.1912955224,-0.1368990634,-0.2313835564,-0.0172514574,-0.00136264860000002,-0.2634738096,-0.3637360754,-0.3302118674,-0.3810715034,-0.2812243134,0.0292976996,2170,"DG_s11",3.031,3.64,4.797,4.812,12,12,10,10,1.157,"Left",12,12,0,0,0,0,0,2,2
"65",3,"RAC2-RAC3",0.06574466585,0.18734823385,0.06265979185,-0.12993654915,0.03263909785,0.02168651385,-0.01370789515,0.01715715985,-0.000529098150000001,0.13983782185,0.19086630185,0.23732119185,2171,"DG_s11",5.812,6.422,7.89,7.89,10,10,8,8,1.468,"Left",8,8,0,0,0,0,0,2,2
"66",3,"LOF5-LOF6",0.12690729,0.2590254378,0.0578916068,0.124050665,0.1236895142,-0.0200470558,0.00232589700000001,0.184347647,0.269630556,0.058572526,0.066836836,-0.007836837,2171,"DG_s11",5.812,6.422,7.89,7.89,10,10,8,8,1.468,"Left",8,8,0,0,0,0,0,2,2
"67",3,"RAM5-RAM6",0.0170245377,0.0128547697,-0.0104448475,-0.0567629121,-0.1500912621,-0.0177057885,0.3221272405,0.2948348425,0.1201783615,0.0849199185,-0.0461304815,-0.0385765515,2171,"DG_s11",5.812,6.422,7.89,7.89,10,10,8,8,1.468,"Left",8,8,0,0,0,0,0,2,2
"68",3,"ROF1-ROF2",0.0816853122,0.046472078,0.114949367,0.36646611,0.1999172726,0.0620690186,0.375262476,0.326383139,0.274703792,0.150389984,-0.063767249,0.025605698,2171,"DG_s11",5.812,6.422,7.89,7.89,10,10,8,8,1.468,"Left",8,8,0,0,0,0,0,2,2
"69",3,"LIN8-LIN9",0.04268637395,0.14273149095,0.10685323095,0.22498585295,0.19113164165,-0.15130203625,-0.27126151805,-0.18228512015,-0.01874255005,-0.00531545805,0.04341801495,-0.04973635405,2171,"DG_s11",5.812,6.422,7.89,7.89,10,10,8,8,1.468,"Left",8,8,0,0,0,0,0,2,2
"70",3,"RTH5-RTH6",-0.1705288398,-0.0513697798,-0.158446591,-0.143174247,-0.144718453,-0.064171103,-0.137359291,-0.130528832,0.113178222,0.096170779,-0.032935491,-0.218394601,2171,"DG_s11",5.812,6.422,7.89,7.89,10,10,8,8,1.468,"Left",8,8,0,0,0,0,0,2,2
"71",3,"ROF3-ROF4",-0.04802632,-0.0460482779,-0.0259502729,0.0050087628,0.0492356688,0.112533577,0.024833481,-0.0172713319,0.0163261681,0.00659481,0.053715492,0.16288359,2171,"DG_s11",5.812,6.422,7.89,7.89,10,10,8,8,1.468,"Left",8,8,0,0,0,0,0,2,2
"72",3,"RIN2-RIN3",-0.2162105428,-0.0703350278,-0.0306940125,-0.13152446,-0.16678588,-0.1407766045,7.98686999999854e-05,-0.0429754393,-0.2251288132,-0.1313120812,-0.1188777415,-0.0643959355,2171,"DG_s11",5.812,6.422,7.89,7.89,10,10,8,8,1.468,"Left",8,8,0,0,0,0,0,2,2
"73",3,"RAC4-RAC5",0.181394927685,0.153670867185,-0.046792036915,0.061739326085,0.178584732785,0.085350684185,-0.073362235815,0.213099033785,0.311638300385,0.192240028485,0.319630351885,0.289315505885,2171,"DG_s11",5.812,6.422,7.89,7.89,10,10,8,8,1.468,"Left",8,8,0,0,0,0,0,2,2
"74",3,"LOF2-LOF3",-0.35483365834,-0.13093753154,0.0554628483,0.0016476795,-0.3687825915,-0.1475561335,0.1223606735,-0.1119638775,-0.26682663677,-0.33157376177,-0.3765363555,-0.2854185475,2171,"DG_s11",5.812,6.422,7.89,7.89,10,10,8,8,1.468,"Left",8,8,0,0,0,0,0,2,2
"75",3,"RAC1-RAC2",0.04233698995,0.00854611895,0.01841650095,0.31707644095,0.35312574195,-0.00057190905,0.08150013095,0.26119404495,0.13838014595,0.18277605295,0.20999840995,0.05689934195,2171,"DG_s11",5.812,6.422,7.89,7.89,10,10,8,8,1.468,"Left",8,8,0,0,0,0,0,2,2
"76",3,"RAM7-RAM8",0.24511010325,0.10872036705,0.04646509705,-0.15142858995,-0.14118240595,0.10650317305,-0.05918235895,-0.05132857375,0.07570342425,-0.04115306995,-0.00337334095,0.02616872015,2171,"DG_s11",5.812,6.422,7.89,7.89,10,10,8,8,1.468,"Left",8,8,0,0,0,0,0,2,2
"77",3,"LOF4-LOF5",-0.09054890825,-0.16170978625,-0.06007468525,0.03228470225,-0.03820276975,-0.03104474225,0.16829661075,0.20320313375,0.03615668045,-0.16019921355,-0.23462333225,-0.19617287625,2171,"DG_s11",5.812,6.422,7.89,7.89,10,10,8,8,1.468,"Left",8,8,0,0,0,0,0,2,2
"78",3,"LIN6-LIN7",-0.1874656255,-0.1592410545,-0.0440385528,-0.0135481128,-0.0057587205,0.0406901945,-0.0118293835,0.1076683485,0.1513693925,0.000802281500000002,0.10480056645,0.28269965645,2171,"DG_s11",5.812,6.422,7.89,7.89,10,10,8,8,1.468,"Left",8,8,0,0,0,0,0,2,2
"79",3,"RAC3-RAC4",0.0863684845,0.0801798855,0.2086525815,0.2020143275,0.1351416205,0.0289399405,0.0492085675,0.1928726975,0.1633224545,0.1541279065,0.1565678075,0.0821979255,2171,"DG_s11",5.812,6.422,7.89,7.89,10,10,8,8,1.468,"Left",8,8,0,0,0,0,0,2,2
"80",3,"ROF5-ROF6",-0.130864838,-0.147144477,-0.183577797,-0.279831555,-0.137902495,-0.104967336,-0.052889496,-0.00545004899999998,-0.148900305,-0.162918737,-0.028393861,0.055615392,2171,"DG_s11",5.812,6.422,7.89,7.89,10,10,8,8,1.468,"Left",8,8,0,0,0,0,0,2,2
"81",3,"RAM6-RAM7",-0.445632632,-0.293256302,-0.147424915,-0.130227826,-0.094432871,-0.246813969,-0.218165009,-0.08799173,-0.248791387,-0.129214167,-0.103748591,-0.308895682,2171,"DG_s11",5.812,6.422,7.89,7.89,10,10,8,8,1.468,"Left",8,8,0,0,0,0,0,2,2
"82",3,"RTH8-RTH9",-0.1816985385,-0.0810272355,-0.2169131285,-0.144576896,-0.1256905197,-0.2946724002,-0.2971517097,-0.2045749867,-0.1435136045,-0.0270055924,-0.1198281414,-0.1501731695,2171,"DG_s11",5.812,6.422,7.89,7.89,10,10,8,8,1.468,"Left",8,8,0,0,0,0,0,2,2
"83",3,"RHH9-RHH10",0.06364735785,0.18982945885,0.24731774985,0.16106478585,0.16177331865,0.31738340165,0.19885515085,-0.03801907015,-0.05521282915,-0.00660992815,0.03816253355,0.03122469855,2171,"DG_s11",5.812,6.422,7.89,7.89,10,10,8,8,1.468,"Left",8,8,0,0,0,0,0,2,2
