"","trial","electrodes","bin_1","bin_2","bin_3","bin_4","bin_5","bin_6","bin_7","bin_8","bin_9","bin_10","bin_11","bin_12","bin_13","bin_14","bin_15","bin_16","bin_17","bin_18","bin_19","bin_20","bin_21","bin_22","bin_23","bin_24","bin_25","bin_26","bin_27","bin_28","bin_29","bin_30","bin_31","bin_32","bin_33","bin_34","bin_35","bin_36","bin_37","bin_38","bin_39","bin_40","bin_41","bin_42","bin_43","X","SID","newround_time","choice_time","buttonpress_time","reveal_time","self_payoff","other_payoff","self_foregone","other_foregone","RT","side_chosen","self_var_payoff","other_var_payoff","ineq_var_abs","ineq_choice_abs","ineq_foregone_abs","ineq_disadvent","ineq_advent","ineq_choice","chose_equality","self_diff","other_diff","L_self","R_self","L_other","R_other"
"295",30,"LOF5-LOF6",0.152046225,0.040998069,-0.152046225,-0.126116942,0.038392952,0.130452201,-0.067201626,-0.266924599,-0.380514842,-0.308605705,-0.109397741,-0.088929677,-0.246260928,-0.297389526,-0.116027962,0.0407232159,0.0176003239,-0.137415644,-0.2820404245,-0.1742589015,-0.148096512,-0.192632549,-0.077649993,0.183781172,0.2232775018,-0.0788672692,-0.177410989,-0.096277744,-0.211033783,-0.240321998,-0.039875788,-0.067716548,-0.130245578,-0.06902192,-0.221252131,-0.202530891,0.012214859,-0.13925719539,-0.24928479739,-0.0842300746,-0.0108600776,-0.057563488,-0.0955463914,2426,"DG_s12",73.062,73.765,74.328,74.344,18,10,10,10,0.563,"Left",18,10,8,8,0,0,-8,8,"Advent",8,0,18,10,10,10
"296",30,"RIN2-RIN3",0.114232728,-0.028612753,-0.114232728,-0.237831406,-0.045234919,0.00425562810000001,-0.2047116619,-0.214759695,-0.1645007682,-0.1929305632,-0.094754459,-0.00761998699999999,0.119856632,0.110881215,-0.068607933,-0.137721294,-0.076266818,0.173508492,0.22938164,0.035685439,-0.065109479,-0.096921812,-0.234695992,-0.219736196,-0.177382825,-0.106797171,-0.14269658,-0.181456463,-0.044563433,-0.149020946,-0.097458353,-0.123804663,-0.14341201,-0.041381253,-0.015166538,-0.03671506,-0.014803801,-0.017445898,-0.1767336833,-0.1081533163,-0.049684091,0.052486766,0.274214556,2426,"DG_s12",73.062,73.765,74.328,74.344,18,10,10,10,0.563,"Left",18,10,8,8,0,0,-8,8,"Advent",8,0,18,10,10,10
"297",30,"RAM6-RAM7",0.08404077855,-0.02954968855,-0.08404077855,-0.04207643755,0.11024163645,0.11034358665,0.08576628265,0.13847217245,0.03142451845,-0.10212703255,0.02139421145,0.03295527245,0.12719195645,0.22015770945,0.02208250045,0.16640014845,0.10253966445,-0.16055483655,-0.07596562455,0.08156032545,0.01763006145,0.01105350615,0.11659537615,0.22536427945,0.52316418045,0.38506324445,0.13762707745,0.24876589645,0.18177230145,-0.04229531955,0.04352985195,0.39683560195,0.24531159645,0.03836453855,0.12105870455,-0.00863598755,-0.00591557455,0.04643877545,-0.09290204755,-0.05687701955,0.07273082045,0.15984713545,0.02962558545,2426,"DG_s12",73.062,73.765,74.328,74.344,18,10,10,10,0.563,"Left",18,10,8,8,0,0,-8,8,"Advent",8,0,18,10,10,10
"298",30,"LIN1-LIN2",-0.0505944825,0.0526678345,0.0505944825,-0.1023769695,-0.0837378965,0.0050179805,-0.1561263595,-0.0010390865,0.3198142735,0.1905710394,0.08098076847,0.17752010257,0.16186000948,-0.00360712052,-0.0560382365,0.0325400225,0.2160611325,0.2612942635,0.1938593225,0.0779207725,0.0055503755,0.1494316014,0.1872293294,0.0147761355,-0.0653281805,-0.1317356685,-0.1215449155,-0.1278502835,-0.0946808085,0.0459875125,0.1860182905,0.2493164835,0.0177469165,-0.052971471,-0.084450546,-0.1180344805,0.1697956515,0.2147276715,-0.0463175585,-0.0628037975,0.1697846045,0.0546019292,-0.2032399228,2426,"DG_s12",73.062,73.765,74.328,74.344,18,10,10,10,0.563,"Left",18,10,8,8,0,0,-8,8,"Advent",8,0,18,10,10,10
"299",30,"RIN3-RIN4",0.067961662,0.043272707,-0.067961662,-0.116579706,-0.073936936,-0.188938338,-0.2387713923,-0.0792939853,-0.04707222,-0.239210473,-0.355620651,-0.261429503,-0.134597054,0.016849168,0.147768643,0.177792617,0.23286708,0.195570761,0.0017155744,-0.1139602806,-0.1583765071,-0.2454673901,-0.207407179,-0.121675776,-0.109112634,-0.042918502,-0.041556327,-0.1072857487,-0.0747272607,-0.035200737,-0.111272667,-0.137097081,-0.106401493,-0.109642115,0.208626414,0.340244527,0.00222191799999999,-0.00949364300000001,-0.039783644,-0.117829784,0.110365256,0.168297686,0.019912985,2426,"DG_s12",73.062,73.765,74.328,74.344,18,10,10,10,0.563,"Left",18,10,8,8,0,0,-8,8,"Advent",8,0,18,10,10,10
"300",30,"LOF4-LOF5",-0.1120220426,0.0744169304,0.1120220426,-0.0291460104,0.0993240836,0.096841395,0.0452009632,0.2071807448,0.1737225453,-0.0141707987,-0.1489085514,-0.0225925674,0.1103031226,0.1227011096,0.2122748896,0.3696222326,0.3883601926,0.1461434656,0.2166556556,0.3503417626,0.2066203126,0.3411003126,0.31817493604,0.02911535604,-0.0531517544,-0.1068295844,-0.0576046944,0.0926329136,0.2400057526,0.3015366346,0.2541279226,0.1995169526,0.0734966126,0.0596258326,0.0103298836,-0.0478814644,0.0945468346,0.2278392456,0.2380951256,0.1126181086,-0.0175071808,0.0210711922,0.0469882706,2426,"DG_s12",73.062,73.765,74.328,74.344,18,10,10,10,0.563,"Left",18,10,8,8,0,0,-8,8,"Advent",8,0,18,10,10,10
"301",31,"RIN1-RIN2",0.03196238243,-0.04439882343,-0.03196238243,0.06649320757,0.05912018357,-0.03979605943,-0.10794103243,-0.13276434143,-0.24172349943,-0.24955148643,-0.10058061843,0.15087217257,0.11549149777,0.14079961777,0.17366756057,-0.09670650743,-0.09163743943,-0.02107348543,-0.04259413643,0.06102883757,0.18294842057,0.33422412657,0.18898065657,-0.02929067878,0.01202042402,-0.12966611963,-0.21506549213,-0.17188118713,-0.11616249843,0.07660614757,0.09923469457,-0.04728484343,-0.00676268443,-0.06224357233,-0.14607489613,0.01591313457,0.19601455537,0.23043475377,0.11329596977,-0.04061493343,-0.07295900843,0.01947506457,0.01656864757,2427,"DG_s12",75.344,76.047,76.734,76.75,13,1,10,10,0.687,"Right",13,1,12,12,0,0,-12,12,"Advent",3,-9,10,13,10,1
"302",31,"RAM5-RAM6",0.145445166,0.00802195399999998,-0.145445166,-0.078994366,0.226044704,0.324533094,0.152920212,0.120693435,0.261572877,0.353482542,0.11462979,0.0451711771,-0.0592763709,0.112307914,0.253992693,0.19262575,0.267631363,0.213543154,0.032056914,-0.141269984,-0.0509387803,-0.00488711829999999,-0.00718123400000001,0.116727031,0.096274607,0.13174645,0.182290389,0.120839887,0.188399339,0.246832164,0.117997605,0.115039385,0.195492856,0.128928684,0.107092497,0.245370306,0.406463075,0.110135965,-0.041673686,0.061206956,0.054903226,0.071813897,0.176654914,2427,"DG_s12",75.344,76.047,76.734,76.75,13,1,10,10,0.687,"Right",13,1,12,12,0,0,-12,12,"Advent",3,-9,10,13,10,1
"303",31,"LOF4-LOF5",-0.01164977215,-0.07731377485,0.01164977215,0.22521698905,0.13975521405,-0.02044604785,-0.00587755085,-0.03436690185,-0.15598511085,0.07819824625,0.03247938625,-0.16318907185,-0.22209037185,-0.22197343525,0.03449253075,0.14122396815,0.14665859215,0.16053151415,-0.01604998885,0.02437087615,0.19798479815,0.27534205815,0.17685259115,0.10080244145,0.16133195945,0.15366176515,0.13570417085,0.02324489485,-0.03928491485,-0.08058887685,-0.19905118285,0.08827039915,0.13382042915,-0.10985509145,0.01937072555,0.04822984615,0.04548808415,0.16909647215,0.14759735715,0.02030854635,0.06407913135,0.07907272615,0.16893590115,2427,"DG_s12",75.344,76.047,76.734,76.75,13,1,10,10,0.687,"Right",13,1,12,12,0,0,-12,12,"Advent",3,-9,10,13,10,1
"304",31,"LOF5-LOF6",-0.07415123,-0.1160778,0.07415123,0.277064692,0.091500215,0.1052256761,0.0411718531,-0.044933582,0.041625333,0.189292505,0.29403914,0.262156528,0.264533902,0.224543654,0.138427989,0.08048942275,0.29386775375,0.13558615,-0.23495913,-0.066452178,0.252997832,0.28595302,0.043736115,-0.0967504,0.151051455,0.09189667,-0.072522943,0.00282498700000001,0.022738334,0.09415917,-0.023566434,0.075691912,0.12979034,0.080777508,0.129916612,0.213664182,0.2468709,0.26650613,0.28720163055,0.03095897455,0.187012334,0.317722395,0.085664515,2427,"DG_s12",75.344,76.047,76.734,76.75,13,1,10,10,0.687,"Right",13,1,12,12,0,0,-12,12,"Advent",3,-9,10,13,10,1
"305",31,"LIN1-LIN2",-0.1237884255,0.0566918785,0.1237884255,0.12719309282,0.29416592582,0.3336238415,0.1564314715,0.2438042545,0.308690599,0.170724717,0.1956318325,0.4071985845,0.6532933145,0.6947555145,0.4027845156,0.1143280256,0.2459005045,0.4157545335,0.3937155335,0.3618536075,0.3554309715,0.3031676035,0.2430915325,0.1301031295,0.2229950785,0.2775026485,-0.0350968035,0.0655531335,0.2194642739,0.1906354849,0.1684242955,0.2147429455,0.3812671505,0.3469134565,0.2206709935,0.2332195875,0.1390718135,-0.0347752965,-0.0300887155,0.1787866835,0.2826878825,0.2474934035,0.252117255,2427,"DG_s12",75.344,76.047,76.734,76.75,13,1,10,10,0.687,"Right",13,1,12,12,0,0,-12,12,"Advent",3,-9,10,13,10,1
"306",31,"RIN3-RIN4",-0.02245418335,-0.08255876665,0.02245418335,-0.06593833165,-0.18816134313,-0.18547105513,-0.18731202065,-0.11398502465,-0.27596787265,-0.21165022565,-0.08826201865,-0.18144243965,-0.18382901765,-0.17040818815,-0.17887544715,-0.02845666865,-0.05116916365,-0.02613817765,-0.00550641764999998,-0.12507610065,-0.17358025065,-0.05062234165,0.18539442835,0.08738664335,-0.17967148365,-0.23785928065,-0.09451432365,-0.08899178065,-0.13960484565,-0.17792128165,-0.18541554665,0.08415582035,0.03389001535,-0.19151088265,-0.11269021365,-0.13775454965,-0.12440713265,-0.03158691165,-0.07155375965,-0.14523395975,-0.36781259275,-0.40831261365,-0.09109537465,2427,"DG_s12",75.344,76.047,76.734,76.75,13,1,10,10,0.687,"Right",13,1,12,12,0,0,-12,12,"Advent",3,-9,10,13,10,1
"307",31,"RIN2-RIN3",0.0689558825,-0.0305202595,-0.0689558825,0.0844529095,0.1413700093,-0.1306453407,-0.1080707665,-0.0359654615,-0.1274590125,-0.0016900685,0.0490642285,0.057598764,-0.033100974,-0.0530357431,0.0219064079,0.0672990225,0.1371930035,0.1007369295,-0.05386985162,-0.14858258962,0.0185711415,0.1177231545,-0.0857864755,-0.1594185765,-0.0940145465,-0.1180264385,-0.0300162085,-0.0419675865,-0.0904901115,-0.1211501815,-0.2823473165,-0.2769169105,-0.00914353250000001,-0.0507325755,-0.1279276673,0.0124191015,-0.0522906007,-0.1146838725,-0.0331169665,-0.0208199651,-0.0573430161,0.1649148925,0.2617056735,2427,"DG_s12",75.344,76.047,76.734,76.75,13,1,10,10,0.687,"Right",13,1,12,12,0,0,-12,12,"Advent",3,-9,10,13,10,1
"308",31,"RAM7-RAM8",-0.0779422625,-0.00908291050000001,0.0779422625,0.0201425055,-0.0811994665,-0.1551084905,-0.2976659815,-0.3734388105,-0.3898158805,-0.3410458005,-0.3362922005,-0.0577524705,0.1315424295,0.0609983955,-0.0398586463,-0.2090930023,-0.2077168305,-0.2939443145,-0.3021275035,-0.1430233305,-0.2498244145,-0.1971746195,-0.0695647955,-0.2133663059,-0.2827300729,-0.3172609156,-0.0457468796,0.0402916795,-0.2000637275,-0.2722109875,-0.2732996105,-0.0651768325,-0.0781293985,-0.1009437515,0.1373138455,0.0415196705,0.1129215695,0.1406703485,-0.1310729165,-0.0880974265,-0.1052223711,-0.0820903201,0.1567957035,2427,"DG_s12",75.344,76.047,76.734,76.75,13,1,10,10,0.687,"Right",13,1,12,12,0,0,-12,12,"Advent",3,-9,10,13,10,1
"309",31,"RAM6-RAM7",-0.0396492955,-0.0077730255,0.0396492955,0.0824781839,0.0842410209,0.0503451485,0.0300327335,-0.0055518825,0.0249629395,0.3192087895,0.2561600805,0.0566402355,0.0390677308,-0.0623231554,-0.0331063407,0.0935969805,0.1056974695,0.0394405751,-0.0826557929,0.0217939336,0.2034569526,0.2884899755,0.1019964055,0.0813497455,0.1462608541,-0.00379779090000001,0.1063019811,0.0684846291,-0.1091234645,-0.1490205125,-0.1458985795,-0.1077864195,0.1158604625,0.2388002125,0.0257702835,0.1514361235,0.2261564705,0.0201826515,-0.0015234615,-0.0912217235,0.0793398995,0.2131229204,0.1295099104,2427,"DG_s12",75.344,76.047,76.734,76.75,13,1,10,10,0.687,"Right",13,1,12,12,0,0,-12,12,"Advent",3,-9,10,13,10,1
"310",31,"LOF3-LOF4",-0.019782165,-0.005663897,0.019782165,0.072114779,0.089709079,0.215986249,0.005497879,0.024397099,0.167819239,-0.125142141,-0.162493469,-0.082675309,-0.144513147,-0.044401445,-0.047594832,-0.281762834,-0.1831249992,0.0016430218,0.00382124,0.055486575,0.1616749573,0.2350475713,0.107245767,-0.058196863,-0.061402747,-0.05356025,-0.0424734897,0.0937627939,0.1004852896,-0.043044221,-0.111717428,0.025776033,0.27106752,0.247987068,0.0511490615,-0.0793216358,0.0569175907,0.258716469,0.0821155523,0.0124353113,0.121279332,0.092792473,-0.065344359,2427,"DG_s12",75.344,76.047,76.734,76.75,13,1,10,10,0.687,"Right",13,1,12,12,0,0,-12,12,"Advent",3,-9,10,13,10,1
"311",32,"RIN1-RIN2",0.02958752385,0.03068241075,-0.02958752385,-0.13262650685,-0.18882339025,-0.10718897225,0.13198144275,0.09195675475,-0.00140050525,0.06400287475,-0.08267460525,0.25782317475,0.24826846175,-0.18621708225,-0.17557759525,-0.21024559125,-0.18343163225,-0.05819873425,0.10004207875,0.30178133075,0.21663702875,-0.02130973925,-0.10670560325,-0.10817895925,0.16926689475,0.33635336875,0.14850585775,0.04055012075,0.07813366545,0.19279270245,0.36317461575,0.11489644375,0.09647078675,0.33109271175,0.12661037685,0.01344284185,0.26080427575,0.28007941775,0.17143716075,0.10160975375,-0.03050535015,0.04346703685,0.12899788075,2428,"DG_s12",77.75,78.453,79.234,79.234,16,8,10,10,0.781,"Left",16,8,8,8,0,0,-8,8,"Advent",6,-2,16,10,8,10
"312",32,"LOF5-LOF6",0.00377261127999999,-0.05739165272,-0.00377261128,-0.03498669128,-0.01802441128,0.01716321972,0.06694729972,0.06458748622,-0.02232641378,0.05156257772,0.13735738072,0.05385741572,0.11209382172,0.27777812172,0.16840101472,-0.01768811528,-0.12741151728,-0.21636982028,-0.24270650528,-0.15977336328,0.04155480872,0.00858404172,-0.12254403728,-0.02300659128,0.06379752422,-0.12705581378,-0.01803694728,0.00376173771999999,-0.17590258228,-0.05035780728,-0.02718097128,-0.03661804528,0.02158168424,-0.12217748176,-0.25643217849,0.17807635151,0.17846068172,-0.10722278438,0.06568594462,-0.06491779228,-0.10816630028,-0.03682833728,-0.18960827328,2428,"DG_s12",77.75,78.453,79.234,79.234,16,8,10,10,0.781,"Left",16,8,8,8,0,0,-8,8,"Advent",6,-2,16,10,8,10
"313",32,"LIN1-LIN2",0.030593454,0.031603955,-0.030593454,-0.233622545,-0.21230943,0.07567134,0.49322435,0.4391875,0.1458294,0.13256399,0.1690544,0.22848613,0.21827454,0.04621749,0.291513213,0.493291625,0.440463952,0.52388131,0.3164669791,0.1283844961,0.065209717,-0.001572878,0.127080872,0.0538218486,-0.0957574394,-0.020134372,0.06088529,-0.069138506,-0.17409885,0.01826917,0.123939647,0.079468196,-0.116944451,-0.129257318,0.076991166,0.120213444,0.18526175,0.0653003145,-0.0233374055,0.109371223,0.167551302,0.189334479,0.43554,2428,"DG_s12",77.75,78.453,79.234,79.234,16,8,10,10,0.781,"Left",16,8,8,8,0,0,-8,8,"Advent",6,-2,16,10,8,10
"314",32,"RAM6-RAM7",-0.108278385,-0.125365718,0.108278385,0.222534466,-0.002252883,-0.086245881,0.081839971,0.038883098,0.00547729299999999,0.047787902,0.015755989,0.016475696,0.023856209,-0.001817293,-0.189286798,-0.14788909,-0.094676973,-0.181486281,-0.204450244,-0.06368917,-0.001385145,-0.171251889,-0.061426454,-0.0938498603,-0.1339391433,0.0154342204,0.0040253044,-0.0345311666,-0.0170329546,0.144472754,0.288089414,0.095597451,-0.178321593,-0.093866367,0.189060077,0.170312418,-0.162536242,-0.1732687117,-0.1427003327,0.007119825,0.083374123,-0.1178875544,-0.2857433944,2428,"DG_s12",77.75,78.453,79.234,79.234,16,8,10,10,0.781,"Left",16,8,8,8,0,0,-8,8,"Advent",6,-2,16,10,8,10
"315",32,"RAM5-RAM6",-0.0431790715,-0.0353964455,0.0431790715,0.1019703565,0.0433320745,0.0271778025,0.2194803575,0.1618476601,0.1455751711,0.1404903905,0.0335638295,0.0911189855,0.1968927455,0.0332105495,-0.2583206305,-0.0974658505,0.1533053095,0.2935038095,0.2683131785,0.0709750465,0.1555244975,0.1115539145,-0.0243678315,0.2035607595,0.0816056005,-0.0561514955,-0.0763797705,0.0020102475,0.3599111475,0.3523692455,0.4547285628,0.5285877048,0.2430232355,0.0035687145,0.0481828715,0.2406613845,0.0864405975,-0.0854839875,-0.0780443065,0.0581499715,0.0162945925,-0.1259859805,0.0746342795,2428,"DG_s12",77.75,78.453,79.234,79.234,16,8,10,10,0.781,"Left",16,8,8,8,0,0,-8,8,"Advent",6,-2,16,10,8,10
"316",32,"LOF4-LOF5",-0.00651803950000002,-0.0786610385,0.00651803949999999,-0.1710393395,-0.1939513085,-0.1482379505,-0.1492784305,-0.1318435465,-0.1117100897,-0.1409468817,-0.21158157818,-0.20268083018,-0.2621964005,-0.1993521685,-0.1183259585,-0.2543485765,-0.4002836795,-0.3632977135,-0.3407636405,-0.2472088165,-0.0931755495,-0.3042086135,-0.4805331505,-0.3483644605,-0.1593492445,-0.1213174485,-0.0623184385,-0.0415537295,-0.2043968685,-0.1026500805,-0.1142937725,-0.3754990555,-0.3705617325,-0.3367648569,-0.3477843309,-0.2062160215,-0.1634135215,-0.1470104995,-0.1708385735,-0.15870318499,0.08789513001,0.0215210315,-0.1058869815,2428,"DG_s12",77.75,78.453,79.234,79.234,16,8,10,10,0.781,"Left",16,8,8,8,0,0,-8,8,"Advent",6,-2,16,10,8,10
"317",32,"RIN2-RIN3",0.1264964815,-0.0251639975,-0.1264964815,-0.0147988537,0.0533466903,0.1255358041,0.1324000641,0.1949182435,0.1784674715,-0.0918024095,-0.1103610215,0.3641506785,0.5045871495,0.3192185525,0.2643839535,0.1697038435,-0.00182745749999999,-0.00956302749999999,0.18582629704,0.22956494741,0.25535956787,0.3351090345,0.1662499675,0.1428218655,0.2503393775,0.123767026991,0.052967294991,0.0994567515,0.1172731705,0.1745676965,0.4449199595,0.3115100825,0.1099697136,0.2660837806,0.1655615915,0.1246497545,0.3330665025,0.2518220465,0.2515555965,0.3061935995,0.1523321795,0.0922019495,0.1898729385,2428,"DG_s12",77.75,78.453,79.234,79.234,16,8,10,10,0.781,"Left",16,8,8,8,0,0,-8,8,"Advent",6,-2,16,10,8,10
"318",32,"LOF3-LOF4",0.00900895340000001,0.0522278033,-0.0090089534,-0.0722540054,-0.0826442907,-0.0873488459,-0.0799985539,-0.0660409107,-0.0863667027,-0.0735696437,-0.2207570617,-0.1870122994,-0.0468741884,-0.0195819657,0.0460793023,0.1448639803,0.1936061713,0.2211874873,0.1236671213,0.0066255783,-0.0286022417,-0.1798551047,-0.2404374187,-0.1627746847,-0.1170987527,-0.0256218717,0.0305329883,0.0138351333,-0.0855177797,-0.1334607867,-0.0301689869,0.1879278101,0.0866177543,-0.1782817197,-0.2031402127,-0.3100860587,-0.2796411187,-0.0742361847,0.00893726230000001,0.0866444583,0.1639979413,0.0753779843,0.0243274033,2428,"DG_s12",77.75,78.453,79.234,79.234,16,8,10,10,0.781,"Left",16,8,8,8,0,0,-8,8,"Advent",6,-2,16,10,8,10
"319",32,"RAM7-RAM8",0.108772325,-0.066720065,-0.108772325,-0.182269087,-0.187142987,0.0404882735,0.2393062775,0.16976166,0.213548114,0.184163479,-0.000788760999999999,0.192255231,0.192402129,0.147838313,0.253889539,-0.067670056,-0.244194659,-0.018812642,0.212908547,0.2368255414,0.1188557764,0.0526664327,0.0982242677,0.27383022,0.418529682,0.20526726,0.039521619,0.195002412,0.065508123,-0.123029477,-0.048954827,-0.072511973,-0.138516653,-0.189159427,-0.14348019,-0.03389554,0.09078775748,0.14368559148,0.045282363,0.001602438,0.064167202,0.064401421,-0.023663737,2428,"DG_s12",77.75,78.453,79.234,79.234,16,8,10,10,0.781,"Left",16,8,8,8,0,0,-8,8,"Advent",6,-2,16,10,8,10
"320",32,"RIN3-RIN4",-0.1071180605,-0.0551615695,0.1071180605,0.3235429145,0.3274568245,0.0821752885,0.1083568405,0.1141172125,-0.0626146565,-0.0685254835,-0.0831915025,-0.1481020635,-0.0177370715,0.00256165749999999,0.0080321445,0.1611630165,0.1442963995,0.1473445885,0.0867521225,-0.2216243975,-0.238569524,-0.067626268,-0.2196490215,-0.1576789675,0.0186496885,-0.0671680325,-0.1391539425,0.0537522185,0.1452815325,-0.0620701275,-0.1133069675,0.1283251725,0.0462058285,-0.0112054765,0.1886850875,0.1076101445,0.0317392245,0.0525192433,-0.0428045067,-0.1877010475,-0.0743333545,0.0125981655,0.00515936649999999,2428,"DG_s12",77.75,78.453,79.234,79.234,16,8,10,10,0.781,"Left",16,8,8,8,0,0,-8,8,"Advent",6,-2,16,10,8,10
"321",33,"RIN2-RIN3",-0.1981923385,0.0307237875,0.1981923385,0.00863374350000001,0.0101100865,0.0431193325,-0.1306789185,-0.1898536995,-0.2291792775,-0.2495572755,-0.1583615145,0.0095501546,0.0373757826,-0.0854178045,-0.0640773585,-0.1513527825,-0.1782869885,-0.0133505185,-0.1108481055,-0.2211417895,-0.0330891095,-0.0090393865,-0.0018781699,-0.000896288899999986,-0.0143832235,0.1231028885,0.0835344575,-0.1366053475,-0.1698188725,-0.0577997855,-0.0564567063,0.1099098987,0.3099465405,0.1015590515,-0.2579760785,-0.1937326085,-0.1042481465,-0.2974307875,-0.3707489895,-0.3123744385,-0.2633650505,0.0291281375,0.1461978995,2429,"DG_s12",80.25,80.953,81.484,81.484,26,10,10,10,0.531,"Left",26,10,16,16,0,0,-16,16,"Advent",16,0,26,10,10,10
"322",33,"LIN1-LIN2",-0.0261109345,0.0093387591,0.0261109345,0.0422476609,0.1864233712,0.1673610912,0.2395444652,0.2517130732,0.3283120962,0.3208112782,0.0512278882,0.1310205282,0.1605482782,0.1160227052,0.0575908552,0.1670548582,0.2711519282,0.1549611802,0.0195929432,0.1490574133,0.0792743333,0.1042896952,0.1982049992,0.0304040892,0.0239354822,-0.0738393618,-0.0210508788,0.1041457292,0.00701893349999999,0.0288561319,0.1481552566,0.1112996143,0.0639522663,0.0270706052,0.009258796,0.132264229,0.0999043982,-0.0115499678,0.0956871787,0.1778484807,0.185027610209,0.145724297709,0.1468436977,2429,"DG_s12",80.25,80.953,81.484,81.484,26,10,10,10,0.531,"Left",26,10,16,16,0,0,-16,16,"Advent",16,0,26,10,10,10
"323",33,"LOF3-LOF4",0.046548853,-0.113749267,-0.046548853,0.00152771900000001,-0.046367934,0.054128614,-0.00820753199999999,0.055569438,0.173721757,-0.0589730545,-0.1851257935,-0.229602491,-0.27262406,-0.108047071,0.068551451,-0.022686243,-0.061432533,-0.141820145,-0.092106115,0.053537115,0.193564505,0.311662216,-0.032949836,-0.260945585,-0.1002984063,-0.1752668663,-0.2770791923,-0.1590373797,-0.04140607,0.1548168414,0.046317281,-0.0951882553,-0.0877333653,-0.211435939,-0.209866455,-0.363606475,-0.4880271162,-0.36558629841,-0.19684227121,-0.0992917245,-0.0926984886,-0.1542894051,-0.186204829,2429,"DG_s12",80.25,80.953,81.484,81.484,26,10,10,10,0.531,"Left",26,10,16,16,0,0,-16,16,"Advent",16,0,26,10,10,10
"324",33,"RAM6-RAM7",-0.003547955,0.09264198,0.003547955,0.049866148,0.113593112,-0.164168946,-0.287181632,-0.074252992,0.070713509,0.133924553,-0.008679058,-0.20519265,-0.02975368,-0.027722442,-0.130988631,-0.062575032,-0.020622803,-0.010421621,0.1372588361,0.3145479881,0.177242661,0.233683038,0.228568266,0.127182744,0.132599476,0.080888753,0.106933231,0.073897836,0.014494765,-0.021584387,-0.042677376,-0.004017934,0.075403018,0.105866848,0.0186594538,0.0891522438,0.286900509,0.154908941,0.0810564141,0.1087660491,-0.021370815,0.126866089,0.20648864521,2429,"DG_s12",80.25,80.953,81.484,81.484,26,10,10,10,0.531,"Left",26,10,16,16,0,0,-16,16,"Advent",16,0,26,10,10,10
"325",33,"RIN1-RIN2",-0.1896534905,-0.0631238675,0.1896534905,0.2778678498,0.3519110568,0.2035638108,-0.0730902672,-0.0846416602,-0.0836246562,-0.0894947012,0.0467615158,0.0598898038,-0.2392453662,-0.3817090112,-0.2170868702,-0.1049819862,-0.1399682542,-0.0586635022,-0.015594694,-0.253730701,-0.1047508522,0.1210663798,0.1767062698,0.04959926187,-0.20490644613,-0.1085757392,-0.0168658165,-0.11289949227,-0.01270470697,-0.0621985637,-0.1740064117,0.0411390188,0.0706218868,-0.000296446199999995,-0.1254750352,-0.13110780689,-0.15315229289,-0.1646706412,-0.1507593372,-0.2853704212,-0.3265985977,-0.2629480977,-0.0835452102,2429,"DG_s12",80.25,80.953,81.484,81.484,26,10,10,10,0.531,"Left",26,10,16,16,0,0,-16,16,"Advent",16,0,26,10,10,10
"326",33,"RIN3-RIN4",0.0122575069,-0.0159825601,-0.0122575069,0.1632265271,0.3148321342,0.0955270522,-0.0820969148,-0.1014446307,0.0133239493,-0.0577053558,-0.1834318618,-0.1257412788,0.0322222962,0.0707738642,0.0133775682,-0.0931136594,-0.1783418904,-0.0666890608,0.0281154192,-0.0007803208,0.0259512572,0.0641961592,0.0923504382,0.3515715162,0.4469155692,0.0332549992,-0.1778070988,-0.2785834288,-0.2652535138,-0.0868596728,-0.1245603958,-0.1707953568,-0.0613851588,0.0377401822,0.1458075582,0.1953192662,-0.0847186638,-0.1891620898,0.0378835782,0.0686444594,0.0170310934,-0.1350323183,-0.1418673893,2429,"DG_s12",80.25,80.953,81.484,81.484,26,10,10,10,0.531,"Left",26,10,16,16,0,0,-16,16,"Advent",16,0,26,10,10,10
"327",33,"LOF4-LOF5",0.0127408033,-0.0275817768,-0.0127408033,-0.0626180672,0.0241674843,0.1183315773,0.0065803403,0.1099832913,0.3703306874,0.1006205564,-0.1255068643,0.0136661337,0.1660962703,0.1174416763,0.1498674843,0.1314742048,-0.0608395632,-0.1988291007,-0.1845801635,-0.1004444705,0.0535527183,0.0385855393,-0.0679531655,0.0306678245,-0.0131958447,0.0181725153,0.0329669883,-0.0534598917,-0.0387518527,-0.0416006007,0.0335733203,0.101211106,0.025437995,-0.000605300700000002,-0.0932512047,-0.2666232627,-0.2513317457,-0.0579226227,0.0528623073,0.1582507403,0.2723846443,0.1472231593,-0.0183345717,2429,"DG_s12",80.25,80.953,81.484,81.484,26,10,10,10,0.531,"Left",26,10,16,16,0,0,-16,16,"Advent",16,0,26,10,10,10
