"","trial","electrodes","pre_13","pre_12","pre_11","pre_10","pre_9","pre_8","pre_7","pre_6","pre_5","pre_4","pre_3","pre_2","pre_1","post_1","post_2","post_3","post_4","post_5","post_6","post_7","post_8","post_9","post_10","post_11","post_12","post_13","post_14","post_15","post_16","post_17","post_18","post_19","post_20","post_21","post_22","post_23","post_24","post_25","post_26","post_27","post_28","post_29","X","SID","newround_time","choice_time","buttonpress_time","reveal_time","self_payoff","other_payoff","self_foregone","other_foregone","RT","side_chosen","self_var_payoff","other_var_payoff","ineq_var_abs","ineq_choice_abs","ineq_foregone_abs","ineq_disadvent","ineq_advent","ineq_choice","chose_equality","self_diff","other_diff","L_self","R_self","L_other","R_other"
"1471",148,"RAM7-RAM8",-0.00884388966666666,-0.0141138056666666,-0.075967529,-0.0397165156666666,-0.165351533666667,-0.127793661,-0.0655563875333333,0.0918687331333334,0.0269342698,-0.029721277,-0.074359837,0.0298870856666667,0.024747899,-0.0714826376666667,-0.150807431666667,-0.239321616333333,-0.260751291,-0.209540555,-0.158801912333333,-0.146530741,-0.0974438003333333,-0.165971977,-0.0867997543333333,-0.148438759666667,0.0941644616666667,0.0246658568,0.125581720533333,-0.0929524354666667,-0.0407450826,-0.163955073,-0.0953728463333333,-0.170955623666667,-0.109475575,-0.244331985,-0.164308410333333,-0.214223096333333,-0.201676533,-0.165876995,-0.186766751666667,-0.155716971666667,-0.168692291,-0.183757776333333,2544,"DG_s12",363,363.703,364.265,364.265,18,2,10,10,0.562,"Left",18,2,16,16,0,0,-16,16,"Advent",8,-8,18,10,2,10
"1472",148,"LOF3-LOF4",-0.0359309173333333,0.0191530006666667,0.125635006666667,0.176486136,0.0999424566666667,0.0627283306666667,-0.0659849093333333,0.04210486,0.0647811753333333,0.245122848,0.227984877333333,0.264813088666667,0.236288879333333,0.292711288,0.240637394666667,0.213280138666667,0.255150064666667,0.386385958,0.344781062,0.199463242666667,0.086557258,0.05018516,0.102287194,0.0693865253333334,0.0822604846666667,0.114071383333333,0.181224789333333,0.342089294666667,0.339615354666667,0.317783422666667,0.283417175333333,0.180114202,0.372668148,0.370823904,0.379901485333333,0.201137985133333,0.127910811133333,0.200636576466667,0.19050797,0.147712272,0.211510049333333,0.188996316,2544,"DG_s12",363,363.703,364.265,364.265,18,2,10,10,0.562,"Left",18,2,16,16,0,0,-16,16,"Advent",8,-8,18,10,2,10
"1473",148,"RAM6-RAM7",-0.00892235095,-0.0150566644833333,0.0102781755166667,0.0602489841833333,0.0956163757166667,0.0963294603833333,0.119624202383333,0.151233293716667,0.0632623017166667,0.15972865105,0.08426711105,0.05941404505,-0.0452014796166667,0.0507601303833333,0.158356758383333,0.107783602383333,-0.0618146122833333,-0.06926502495,0.00378887438333333,0.0730996857166667,0.0423411623833333,0.05213703705,0.0665321575833333,-0.0250741944166667,0.0137498655833333,0.00189839785,0.152893731183333,0.109051701183333,0.137984330383333,0.0386374557166667,-0.0646710646833333,-0.125466912016667,-0.0784997000166667,-0.0654615096166667,-0.0355610296166667,0.128985366383333,0.165069789716667,0.21072520105,0.00998012505,0.02888691405,-0.0354540044166667,0.160594804916667,2544,"DG_s12",363,363.703,364.265,364.265,18,2,10,10,0.562,"Left",18,2,16,16,0,0,-16,16,"Advent",8,-8,18,10,2,10
"1474",148,"RAM5-RAM6",-0.0580075526666667,-0.041759384,-0.021784446,0.00289184653333333,-0.101187983466667,-0.0443051988,0.057313186,0.113864361333333,0.135218091333333,0.162001054,0.235176512666667,0.157070089333333,0.209747769333333,0.110041916,0.0625450866666667,0.00669087,0.02066946,0.0955392076,0.0390312502666667,0.0308334542666667,-0.0141239153333333,-0.005590924,0.010930256,-0.05082627,-0.0572864833333333,-0.0284978333333333,0.0522109115333333,0.0365343608666667,0.0281715442,0.05882953,0.0229920333333333,-0.0657878086666667,-0.0368038492666667,-0.0296616006,0.0827939767333333,0.170837957333333,0.172011572,0.0840119866666667,-0.122194621333333,-0.0974607246666667,-0.073318884,0.00260431933333333,2544,"DG_s12",363,363.703,364.265,364.265,18,2,10,10,0.562,"Left",18,2,16,16,0,0,-16,16,"Advent",8,-8,18,10,2,10
"1475",148,"RIN1-RIN2",-0.04697139,-0.0136152766666667,0.08864025,0.0774716373333333,-0.0208153284466667,-0.0100945204466667,0.164804586886667,0.264438514666667,0.230991216,-0.015283984,-0.086507666,-0.158108184,-0.033933024,0.012109316,0.0555895473333333,0.0423271633333333,0.115913923333333,0.150804844,0.059124936,0.0583209966666667,0.050188996,0.114826506,0.0819073318666667,0.0398843885333333,0.00435865306666667,-0.0181732868,0.0651210265333333,0.1321448,0.110570130333333,0.149340684333333,0.193303007,0.20648227,0.141127738,0.0660767046666667,-0.0181309,-0.107649064666667,-0.0895808906666667,-0.0474119246666667,0.011891294,0.029147818,0.00921463466666666,-0.0321737333333333,2544,"DG_s12",363,363.703,364.265,364.265,18,2,10,10,0.562,"Left",18,2,16,16,0,0,-16,16,"Advent",8,-8,18,10,2,10
"1476",148,"LIN1-LIN2",-0.01307391685,0.0197690332833333,0.12808674595,0.120437097283333,0.0127218126166667,-0.09308367605,-0.151147741383333,-0.06297772605,0.0529426946166667,-0.0545236193833333,-0.0967265027166667,-0.0583433893833333,0.0189843752833333,-0.02068715005,-0.126178561383333,-0.10556263805,-0.16264663805,-0.224962495383333,-0.28352625205,-0.227014225383333,-0.13886014805,-0.0619773527166667,-0.0262235637833333,-0.128461019116667,-0.128045551783333,-0.21708346005,-0.16272798005,-0.15967092205,-0.126398942716667,-0.18283810805,-0.31611218005,-0.35851590005,-0.30239330865,-0.20418640865,-0.06416536225,0.0150778250166667,0.0923802856833333,0.04362253395,-0.0555674727166667,-0.06878960005,-0.0720498947166667,-0.0866405537833333,2544,"DG_s12",363,363.703,364.265,364.265,18,2,10,10,0.562,"Left",18,2,16,16,0,0,-16,16,"Advent",8,-8,18,10,2,10
"1477",148,"RIN3-RIN4",-0.0216229090333333,0.0565644509666667,0.0668126411,0.0523848511,0.00663638643333334,-0.00684143356666667,0.0855444664333333,0.152820996966667,-0.0130780837,-0.0880292677,-0.0998095952333333,-0.0597972785666667,-0.0526733212333333,-0.0519217082333333,-0.0806584409,-0.226514219566667,-0.326130711566667,-0.253197164233333,-0.1265740289,0.0312878977666667,0.0799657997666667,0.0958651431,0.116020576433333,0.138095969766667,0.1228509153,0.0917635586333333,0.0281025586333333,0.0303866464333333,-0.0999556922333333,-0.155974866633333,-0.184859996233333,-0.167147545312,-0.138412924912,-0.170480895312,-0.0844718855666667,-0.143016878233333,-0.141986816233333,-0.0658246901,0.0844398299,0.165206861233333,0.0546502584333333,-0.0411356615666667,2544,"DG_s12",363,363.703,364.265,364.265,18,2,10,10,0.562,"Left",18,2,16,16,0,0,-16,16,"Advent",8,-8,18,10,2,10
"1478",148,"LOF4-LOF5",0.0593088977283334,0.111354983861667,0.0199161291283333,-0.203537769538333,-0.216236102871667,-0.232840927005,-0.175488537938333,-0.135910344605,-0.184399605138333,-0.0657762955383333,-0.104854360871667,0.059642573795,0.00387482512833334,-0.0564848688716666,-0.204712485538333,-0.281400919538333,-0.216556511538333,-0.110008112205,-0.106988202871667,-0.101981878205,-0.110529685538333,-0.118054672205,-0.143246934338333,-0.124933510338333,-0.107712568405,-0.046691103605,-0.119668079605,-0.239356188205,-0.420906248205,-0.459516457538333,-0.368957982871667,-0.172582686845,-0.139610059511667,-0.152994122845,-0.171049462871667,-0.251416348205,-0.237780182205,-0.292292782871667,-0.157394887071667,-0.212562784405,-0.247259381071667,-0.274952534871667,2544,"DG_s12",363,363.703,364.265,364.265,18,2,10,10,0.562,"Left",18,2,16,16,0,0,-16,16,"Advent",8,-8,18,10,2,10
"1479",148,"RIN2-RIN3",0.00642343866666664,0.0118013053333333,0.0648341026666666,0.198528049333333,0.18074114,0.137950940666667,0.057913232,0.193719721333333,0.151892681333333,0.195746275333333,0.148505084666667,0.359872416666667,0.43572995,0.433273082666667,0.234436337333333,0.168313794666667,0.248579699333333,0.2989273,0.259459396,0.219567770666667,0.20121607408,0.197068227413333,0.223077972746667,0.254358831333333,0.264685288933333,0.2537783796,0.383667442266667,0.358804544666667,0.273256980666667,0.111212794,0.168084836,0.161210742666667,0.233800828,0.283701461,0.411291423666667,0.367837313646667,0.471711485313333,0.46942934398,0.450250523333333,0.368450987333333,0.330732446666667,0.346107978,2544,"DG_s12",363,363.703,364.265,364.265,18,2,10,10,0.562,"Left",18,2,16,16,0,0,-16,16,"Advent",8,-8,18,10,2,10
"1480",148,"LOF5-LOF6",0.0183885701666666,0.0777742428333333,0.0316421285,-0.123581368833333,-0.215920398833333,-0.2068716565,-0.1691267805,-0.169267783166667,-0.174425893833333,-0.122978687166667,-0.0861994205,-0.0502039985,-0.0567461318333334,-0.0858768511666667,-0.169040557166667,-0.2203892325,-0.217493247166667,-0.242812150166667,-0.171535884833333,-0.1280497075,-0.00452778450000002,-0.0871027045,-0.0692778278333333,-0.0248049171666667,0.0866953368333333,0.0326180768333333,-0.0951267691666667,-0.0104409625,-0.0677772409,-0.0367756849,-0.146077115566667,-0.0132578965,-0.00440867450000001,-0.0549430238333334,-0.220449597833333,-0.279285299833333,-0.341888145166667,-0.2529864009,-0.235583632233333,-0.242452580233333,-0.2384524105,-0.285927857833333,2544,"DG_s12",363,363.703,364.265,364.265,18,2,10,10,0.562,"Left",18,2,16,16,0,0,-16,16,"Advent",8,-8,18,10,2,10
"1481",149,"RAM6-RAM7",0.0302607523333333,0.0536181336666667,0.097446575,0.110182195666667,0.075087667,0.264816952333333,0.416433368333333,0.452051810333333,0.288864578333333,0.221070862333333,0.247541300333333,0.152031719,0.193873415,0.219708095,0.288662571,0.165786877066667,0.250437803733333,0.254193065066667,0.269672820333333,0.237251789,0.240708505,0.293432561,0.238973501666667,0.222792681666667,0.215001484333333,0.0924392036666667,0.031148593,-0.02928528,0.295077358,0.368443214666667,0.409142929666667,0.1164475064,0.0439453270666667,0.00408028506666669,0.0468465161533334,0.0807835561533334,0.08777368962,0.0263696618,-0.0201567715333333,0.017358151,0.192628731,0.256563577666667,2545,"DG_s12",365.265,365.969,366.578,366.578,22,10,10,10,0.609,"Right",22,10,12,12,0,0,-12,12,"Advent",12,0,10,22,10,10
"1482",149,"RIN1-RIN2",0.0517145430333333,0.00327287450000002,-0.188297978833333,-0.189183918166667,-0.0968771641666666,-0.133107830833333,-0.315590284833333,-0.397051015833333,-0.468805831166667,-0.4271905385,-0.325222980166667,-0.2652849615,-0.206332900833333,-0.257038070166667,-0.220067220166667,-0.148440680166667,-0.1728360531,-0.134128346433333,-0.0967555591,-0.107909882366667,-0.2032826917,-0.2322070737,-0.102631022166667,-0.0981109581666667,-0.261674856833333,-0.379168008833333,-0.403495232833333,-0.336227304166667,-0.286563234806667,-0.27259641814,-0.257752672806667,-0.231945916833333,-0.178945126166667,-0.198677820833333,-0.2144048075,-0.248749542833333,-0.3033826555,-0.353335904633333,-0.393692675966667,-0.255592931966667,-0.2058726755,-0.188599814166667,2545,"DG_s12",365.265,365.969,366.578,366.578,22,10,10,10,0.609,"Right",22,10,12,12,0,0,-12,12,"Advent",12,0,10,22,10,10
"1483",149,"LOF3-LOF4",-0.0517828233333333,0.092358738,0.1214083916,0.2451025496,0.162468842266667,0.055589338,0.0154437049333333,-0.0128365744,0.0901238229333333,0.118115304666667,0.183242809333333,0.19287551,0.140238522,0.0692975473333333,0.128023276,0.168831257333333,0.264755347333333,0.232534184,0.365436742666667,0.322199169333333,0.433973106666667,0.311735757333333,0.266433657666667,0.0363796703333333,0.0603739066666667,0.0534815263333333,0.085045359,0.0578482453333333,0.0249354853333333,0.0773631586666667,0.141804409333333,0.253471854,0.226614084666667,0.2014412676,0.200816870266667,0.239258220266667,0.152410846666667,0.139297946,0.1167438928,0.1896421248,0.143411496133333,0.166381548733333,2545,"DG_s12",365.265,365.969,366.578,366.578,22,10,10,10,0.609,"Right",22,10,12,12,0,0,-12,12,"Advent",12,0,10,22,10,10
"1484",149,"RIN3-RIN4",-0.00290205738333334,-0.154757443383333,-0.257627575116667,-0.31971284665,-0.21881162265,-0.0168636715833333,0.17001756175,0.117495479083333,-0.09769983425,-0.14024121025,0.0280660244166667,0.14656109775,0.14040233975,-0.0625984455833333,-0.107543173583333,-0.190741603583333,-0.156202887583333,-0.18295931625,-0.140255673583333,-0.0391435469166667,-0.0699192029833333,-0.113326308316667,-0.00818517098333334,-0.01107910625,0.23978755375,0.0346881918166667,0.08277370187,-0.0670009847966667,-0.08275706553,-0.07744714165,-0.214166034983333,-0.129945053983333,-0.160411134583333,-0.13657273325,-0.17926501825,-0.168743475583333,-0.0815326435833333,0.03581045575,0.109297521083333,0.145424481083333,0.0601894384166667,0.0171515518833333,2545,"DG_s12",365.265,365.969,366.578,366.578,22,10,10,10,0.609,"Right",22,10,12,12,0,0,-12,12,"Advent",12,0,10,22,10,10
"1485",149,"RAM5-RAM6",0.111979052,0.218249703333333,0.189827988,0.113555715333333,-0.0314230335333333,0.0325618411333333,0.0620728971333333,0.130074329333333,0.212928858,0.266872092,0.212764468,0.0770636108666667,0.0439822535333333,0.0677043842,0.0674071446666667,0.035044678,0.0348494426666667,0.0828670693333333,0.140209362,0.245065712,0.23586751,0.240235810666667,0.102461640666667,-0.00677675,-0.0686675833333333,0.005308982,0.14572471,0.0754534679333333,-0.0271481380666667,-0.0735796334,-0.0343469973333333,0.0621326233333333,0.0488798733333333,0.0977009593333333,0.0602733806666667,0.200508397333333,0.201257990666667,0.180322149333333,-0.011195064,-0.074348464,-0.0577539973333333,-0.00235900333333333,2545,"DG_s12",365.265,365.969,366.578,366.578,22,10,10,10,0.609,"Right",22,10,12,12,0,0,-12,12,"Advent",12,0,10,22,10,10
"1486",149,"RIN2-RIN3",0.0532732051666667,-0.0801880108333333,-0.175565788833333,-0.1338722755,-0.0830042388333333,-0.0907803675,-0.2693950675,-0.312939670833333,-0.353032964366667,-0.342321093486667,-0.24152941082,-0.206207977286667,-0.260926374833333,-0.3521535975,-0.3779193675,-0.1948832675,-0.242353258166667,-0.2476287675,-0.362093940833333,-0.3044855121,-0.269778159433333,-0.200286532766667,-0.1295606195,-0.230094312833333,-0.2822688935,-0.374966728833333,-0.335564868833333,-0.3792892935,-0.330045570833333,-0.3292384395,-0.305990962833333,-0.2999354655,-0.255484015366667,-0.203209000033333,-0.199362573366667,-0.1879430415,-0.2252332755,-0.197582922166667,-0.280219708833333,-0.223305526166667,-0.188763882166667,-0.1215886455,2545,"DG_s12",365.265,365.969,366.578,366.578,22,10,10,10,0.609,"Right",22,10,12,12,0,0,-12,12,"Advent",12,0,10,22,10,10
"1487",149,"LIN1-LIN2",-0.0144646416666667,-0.094147261,-0.0856352463333333,-0.141097641666667,0.055670291,0.012060717,0.0723582143333333,0.0326507056666667,0.036193727,-0.102967908333333,-0.156567324333333,-0.0579563983333333,0.07316293808,0.08231834008,-0.03832587752,-0.112134373933333,-0.100784199266667,-0.107517669,-0.117438903,-0.083676137,-0.0338183363333334,-0.069860549,-0.125685065,-0.206746224333333,-0.128233824333333,-0.121579364466667,-0.1224647278,-0.137242040466667,-0.171557862533333,-0.0965691932,-0.1535844712,-0.153830109,-0.0789203736666667,-0.0401899148,0.0179790138666666,-0.0714077194666667,-0.047740221,-0.053508319,-0.0412377936666667,0.0581285776666667,-0.0542639803333334,-0.00583031366666667,2545,"DG_s12",365.265,365.969,366.578,366.578,22,10,10,10,0.609,"Right",22,10,12,12,0,0,-12,12,"Advent",12,0,10,22,10,10
"1488",149,"RAM7-RAM8",0.033480852,0.0568104453333333,0.0697610829266667,-0.05958527574,-0.117854744406667,-0.1699285894,0.0343842932666667,0.0379678849333333,0.0527998116,-0.0449539484,-0.0625608940666667,0.0248187146,0.00949492793333333,0.0802151801066667,0.270064338106667,0.282188294773333,0.262829425266667,0.0718583552666667,0.118646423933333,0.1301103226,0.0735095472666667,-0.0597533500666667,-0.141750808733333,-0.187325769333333,-0.177783104,-0.0374520746666667,0.10318294048,0.250858927146667,0.329229517813333,0.251554483266667,0.2717771566,0.100426745933333,0.181825411266667,0.0577555306,0.0294711612666667,-0.0575725124,-0.100407144793333,-0.01172691146,-0.01452920446,0.0183761379333333,-0.0471356320666667,-0.00320441273333334,2545,"DG_s12",365.265,365.969,366.578,366.578,22,10,10,10,0.609,"Right",22,10,12,12,0,0,-12,12,"Advent",12,0,10,22,10,10
"1489",149,"LOF4-LOF5",0.043765345,0.0629769536666667,0.055077857,0.200418170333333,0.145387747666667,0.013248397,-0.211568356333333,-0.298483768333333,-0.222272366333333,-0.247424699666667,-0.233505628333333,-0.282164055666667,-0.113750369,-0.0812449136666667,-0.027824515,-0.0428629198,-0.158065447133333,-0.199271873133333,-0.306098975,-0.121243022333333,-0.0364008064466667,0.05085830022,-0.05987444578,-0.0881972994,-0.182054972733333,-0.167100856066667,-0.124897524333333,-0.049714313,-0.016748857,-0.0291781423333333,-0.065612025,0.0201927423333333,-0.0200781692,-0.0241051865333333,0.00840069879999999,0.154784336333333,0.175362090333333,0.0404430493333333,-0.163538046,-0.146084052,-0.159792703666667,-0.141438301,2545,"DG_s12",365.265,365.969,366.578,366.578,22,10,10,10,0.609,"Right",22,10,12,12,0,0,-12,12,"Advent",12,0,10,22,10,10
"1490",149,"LOF5-LOF6",0.0513361537833333,0.14712988845,0.0944803031166667,0.121879941116667,0.03052258445,-0.00952061755000001,-0.01678400355,0.0958183097833333,0.246091247783333,0.200841749116667,0.02885260645,-0.05168881655,-0.0422009978833333,0.10096073545,0.10799263845,0.147480563116667,0.108586597116667,0.0773453153833333,0.00546770258333333,0.01215548725,0.0139942449833333,0.09734358245,0.0647394837833333,0.05696777045,-0.02791214155,-0.02106258555,-0.0178487462166667,0.0282104039166667,-0.02467984875,0.02324730925,-0.0319331142166667,-0.00605113421666667,-0.0765241154033333,0.0566658645966667,0.178569721263333,0.19337590445,0.127401710916667,-0.00993838908333333,0.0763774689166667,0.03196621045,0.126401663783333,0.110364751983333,2545,"DG_s12",365.265,365.969,366.578,366.578,22,10,10,10,0.609,"Right",22,10,12,12,0,0,-12,12,"Advent",12,0,10,22,10,10
"1491",150,"RIN3-RIN4",0.0847005543833333,-0.0554306563166667,-0.196768320983333,-0.13124090485,-0.0399599015166667,0.01183731315,-0.172917908983333,-0.142139242983333,-0.122151272983333,0.0258972204633333,0.0835158777966667,0.0124747004633333,0.0699020116833333,-0.0120159867166667,0.143052830616667,-0.0177148393833333,-0.137064000983333,-0.33829074765,-0.39235005965,-0.312701126316667,-0.31075307965,-0.30794956565,-0.279055752316667,-0.203692121983333,-0.146088121316667,-0.0481151679833333,-0.0716720523166667,-0.04050251365,-0.144480464316667,-0.06026696965,0.0212464970166667,0.03834669695,0.0841360756166667,-0.0158177937166667,-0.0546718913833333,-0.17900391205,-0.156288550716667,-0.0864586683166667,-0.01484311985,-0.0719615251833333,-0.117827375183333,-0.0518761003166667,2546,"DG_s12",367.578,368.281,368.844,368.859,22,13,10,10,0.563,"Left",22,13,9,9,0,0,-9,9,"Advent",12,3,22,10,13,10
"1492",150,"LOF3-LOF4",-0.02945744,0.0432655186666667,0.0967574353333333,0.157242328666667,0.142190702,0.180936975333333,0.130834874,0.0788556830666667,-0.00589855586666666,-0.0464781152,-0.1210871636,-0.0904852886666667,-0.123386442666667,-0.0327781946666667,0.00468714466666667,-0.0462622353333333,-0.0431413342666667,0.0105112944,0.10851484,0.0158704116,0.135972634266667,0.131485356666667,0.174391116,0.0959384453333333,0.145994987333333,0.196297990666667,0.0196064146666667,0.106462079333333,0.0153596226666667,0.098484982,-0.0571634792,0.00256997413333333,-0.0225496792,-0.0783452313333333,-0.0669688846666667,-0.0539015513333333,-0.0219291153333333,-0.102273372666667,-0.151983392,-0.131483079733333,-0.0512056376666667,0.003763435,2546,"DG_s12",367.578,368.281,368.844,368.859,22,13,10,10,0.563,"Left",22,13,9,9,0,0,-9,9,"Advent",12,3,22,10,13,10
"1493",150,"RAM7-RAM8",0.074545617,0.0290376863333333,0.0179596848,-0.104648329866667,-0.214873336533333,-0.282099798933333,-0.323847004266667,-0.205126707666667,-0.133980797066667,-0.131089385733333,-0.103837469666667,0.010735437,0.186858559,0.182447026333333,0.0767637863333333,-0.0655465356666667,-0.115059349,-0.168581395666667,-0.059161207,-0.0284834076666667,-0.160437121,-0.303180993666667,-0.293736293,-0.110878643,-0.0176878436666667,-0.028916017,-0.177302013666667,-0.288344477666667,-0.346449131,-0.312533779,-0.338894195,-0.347459356333333,-0.310670696333333,-0.217761732333333,-0.137470713,-0.00888395833333333,-0.0698705083333333,-0.144442983666667,-0.317609872933333,-0.337601864266667,-0.360160440266667,-0.428046837666667,2546,"DG_s12",367.578,368.281,368.844,368.859,22,13,10,10,0.563,"Left",22,13,9,9,0,0,-9,9,"Advent",12,3,22,10,13,10
"1494",150,"RIN1-RIN2",0.0258209873333333,-0.103852628666667,-0.167849628666667,-0.156736185333333,-0.126633197333333,-0.0246037173333333,-0.017805086,0.0567709266666667,-0.01158872,-0.0271155533333333,-0.111526109333333,0.0131150416266667,0.0944064542933333,0.17802065096,0.1065499414,0.0355860467333333,0.0618583574,0.0439439286666667,0.0802429493333333,0.0333362524666667,-0.00733688553333333,0.00987739846666667,0.057160252,0.196812580666667,0.247786050666667,0.179780470666667,0.0881098686666667,0.0539008613333333,-0.0528138793333333,0.0170784126666667,0.018607178,0.158704687866667,0.125694814533333,0.0339764392,-0.029388924,-0.0562925673333333,0.0751773233333333,0.14285901,0.0935294133333333,-0.0193610006666667,-0.0676121606666667,-0.0162709993333333,2546,"DG_s12",367.578,368.281,368.844,368.859,22,13,10,10,0.563,"Left",22,13,9,9,0,0,-9,9,"Advent",12,3,22,10,13,10
"1495",150,"LOF5-LOF6",-0.0137271694333333,-0.0167078439666667,0.0693764307,0.128886771366667,0.1008300379,0.0959499285666667,0.0569288685666667,0.0129077171666667,-0.0549315215,-0.1495094403,0.0201008377666667,0.157785437766667,0.169372991233333,0.0897015918333333,0.0227919238333333,0.0172709671666667,0.00968957523333333,0.0038526859,0.00801269456666667,0.1293776659,0.124436357833333,0.0263682778333333,-0.1160223335,-0.193344294766667,-0.104989731366667,-0.0920459380333333,0.0165866879666667,0.113007456566667,-0.0164557721,-0.0328156541,-0.1051690541,-0.0210009814333333,-0.0211255354333333,-0.0506214067666667,-0.0435652914333333,-0.160715814766667,-0.139256124766667,-0.205959982766667,-0.0356728241,-0.0172684454333333,0.00471746523333333,-0.0902320867666667,2546,"DG_s12",367.578,368.281,368.844,368.859,22,13,10,10,0.563,"Left",22,13,9,9,0,0,-9,9,"Advent",12,3,22,10,13,10
"1496",150,"RAM5-RAM6",-0.0779402036666667,-0.0328268143333333,-0.0624804594666667,-0.0451884674666667,-0.1948676328,-0.291704741666667,-0.255657598333333,-0.267092084333333,-0.203676629666667,-0.239775677133333,-0.2480529818,-0.1883615698,-0.165697316333333,-0.0606349483333333,-0.105050415,-0.167379995,-0.241905021666667,-0.249277031666667,-0.0224303363333333,0.196736309,0.154985652333333,-0.0490808656666667,-0.279877614333333,-0.259523395666667,-0.184850984333333,-0.0935512556666667,-0.147045567666667,-0.159596023,-0.123604763,-0.0243225223333333,0.00659425833333335,0.102159351666667,0.119060824333333,0.091206763,-0.045506015,-0.110348841666667,-0.212275501,-0.152499112333333,-0.126698976333333,-0.0247166343333333,-0.111398718333333,-0.119735753466667,2546,"DG_s12",367.578,368.281,368.844,368.859,22,13,10,10,0.563,"Left",22,13,9,9,0,0,-9,9,"Advent",12,3,22,10,13,10
"1497",150,"RIN2-RIN3",0.00744526438333333,-0.00760017435,-1.91983499999993e-05,0.0403752729166667,0.0361767235833333,0.00395815625,-0.0956942444166667,-0.0824654690833333,-0.0633264750833333,0.0400273209166667,0.0227670895166667,0.0365510855166667,0.114012070183333,0.167949296916667,0.11369754845,0.02918125245,0.148695303783333,0.12384633425,0.13522053425,0.0620102129166667,0.231105199583333,0.299750320916667,0.24865483425,0.29856303425,0.263034270916667,0.279699613583333,0.0723953935833333,0.19175895025,0.108581435583333,0.177218475583333,-0.0350523444166667,0.0342110057633333,0.0624424937633333,0.0650118070966667,0.124845069583333,0.140431564916667,0.26623229825,0.17393791025,0.17054334025,0.144033432916667,0.140433517583333,0.10078940891,2546,"DG_s12",367.578,368.281,368.844,368.859,22,13,10,10,0.563,"Left",22,13,9,9,0,0,-9,9,"Advent",12,3,22,10,13,10
"1498",150,"LIN1-LIN2",-0.0411347045,0.0720994795,0.0997491269666667,0.1048196603,-0.0318417623666667,0.0150185504333333,0.106984283766667,0.3369492351,0.3300417635,0.278016748833333,0.2041099915,0.153809909533333,0.0705352108666667,0.0793695282,0.1567386075,0.185156148166667,0.0930984141666667,-0.0266512751666667,-0.0130166889666667,-0.00966543763333333,0.00531750503333333,0.174111658166667,0.134857352833333,0.1860315655,-0.0338747131666667,0.0429043725,-0.0111231445,-0.0451002125,-0.0290587315,0.124107416833333,0.264150470166667,0.3264455495,0.1593227455,0.1879918955,0.0230665618333333,-0.0219783441666667,-0.0524393228333333,0.0338285685666667,0.198868941233333,0.0811417145666667,0.124991228166667,0.0055379815,2546,"DG_s12",367.578,368.281,368.844,368.859,22,13,10,10,0.563,"Left",22,13,9,9,0,0,-9,9,"Advent",12,3,22,10,13,10
"1499",150,"RAM6-RAM7",-0.0595808951666667,0.0463231441666667,0.1138422395,0.127749199166667,0.0430838611666667,-0.0162969513,-0.0443622323,-0.0152674703,-0.0776533776333333,-0.0438191089666667,-0.0306793996333333,0.105561626833333,0.0938770495,0.0237586615,-0.143610665166667,-0.153984363833333,-0.100709193833333,-0.1256944545,-0.0833307545,-0.0625278231666667,0.0740941575,0.1496358475,0.0655178921666667,0.0459129355,-0.0520737825,0.0743376881666667,0.0442299401666667,0.0884236285,0.00213672650000001,-0.0474795755,-0.0214837831666667,0.0581243995,0.0960685701666667,0.0488296328333333,0.0706338586246667,0.0985173946246667,0.0735811112913334,0.0397644361666667,0.00702306816666667,-0.0729532045,-0.1505472065,-0.0914835231666667,2546,"DG_s12",367.578,368.281,368.844,368.859,22,13,10,10,0.563,"Left",22,13,9,9,0,0,-9,9,"Advent",12,3,22,10,13,10
"1500",150,"LOF4-LOF5",-0.0217337098333333,-0.0251739231666667,-0.0359673045,0.0072667455,-0.0015418145,-0.00128410983333333,0.0533406755,0.0952622348333333,-0.0144141005,-0.0240516078333333,-0.0684466718333333,0.0358332335,-0.0349281925,-0.0464791071666667,-0.0717769902333333,0.0169702557666667,0.0142057417666667,-0.0557216085,-0.156790147166667,-0.182814261166667,-0.1388079625,-0.105339647166667,-0.1162401505,-0.0433566085,-0.0522926838333333,-0.0951217465,-0.194982135166667,-0.149129853166667,-0.1628435865,-0.187740303166667,-0.201175633833333,-0.1816711005,-0.0592864558333333,0.00807359883333333,0.0581834208333333,-0.0115760158333333,-0.0359612891666667,0.0966496221666667,0.142451374833333,0.142745254833333,0.196414108166667,0.230800572166667,2546,"DG_s12",367.578,368.281,368.844,368.859,22,13,10,10,0.563,"Left",22,13,9,9,0,0,-9,9,"Advent",12,3,22,10,13,10
