"","trial","electrodes","bin_3","bin_4","bin_5","bin_6","bin_7","bin_8","bin_9","bin_10","bin_11","bin_12","bin_13","bin_14","bin_15","bin_16","bin_17","bin_18","bin_19","bin_20","bin_21","bin_22","bin_23","bin_24","bin_25","bin_26","bin_27","bin_28","bin_29","bin_30","bin_31","bin_32","bin_33","bin_34","bin_35","bin_36","bin_37","bin_38","X","SID","newround_time","choice_time","buttonpress_time","reveal_time","self_payoff","other_payoff","self_foregone","other_foregone","RT","side_chosen","self_var_payoff","other_var_payoff","ineq_var_abs","ineq_choice_abs","ineq_foregone_abs","ineq_disadvent","ineq_advent","ineq_choice","chose_equality","self_diff","other_diff","L_self","R_self","L_other","R_other"
"491",50,"RAM6-RAM7",-0.0042033024,-0.0600727590666667,-0.0993169990666667,-0.0901371390666667,-0.115692272,-0.197921354,-0.435863660666667,-0.454351518,-0.440095927333333,-0.338122243333333,-0.3102064592,-0.298162365866667,-0.330806892533333,-0.376459701333333,-0.387315660401333,-0.381707967068,-0.310134715068,-0.302023653466667,-0.238505601266667,-0.258140173266667,-0.249520366466667,-0.294577500666667,-0.337656108,-0.434581246,-0.387097648,-0.397150040666667,-0.308379026666667,-0.367316369666667,-0.382307165666667,-0.364107739666667,-0.330402301333333,-0.250377656,-0.238480673733333,-0.1082830614,-0.1500262534,-0.00688397566666665,2446,"DG_s12",121.328,122.031,122.547,122.547,10,10,2,2,0.516,"Left",2,2,0,0,0,0,0,0,"10-10",8,8,10,2,10,2
"492",50,"RAM7-RAM8",0.0987252737,0.0768534070333333,0.140894651033333,0.256179053166667,0.253568725833333,0.125041401166667,-0.0143210468333333,-0.0912456248333333,-0.0712284535,-0.150751143233333,-0.103193869233333,-0.109322734566667,-0.108662556833333,-0.0638959381666667,-0.0617688261666667,-0.0612384395,-0.159623564833333,-0.2427777135,-0.220991244166667,-0.217895142166667,-0.0848142108333333,-0.166334854833333,-0.2102865255,-0.286206416833333,-0.215203324166667,-0.180917600166667,-0.2976573715,-0.2357390675,-0.0746000048333333,-0.0331295115,0.0578438531666667,0.0664135065,0.171588837166667,-0.00235988149999999,-0.1701790215,-0.110713512833333,2446,"DG_s12",121.328,122.031,122.547,122.547,10,10,2,2,0.516,"Left",2,2,0,0,0,0,0,0,"10-10",8,8,10,2,10,2
"493",50,"RAM5-RAM6",-0.181767944666667,-0.105962951333333,-0.201688431333333,-0.135127721333333,-0.138283400666667,-0.135606434,-0.168101096,-0.191046974666667,-0.0123202466666667,0.065709604,-0.00493595999999999,-0.133306933333333,-0.16502246,-0.0957254953333333,-0.132506948666667,-0.179034312666667,-0.230735471333333,-0.254954832666667,-0.325643744666667,-0.409747554666667,-0.274813254666667,-0.167975732666667,-0.09278195,-0.171248664,-0.289083447133333,-0.172381629666667,-0.143185739666667,-0.0960240245333333,-0.142685238,-0.0503306406666667,-0.0538763,-0.0521753613333333,-0.183696334666667,-0.0537229293333333,-0.110465554,-0.0217290166666667,2446,"DG_s12",121.328,122.031,122.547,122.547,10,10,2,2,0.516,"Left",2,2,0,0,0,0,0,0,"10-10",8,8,10,2,10,2
"494",50,"RIN1-RIN2",-0.0828243527833333,-0.102348552116667,-0.00590404345,0.104048367216667,0.221042387216667,0.287429107216667,0.0840034472166667,0.08220507255,-0.01668949653,0.000570983470000001,-0.0456577471966667,0.0149964812166667,0.0886854518833333,0.149636849883333,0.03943531055,0.106903063883333,-0.0117810081166667,0.0658496332166667,-0.00501964058333333,0.08814624675,0.14003917675,0.160186157216667,0.08904589055,-0.0882704541166667,-0.18389239145,-0.0750016049833333,0.01384714635,0.0552529674833333,-0.0271203223166667,-0.00730876831666667,0.00347476321666667,-0.04146726145,0.0780733952166667,0.279791351216667,0.333554431216667,0.163661945883333,2446,"DG_s12",121.328,122.031,122.547,122.547,10,10,2,2,0.516,"Left",2,2,0,0,0,0,0,0,"10-10",8,8,10,2,10,2
"495",50,"LOF5-LOF6",-0.150225224166667,-0.191735599833333,-0.153898174366667,-0.0217103997,0.0217952893,-0.0214506968333333,-0.0778864008333333,-0.0984324401666667,-0.134614186166667,-0.149676130166667,-0.1532329175,-0.115135060166667,-0.0692637181666667,-0.0594562184333333,-0.0198345851,-0.0623587997666667,0.00767107383333333,-0.0405944635,-0.0560245441666667,-0.142288414833333,-0.0336572875,-0.0201258648333333,-0.0633001141666667,-0.229324448166667,-0.187501098833333,-0.0951417968333333,0.0686377565,0.0735022975,-0.0208179911666667,-0.0855657549666667,0.121727142033333,0.2858140059,0.2427761937,0.117978943033333,0.1034729985,0.255112987833333,2446,"DG_s12",121.328,122.031,122.547,122.547,10,10,2,2,0.516,"Left",2,2,0,0,0,0,0,0,"10-10",8,8,10,2,10,2
"496",50,"LOF4-LOF5",-0.213888244333333,-0.275449869,-0.147781649,-0.0876570023333333,0.0608030136666667,0.0267774136666667,0.0422914963333333,0.0379048403333333,0.0120597863333333,0.00987501366666665,-0.025632793,-0.138224992333333,-0.151961492333333,-0.106219110733333,0.0159790852666667,0.0153491286,-0.00680933966666668,-0.106919445,-0.149301661666667,-0.166542507666667,-0.112999325,-0.131496271666667,-0.185946724333333,-0.141252984533333,-0.161470255866667,-0.179864642533333,-0.106270355666667,0.0400969356666667,0.033025755,0.005545671,-0.145039306333333,-0.0348671456666667,-0.0871095416666667,-0.1034617872,-0.143451744533333,-0.128035564533333,2446,"DG_s12",121.328,122.031,122.547,122.547,10,10,2,2,0.516,"Left",2,2,0,0,0,0,0,0,"10-10",8,8,10,2,10,2
"497",50,"LIN1-LIN2",0.15612780165,0.18515939365,0.0905845441833333,0.00783189085,0.05475332885,0.17163922765,0.268985934983333,0.239267272983333,0.252428174983333,0.34717050765,0.225055668983333,0.0913026863166667,0.03079687121,0.181207669876667,0.273258084543333,0.172118190983333,0.0271926829833333,-0.00877182968333334,0.0950223447166667,0.249508751383333,0.247205808716667,0.142958332983333,0.00761395431666666,0.0482514783166667,0.0378334409833333,0.0674133585833333,-0.0261356302166667,-0.0484759882166667,-0.0257611224833333,0.0512685393166667,0.0771691473166667,0.02911257865,0.0596178003166667,0.113706624316667,0.143899210983333,0.08826827565,2446,"DG_s12",121.328,122.031,122.547,122.547,10,10,2,2,0.516,"Left",2,2,0,0,0,0,0,0,"10-10",8,8,10,2,10,2
"498",50,"RIN2-RIN3",-0.0348757628333333,-0.0083587995,0.0886734471666667,0.186040813833333,0.203542174633333,0.117799395966667,0.0391573333,0.107198355833333,0.116827501166667,0.163822321833333,0.0319482676333333,0.0889590009666667,0.0934998256333333,0.164815615166667,0.0789102791666667,0.0381167137666667,0.0335442097666667,0.00557463243333334,0.0186938485,-0.0305808695,0.0634801971666667,0.0167686092333333,0.0986507092333333,0.101355714566667,0.0748192775,0.0836654308333333,-0.000848986499999996,0.0586543911666667,0.0487970405,0.175416621833333,0.220064693833333,0.245947483166667,0.366976267166667,0.3762571365,0.331152213833333,0.221638297166667,2446,"DG_s12",121.328,122.031,122.547,122.547,10,10,2,2,0.516,"Left",2,2,0,0,0,0,0,0,"10-10",8,8,10,2,10,2
"499",50,"RIN3-RIN4",0.124085295506667,0.0733391601733333,0.0335313023333333,0.0604782083333333,0.0158594036,0.0360499416,-0.0516973850666667,0.036648949,0.038041997,0.0866151703333333,-0.0592183036666667,0.033095203,0.0794343096666667,0.092011623,0.0644211836666667,0.0815817736666667,0.124066549,0.102570573,0.0650266963333333,-0.0816404456666667,-0.074006423,-0.110726376733333,-0.0686894587333333,-0.130429614733333,-0.064790231,0.0165748376666667,0.0503079658,0.102217521133333,0.0614092431333333,0.121693817666667,0.0384575176666667,0.0645752303333333,-0.0123390443333333,0.0357807303333333,0.117787209,0.190631312333333,2446,"DG_s12",121.328,122.031,122.547,122.547,10,10,2,2,0.516,"Left",2,2,0,0,0,0,0,0,"10-10",8,8,10,2,10,2
"500",50,"LOF3-LOF4",0.140854504333333,-0.001185121,-0.077658983,-0.144063834866667,-0.137074925533333,-0.128058421533333,-0.008889143,0.132161606333333,0.363345211666667,0.309993729,0.243675341,-0.00401264633333333,-0.0251565400666667,-0.1501047214,-0.203248914066667,-0.211514901,-0.122965325,-0.0528208403333333,-0.147435010333333,-0.162449665466667,-0.0710592028,-0.0463712761333333,-0.0123070983333333,-0.0841728083333333,0.0506524183333333,-0.0127740623333333,-0.0633683016,-0.124727536266667,-0.115767818266667,-0.0797628763333333,-0.0483367556666667,0.0236550363333333,0.0230768196666667,0.0709729603333333,0.121009208333333,0.212873745,2446,"DG_s12",121.328,122.031,122.547,122.547,10,10,2,2,0.516,"Left",2,2,0,0,0,0,0,0,"10-10",8,8,10,2,10,2
"501",51,"LIN1-LIN2",0.0107595479833333,0.0782641073166667,0.0433415613166667,0.185943971983333,0.168601419316667,0.27271857865,0.0928002795166666,0.0344814915166667,-0.01714167515,0.10753649065,0.0151367659833333,-0.00886949335000001,0.0346908133166667,0.17488701265,0.0944460693166667,-0.100629406016667,-0.238017274016667,-0.226118878016667,-0.27172742935,-0.215939116683333,-0.182005516683333,-0.03152782335,-0.114890248016667,-0.05823428735,-0.09835477535,0.04028846465,-0.03205308735,-0.154942366416667,-0.15684565975,-0.11139418575,-0.0330207480166667,-0.146168868016667,-0.27276724735,-0.261986012016667,-0.31108010535,-0.261188924683333,2447,"DG_s12",123.562,124.265,124.812,124.812,10,10,3,31,0.547,"Left",3,31,28,0,28,28,0,-28,"10-10",7,-21,10,3,10,31
"502",51,"RAM7-RAM8",0.142837086833333,0.127786320833333,0.242947312833333,0.3717527675,0.458427780166667,0.435780264833333,0.216488950833333,0.1308215079,0.0117462345666667,0.1543545559,0.0726856641666667,0.127851016833333,0.0701196641666667,0.229004772833333,0.2659550395,0.248486148833333,0.0679809021666667,-0.0738561218333333,-0.0653751938333333,-0.0447854191666667,0.0702940808333333,0.107193704166667,0.1418752095,0.173769318833333,0.159158112166667,0.238045502833333,0.3113976135,0.2620029035,0.224120428833333,0.2229868275,0.2078822575,0.168753956833333,0.136736656166667,0.216079838833333,0.347796632166667,0.287626254166667,2447,"DG_s12",123.562,124.265,124.812,124.812,10,10,3,31,0.547,"Left",3,31,28,0,28,28,0,-28,"10-10",7,-21,10,3,10,31
"503",51,"RAM5-RAM6",0.215273863666667,0.248760863666667,0.0960842756666667,0.0640663156666667,0.0239982516666667,0.0484260983333333,-0.142944775,-0.0823836156666667,-0.122215154333333,-0.110413560333333,-0.186154085,-0.207774375,-0.0610899556666667,-0.0436799203333333,0.074922083,-0.00501956833333334,0.131319647,0.116840862333333,0.0488041971333333,-0.0882089962,-0.1833273602,-0.192667330333333,-0.0624730836666667,-0.118553628333333,-0.104017175,-0.159252355,-0.0512218056666667,0.00135139126666667,-0.136339728733333,-0.202370890733333,-0.213960062333333,-0.090256649,-0.0348406716666667,-0.030331775,-0.127984007666667,-0.0852001956666667,2447,"DG_s12",123.562,124.265,124.812,124.812,10,10,3,31,0.547,"Left",3,31,28,0,28,28,0,-28,"10-10",7,-21,10,3,10,31
"504",51,"RAM6-RAM7",-0.1967146763,-0.1759926759,-0.0196632692333333,-0.0314168512333333,-0.0326125197666667,-0.0939374264333333,-0.116266375766667,-0.0182344072333333,0.0273784744333333,0.1274675971,0.0030386431,-0.122752522566667,-0.178388113233333,-0.158491832966667,-0.0498763776333333,-0.158847329633333,-0.1346069259,-0.1394790373,-0.0779803559666667,-0.0510876326333333,-0.127598094566667,-0.1306665939,-0.112423440566667,-0.0534480905666667,-0.00660990456666667,0.0271149754333333,0.0391768741,0.000645344766666667,-0.120648530366667,-0.2103966437,-0.2356779477,-0.0922889192333333,-0.0630702559,0.101042065433333,-0.0130832299,0.0106399214333333,2447,"DG_s12",123.562,124.265,124.812,124.812,10,10,3,31,0.547,"Left",3,31,28,0,28,28,0,-28,"10-10",7,-21,10,3,10,31
"505",51,"RIN3-RIN4",-0.0850489921666667,-0.0664123828333333,-0.171666542833333,-0.2027204855,-0.0758768655,0.0952320905,-0.00419082016666666,-0.170852226833333,-0.3403419735,-0.3431032515,-0.220336596833333,-0.1476103035,-0.0117830088333333,-0.1546861709,-0.217767044233333,-0.309124236366667,-0.282163995633333,-0.166511939433333,-0.222779574433333,-0.2883575011,-0.343960263966667,-0.277609726166667,-0.1382071887,-0.1980285647,-0.198518498033333,-0.2883844155,-0.2898885815,-0.282695202166667,-0.261844432833333,-0.000714937499999985,0.0502968025,0.0550690143666667,-0.1626328283,-0.236155494966667,-0.2904420495,-0.3881192735,2447,"DG_s12",123.562,124.265,124.812,124.812,10,10,3,31,0.547,"Left",3,31,28,0,28,28,0,-28,"10-10",7,-21,10,3,10,31
"506",51,"RIN1-RIN2",0.0605084741666667,0.125663060833333,-0.0095403955,-0.0521673888333333,-0.1012522355,0.0732363011666667,0.188324467166667,0.226071641033333,0.152055495566667,0.0539616595666667,0.0158029523666667,0.0331440918333333,0.0399765741,-0.0934499792333333,-0.133150364433333,0.0480393299666667,0.0911034766333333,0.1669346265,0.0405341791666667,0.0763152925,0.0662044305,0.1108362265,0.124128993166667,0.00378474116666667,-0.141556752033333,-0.200160892033333,-0.211283181366667,-0.1194454635,-0.0545567455,-0.0651835308333333,0.0476620358333333,0.1449646205,0.155822463166667,-0.00232784083333333,-0.0340469895,0.00243687116666667,2447,"DG_s12",123.562,124.265,124.812,124.812,10,10,3,31,0.547,"Left",3,31,28,0,28,28,0,-28,"10-10",7,-21,10,3,10,31
"507",51,"LOF3-LOF4",-0.0265962898333333,0.0287102923666667,-0.0231329569666667,-0.0123927562733333,0.03528546486,0.09553567286,0.0067802815,-0.0093478085,-0.0739598025,-0.00698976183333334,-0.1090090285,-0.120517762766667,-0.143309782033333,-0.0508361487,-0.0284730317666667,0.0511472608333333,0.00536702016666667,0.0157774781666667,-0.0865394009666667,-0.0326985069666667,0.0255458463666667,0.0313207548333333,-0.0044451585,0.109285328166667,0.155065778833333,0.126424832166667,-0.0579364711666667,-0.159025911833333,-0.0594351531666667,-0.0887409298333333,-0.00401071383333333,-0.123204569833333,0.00672715616666666,0.0165176515,-0.0185097565,-0.134044007166667,2447,"DG_s12",123.562,124.265,124.812,124.812,10,10,3,31,0.547,"Left",3,31,28,0,28,28,0,-28,"10-10",7,-21,10,3,10,31
"508",51,"LOF5-LOF6",0.2135128071,0.270644237766667,0.1952598951,0.1084089331,0.0294232357666667,0.124783310433333,0.116334646966667,0.191436390966667,0.2195894823,0.188333731766667,0.317614727766667,0.258899291366667,0.326552831366667,0.239054031366667,0.255900162433333,0.2890102491,0.274977735766667,0.3364446291,0.286992912433333,0.2875957791,0.200510990433333,0.231053652433333,0.150285725766667,0.1260010153,0.1051312033,0.104232116633333,0.1679882511,0.0275153377666667,0.0255621924333333,-0.118257082233333,0.0282889111,0.0984967457666667,0.258733225766667,0.1793034271,0.112357105766667,-0.0282479275666667,2447,"DG_s12",123.562,124.265,124.812,124.812,10,10,3,31,0.547,"Left",3,31,28,0,28,28,0,-28,"10-10",7,-21,10,3,10,31
"509",51,"RIN2-RIN3",-0.171194375333333,-0.206644055333333,-0.265901293333333,-0.190048735333333,-0.190610232,-0.0536185253333333,-0.025661632,-0.02084468,-0.033043064,-0.105228510666667,0.0148166073333333,-0.1376213782,-0.101263905533333,-0.244043025533333,-0.206795910666667,-0.172301033333333,-0.243182506666667,-0.147249598,-0.0882751913333333,0.0575297953333333,-0.0646880173333333,-0.088761294,-0.157114363333333,-0.167886547333333,-0.274255120666667,-0.255491474,-0.201404680666667,-0.170655140466667,-0.186734824466667,-0.3172094838,-0.251922708666667,-0.267834618,-0.214072902666667,-0.278182788666667,-0.188161953333333,-0.213864997333333,2447,"DG_s12",123.562,124.265,124.812,124.812,10,10,3,31,0.547,"Left",3,31,28,0,28,28,0,-28,"10-10",7,-21,10,3,10,31
"510",51,"LOF4-LOF5",-0.0428395241666667,-0.0970442000466667,-0.126166348046667,-0.103767378046667,-0.158463690166667,-0.0549969635,-0.00608850683333333,0.0320079138333333,-0.0631111035,-0.180217940833333,-0.2010137735,-0.163879700833333,-0.0416332088333333,0.0814818765,0.0311912851666667,-0.0701323335,-0.111784310033333,0.0128503253,0.0830484533,0.0593248045,-0.0759886548333333,0.0128762345,-0.0557143868333333,0.0677432245,-0.0459535355,0.0211675038333333,-0.0831793563,-0.0993093429666667,-0.154549615633333,-0.2245403415,-0.1920339895,-0.0995107868333333,-0.0464071341666667,-0.113816826166667,-0.160699653966667,-0.0368024339666667,2447,"DG_s12",123.562,124.265,124.812,124.812,10,10,3,31,0.547,"Left",3,31,28,0,28,28,0,-28,"10-10",7,-21,10,3,10,31
"511",52,"RIN3-RIN4",0.12200989905,0.0390730723833333,0.21397421905,0.17855379705,0.0916166357166667,0.0205197963833333,0.112839315383333,0.08543981005,0.0610164887166667,0.154670719716667,0.278356768383333,0.213887098383333,0.178864451716667,0.218760356383333,0.24745031905,0.131934589716667,0.11744155105,0.128387614383333,0.136455904716667,0.0585351873833333,0.0628369093833333,0.16006189505,0.222676344383333,0.200239140383333,0.0690205737166667,0.161187780383333,0.160325811716667,0.210844453716667,0.153781640383333,0.251435760383333,0.21902154505,0.10898982305,0.06316599345,0.01919086105,0.00535133705,0.0584774593166667,2448,"DG_s12",125.812,126.515,127.422,127.437,10,22,10,10,0.907,"Left",10,22,12,12,0,12,0,-12,"Disadvent",0,12,10,10,22,10
"512",52,"LOF5-LOF6",-0.127839831066667,-0.153493946666667,-0.237251197333333,-0.202619777333333,-0.176107928666667,-0.110100783333333,-0.207456316,-0.173938572666667,-0.148723108666667,-0.0531488874666667,-0.0985298288,-0.0431061981333334,-0.0700496213333333,-0.0131824133333333,0.01411262,0.0919060346666666,-0.079144452,-0.228132275333333,-0.294219942,-0.0826867153333334,0.018646808,-0.0266985253333333,-0.20872148,-0.297934592,-0.267828938,-0.250846296666667,-0.276546865333333,-0.262733986466667,-0.2304975538,-0.2659493878,-0.281396218533333,-0.319646157866667,-0.265965572533333,-0.333544028,-0.251780132,-0.280358702666667,2448,"DG_s12",125.812,126.515,127.422,127.437,10,22,10,10,0.907,"Left",10,22,12,12,0,12,0,-12,"Disadvent",0,12,10,10,22,10
"513",52,"LOF3-LOF4",0.228429646533333,0.239575706533333,0.407380644533333,0.350206513866667,0.386778340533333,0.264721386533333,0.2545207132,0.123545303866667,0.0496239258666667,0.0483866852,0.158293352466667,0.0960974000666667,0.0717971940666667,0.0406127421333333,0.0883410532,0.0654760265333333,0.127084978533333,0.1606489852,0.171715202533333,0.2115324712,0.193377409866667,0.181873480533333,0.0745269258666667,0.0356478625333333,-0.00832062413333334,-0.0570729308,-0.00874974946666667,0.0602465332,0.0861168985333333,-0.0412217248,0.0508563545333333,0.0419185472666667,0.2030444686,0.138247205266667,0.1694782152,0.130480373866667,2448,"DG_s12",125.812,126.515,127.422,127.437,10,22,10,10,0.907,"Left",10,22,12,12,0,12,0,-12,"Disadvent",0,12,10,10,22,10
"514",52,"RIN2-RIN3",0.1054733305,0.153525017166667,0.0760618375666667,0.0190990642333334,0.0502888762333333,0.0685717105,0.173395937166667,0.3054164385,0.3356786325,0.1914786325,0.0602607331666667,0.161828981833333,0.295242593166667,0.404088585833333,0.322535197166667,0.286812319166667,0.153140513833333,0.1932484025,0.144348009166667,0.2239491745,0.241344595833333,0.274064917166667,0.2266806505,0.148518081833333,0.1114253145,0.1540122385,0.1823936785,0.351860371166667,0.385878013833333,0.4317707385,0.408900037833333,0.252086931166667,0.204076616366667,0.1232089581,0.253074247433333,0.209884389566667,2448,"DG_s12",125.812,126.515,127.422,127.437,10,22,10,10,0.907,"Left",10,22,12,12,0,12,0,-12,"Disadvent",0,12,10,10,22,10
"515",52,"RAM5-RAM6",-0.100784468083333,-0.12652124275,0.00745716525,0.0245914870233333,0.0217611670233333,-0.000175017643333331,0.06841056525,0.126546528583333,0.15184181525,0.394372058583333,0.37618669125,0.267572536783333,0.0191555187833333,-0.0845520292166667,0.0335575739166667,-0.05237459475,0.09840480525,0.05526546325,0.00476184991666666,-0.0938850794166667,-0.102275566083333,0.163478353583333,0.18842655625,0.175541383583333,-0.0243965880833333,0.0203770599166667,-0.0456928174166667,-0.0511951320833333,-0.143622928083333,-0.04954213295,0.03017082705,0.00116706038333333,-0.0663012134166667,-0.108653478083333,-0.15722805675,-0.0731062580833333,2448,"DG_s12",125.812,126.515,127.422,127.437,10,22,10,10,0.907,"Left",10,22,12,12,0,12,0,-12,"Disadvent",0,12,10,10,22,10
"516",52,"RAM6-RAM7",-0.181369690116667,-0.0743243427833333,0.16549487235,0.194747597683333,0.01091217035,-0.26740069565,-0.273753960983333,-0.00380233431666668,0.0264064236833333,0.0895414156833333,-0.0833214449833333,-0.0513556249833333,-0.19421825965,-0.181624210316667,-0.154303183783333,-0.160245017116667,-0.207721889116667,-0.248266984316667,-0.263058702983333,-0.308556302983333,-0.393624268983333,-0.265380868983333,-0.205584392316667,-0.194523782983333,-0.298870379583333,-0.305759972916667,-0.275149942916667,-0.32421651965,-0.22642696665,-0.0915703313166667,-0.06278608465,-0.17253337525,-0.105173060583333,-0.09562905225,-0.07972312265,-0.186187321983333,2448,"DG_s12",125.812,126.515,127.422,127.437,10,22,10,10,0.907,"Left",10,22,12,12,0,12,0,-12,"Disadvent",0,12,10,10,22,10
"517",52,"LOF4-LOF5",-0.0623039869666667,-0.103375547633333,-0.0458421691666667,0.0643775161666667,0.171704862166667,0.0831550801666667,0.0283524848333333,0.0763485428333333,0.1666604635,0.2861447995,0.275527122833333,0.2155492295,0.0475260621666667,-0.0801854111666667,-0.208320009166667,-0.128641769166667,-0.0810147338333333,-0.00923887983333333,-0.0725909611666667,-0.0210388298333333,0.0910965828333333,0.160394724166667,0.0778540341666667,-0.0405221051666667,-0.0175233985,0.0864348248333333,0.0506358241666667,-0.0868085091666667,-0.222521345166667,-0.204941909833333,-0.0173461098333333,-0.00325148916666666,0.00975603816666666,0.0227553448333333,0.1072159155,0.235471592833333,2448,"DG_s12",125.812,126.515,127.422,127.437,10,22,10,10,0.907,"Left",10,22,12,12,0,12,0,-12,"Disadvent",0,12,10,10,22,10
"518",52,"LIN1-LIN2",0.0481539386666667,0.00691428200000001,0.114511695333333,0.180568104,0.302732086666667,0.226864802,0.227398795333333,0.295076216666667,0.405731616,0.376503716,0.258995948,0.220802348,0.223367196333333,0.279450136333333,0.204682011666667,0.1245012608,-0.00805645519999999,-0.0229788965333333,0.0663612593333333,0.072652262,0.1042062922,0.0866214122,0.0724333981333333,-0.0362084460666667,-0.1398690194,-0.0995488786666667,-0.0140137126666667,0.0543177646666667,0.0922935553333333,0.0831823273333333,0.0968997813333333,0.0391057533333333,0.10383935,0.0452663953333333,0.07956361,0.0896246486666667,2448,"DG_s12",125.812,126.515,127.422,127.437,10,22,10,10,0.907,"Left",10,22,12,12,0,12,0,-12,"Disadvent",0,12,10,10,22,10
"519",52,"RAM7-RAM8",-0.2865075223,-0.0951061269666667,-0.1463325283,-0.0378843249666667,0.113309813033333,0.0583993538333333,0.0170860711666667,-0.2676751975,-0.2095019115,-0.0733049688333333,0.102985659166667,0.102618471166667,0.0506815398333333,-0.0185679281666667,-0.0774599293,0.000582292699999987,-0.00514657863333334,0.0443976758333333,-0.1339956375,-0.215017336166667,-0.0603077448333333,0.00819345783333331,0.0857648038333333,-0.0217154428333333,-0.0868460408333333,-0.176256514833333,-0.213936710166667,-0.106291788166667,-0.00203342816666668,0.0785566698333333,0.119793315833333,-0.0320657335,-0.1398889095,-0.2320818815,-0.1865936655,-0.128137587366667,2448,"DG_s12",125.812,126.515,127.422,127.437,10,22,10,10,0.907,"Left",10,22,12,12,0,12,0,-12,"Disadvent",0,12,10,10,22,10
"520",52,"RIN1-RIN2",0.00505252074999998,-0.05522613105,-0.134675142383333,-0.01967334705,0.0932377396166666,0.128100764283333,0.07416784095,0.0911638802833333,0.185701496283333,0.185043962103333,0.05764181877,0.0794716234366667,0.141113618883333,0.275891716216667,0.264970788216667,0.22038409495,0.13898032695,0.0412019936166667,0.0585113522833333,0.151233301616667,0.164573746283333,0.187750322283333,0.142287234283333,0.262463690283333,0.326268002283333,0.32456860095,0.36954028095,0.36330928455,0.47402155255,0.368142719216667,0.419584178283333,0.322728262283333,0.361029763016667,0.26443947435,0.223245711683333,0.118323746416667,2448,"DG_s12",125.812,126.515,127.422,127.437,10,22,10,10,0.907,"Left",10,22,12,12,0,12,0,-12,"Disadvent",0,12,10,10,22,10
"521",53,"RAM7-RAM8",0.02508553775,-0.0301248129166667,-0.0527758929166667,-0.0781020555833333,0.0106829270833333,-0.0548395529166667,-0.115948798916667,-0.299469858916667,-0.370434934916667,-0.21902182225,-0.169856526916667,-0.0592448429166667,-0.0690513229166667,-0.09017687025,-0.222643272916667,-0.260078052916667,-0.319572627583333,-0.154889312516667,-0.0795952351833333,0.0780525868166667,0.04056577975,-0.0932176115833333,-0.129837493583333,-0.23228808225,-0.277040581583333,-0.28030971825,-0.21503237625,-0.0902243409166667,-0.18103872425,-0.281782877583333,-0.32842306825,-0.26207188665,-0.23662050665,-0.30449746725,-0.234725027716667,-0.0941930103833333,2449,"DG_s12",128.437,129.14,129.734,129.734,26,10,10,10,0.594,"Right",26,10,16,16,0,0,-16,16,"Advent",16,0,10,26,10,10
"522",53,"RAM6-RAM7",-0.1119564565,-0.104207399166667,-0.0766048211666667,-0.1654594925,-0.0511492571666667,0.0424378208333333,0.1372205315,-0.0094672485,-0.0529077591666667,-0.0844959585666667,0.0764107554333333,0.1410179941,0.129339908366667,0.120760868366667,-0.0595181263,-0.0108359461,-0.140509430233333,-0.0220572702333333,-0.0100040999666667,0.0598122321666667,-0.0422389411666667,-0.0949275211666667,-0.0811527372333333,-0.0227127445666667,0.0242837667666667,0.102126822833333,0.129421542166667,0.1531615375,0.0513426101666667,0.0979101075,0.0342592597,0.121402379033333,0.1514065097,0.2087747615,0.123019262833333,-0.0382594631666667,2449,"DG_s12",128.437,129.14,129.734,129.734,26,10,10,10,0.594,"Right",26,10,16,16,0,0,-16,16,"Advent",16,0,10,26,10,10
"523",53,"LIN1-LIN2",0.170088317333333,0.148306269333333,0.285549230666667,0.236333372666667,0.279669687333333,0.145839428666667,0.0755455203333333,0.061794787,0.0229009216666667,0.0625660793333333,0.151792792666667,0.137833116666667,0.132201948,0.084576418,0.0813669806666667,0.0919154913333333,0.0268651486666667,-0.0309397326666667,-0.125690392666667,-0.202570272666667,-0.121997034,-0.0483918093333333,-0.04463279,-0.141037286,-0.153251925333333,-0.068615606,-0.06082903,-0.148361215333333,-0.237911061333333,-0.182023466666667,-0.04311274,-0.0199514084666667,-0.0399551904666667,-0.0774596138,-0.0623406786666667,-0.0983249046666667,2449,"DG_s12",128.437,129.14,129.734,129.734,26,10,10,10,0.594,"Right",26,10,16,16,0,0,-16,16,"Advent",16,0,10,26,10,10
"524",53,"LOF5-LOF6",0.1059082755,0.163017520833333,0.257915326166667,0.0723124495,0.200818704766667,0.0479110167666667,0.0859533667666667,0.0471235541666667,0.1073381955,0.0988688928333333,-0.00791139783333333,-0.0423225518333333,-0.0714696385,-0.150622477953333,-0.163051466953333,-0.0845744189533333,-0.0705725308333333,-0.0102691453666667,-0.0334409780333333,0.0980764786333333,0.0442547341666667,0.0895449348333333,0.0740537001666667,0.0967191141666667,0.0203428341666667,-0.126507719166667,-0.147830183833333,-0.161676501166667,-0.122370307833333,-0.0678497305,-0.1176810645,0.0799490888333333,0.0751229181666667,0.1122413075,0.0941449675,0.0635363395,2449,"DG_s12",128.437,129.14,129.734,129.734,26,10,10,10,0.594,"Right",26,10,16,16,0,0,-16,16,"Advent",16,0,10,26,10,10
