"","X","electrode","bin","R2","absBeta","Fstat","p","fstretch","perm_p","predictor","region","anova_p","diff_adj_r2","perct_adj_r2","chisq_stretch","anova_permuted"
"464",4,"LIN9-LIN10","pre_12",0.00257924804783577,0.00138818397866092,0.584417416290973,0.445383482479195,8.96679535009349,0.1544,"ineq_disadvent","Insula",0.644336893372857,-0.00354131623263121,0.806650596790871,0,1
"465",5,"LIN9-LIN10","pre_11",0.00343859596529388,0.00156720459202394,0.779804119455295,0.378139405442459,8.96679535009349,0.1544,"ineq_disadvent","Insula",0.263407852056825,0.00103862862671278,-0.138473563222714,0,1
"466",6,"LIN9-LIN10","pre_10",0.00064773106330254,0.000731683660223786,0.146482101313613,0.702279824067176,8.96679535009349,0.1544,"ineq_disadvent","Insula",0.42429723293001,-0.00166557232964837,0.282144661692004,0,1
"467",7,"LIN9-LIN10","pre_9",0.00140802575206392,0.00105985644697343,0.318662504979674,0.572972372047031,8.96679535009349,0.1544,"ineq_disadvent","Insula",0.579617353596059,-0.00312261717278606,1.04762490812648,0,1
"468",8,"LIN9-LIN10","pre_8",0.00411935954130101,0.00165507430545551,0.934826141318728,0.334645496000722,8.96679535009349,0.1544,"ineq_disadvent","Insula",0.849084856306036,-0.00422881635424288,-0.23964664370111,0,1
"469",9,"LIN9-LIN10","pre_7",0.00109236175922473,0.00078633322640887,0.247143727942224,0.619576765888012,8.96679535009349,0.1544,"ineq_disadvent","Insula",0.144608203315496,0.00484158460948547,0.889607713260563,0,1
"470",10,"LIN9-LIN10","pre_6",0.00430809007518193,0.00167448791677645,0.97784098402952,0.323789923698748,8.96679535009349,0.1544,"ineq_disadvent","Insula",0.126963914152237,0.00578305424278658,-0.874099288058658,0,1
"471",11,"LIN9-LIN10","pre_5",8.12960076967714e-05,0.000225072425972279,0.0183743915041435,0.892295973638645,8.96679535009349,0.1544,"ineq_disadvent","Insula",0.926774527166595,-0.00446228716705033,0.561038176096167,0,1
"472",12,"LIN9-LIN10","pre_4",0.00274160282026707,0.00134216146656746,0.621305610594612,0.431388514837107,8.96679535009349,0.1544,"ineq_disadvent","Insula",0.619314024147431,-0.00339421402717699,0.683452824467871,0,1
"473",13,"LIN9-LIN10","pre_3",0.00281649343453737,0.00148337094574432,0.638325355377966,0.425156698429045,8.96679535009349,0.1544,"ineq_disadvent","Insula",0.671880408900719,-0.00366680507973116,-1.82287161813948,0,1
"474",14,"LIN9-LIN10","pre_2",0.000325001407771837,0.000533169688563268,0.0734741973740165,0.786591341698692,8.96679535009349,0.1544,"ineq_disadvent","Insula",0.870364127401137,-0.00432973242422596,-1.0925030813573,0,1
"475",15,"LIN9-LIN10","pre_1",0.011060537408964,0.00290430987845689,2.52763849455119,0.113265404782125,8.96679535009349,0.1544,"ineq_disadvent","Insula",0.203273786833749,0.00265033318313823,-0.810569703099549,0,1
"476",16,"LIN9-LIN10","post_1",0.00960918111268967,0.0027061109961019,2.19274541933629,0.140054734682222,8.96679535009349,0.1544,"ineq_disadvent","Insula",0.173768345935998,0.0036800717738652,-0.507179505134669,0,1
"477",17,"LIN9-LIN10","post_2",0.000687572592006271,0.000663573022530988,0.15549832217785,0.693707229506599,8.96679535009349,0.1544,"ineq_disadvent","Insula",0.749336893839957,-0.00404903947405022,0.472386446441898,0,1
"478",18,"LIN9-LIN10","post_3",0.00508680248149104,0.00182478211770388,1.15549513634388,0.28354804619956,8.96679535009349,0.1544,"ineq_disadvent","Insula",0.335826485356049,-0.000394413394193327,0.0571969864010279,0,1
"479",19,"LIN9-LIN10","post_4",0.0149419907806543,0.00367389684222181,3.42811274546567,0.0653997871524237,8.96679535009349,0.1544,"ineq_disadvent","Insula",0.0985689372728437,0.00747004189206524,3.78640083260849,0,1
"480",20,"LIN9-LIN10","post_5",0.00655904910282992,0.0023738376987475,1.49213206471997,0.223158625331217,8.96679535009349,0.1544,"ineq_disadvent","Insula",0.196866507364925,0.00286328590892526,-0.479241749273018,0,1
"481",21,"LIN9-LIN10","post_6",0.0020995832599181,0.00131605889929714,0.475504177352281,0.49117324199906,8.96679535009349,0.1544,"ineq_disadvent","Insula",0.465344847967858,-0.00213735912592372,0.244492780518955,0,1
"482",22,"LIN9-LIN10","post_7",0.00125671956359708,0.00112221999160323,0.284376002258397,0.594371293231395,8.96679535009349,0.1544,"ineq_disadvent","Insula",0.790300217474981,-0.00417449411205983,0.799136879885424,0,1
"483",23,"LIN9-LIN10","post_8",0.000503751064521457,0.000682351318195999,0.113905120407509,0.736054524983483,8.96679535009349,0.1544,"ineq_disadvent","Insula",0.720922349620673,-0.0039278692471767,0.598244685609822,0,1
"484",24,"LIN9-LIN10","post_9",0.00441725918127654,0.0019215853519045,1.00272989279378,0.317721792524162,8.96679535009349,0.1544,"ineq_disadvent","Insula",0.519311581098186,-0.00264363308625026,0.977494065945729,0,1
"485",25,"LIN9-LIN10","post_10",0.0131558018453535,0.00312799888519279,3.01284764363987,0.0839700158248349,8.96679535009349,0.1544,"ineq_disadvent","Insula",0.216550202449859,0.00223715648378398,1.34495245739943,0,1
"486",26,"LIN9-LIN10","post_11",0.0342493415098533,0.00555959566278835,8.0148546761833,0.00505780385506707,8.96679535009349,0.1544,"ineq_disadvent","Insula",0.00326173052151402,0.0330864666636526,-8.04036444317073,15.5606392996904,0.117
"487",27,"LIN9-LIN10","post_12",0.0361483865560415,0.00655336646807788,8.47592642655299,0.00395901326411248,8.96679535009349,0.1544,"ineq_disadvent","Insula",0.00859221563998014,0.0253153081198075,3.44157352082881,15.5606392996904,0.117
"488",28,"LIN9-LIN10","post_13",0.0153599266522512,0.0051009136195124,3.52549476440289,0.0617197629587739,8.96679535009349,0.1544,"ineq_disadvent","Insula",0.214946949704149,0.00226611906298813,0.239945814046361,0,1
"489",29,"LIN9-LIN10","post_14",0.0185452416848646,0.00610276953256968,4.27042060295727,0.0399209570628927,8.96679535009349,0.1544,"ineq_disadvent","Insula",0.0730880151181607,0.00962234584799071,-2.70912050380605,0,1
"490",30,"LIN9-LIN10","post_15",0.0177805395117057,0.00639838853304373,4.09114468944425,0.0442863994611246,8.96679535009349,0.1544,"ineq_disadvent","Insula",0.0299346263133618,0.0161438127285054,-4.4999824921864,9.59574210991229,0.271
"491",31,"LIN9-LIN10","post_16",0.0120178294905132,0.00559853141234569,2.74906728676628,0.0986984947124999,8.96679535009349,0.1544,"ineq_disadvent","Insula",0.0625104977015701,0.0107414421924188,-3.15618633630979,9.59574210991229,0.271
"492",32,"LIN9-LIN10","post_17",0.012707712658973,0.00521207520360776,2.90890863602571,0.0894654017717895,8.96679535009349,0.1544,"ineq_disadvent","Insula",0.0662541084327659,0.0103770139675987,-1.20311594659956,9.59574210991229,0.271
"493",33,"LIN9-LIN10","post_18",0.0132448884399158,0.0057300398974808,3.03352346732557,0.0829213091489951,8.96679535009349,0.1544,"ineq_disadvent","Insula",0.150935477319395,0.00460251500486486,-1.04639968469589,9.59574210991229,0.271
"494",34,"LIN9-LIN10","post_19",0.0177563988733715,0.00634435013406287,4.08548973063213,0.044432066549675,8.96679535009349,0.1544,"ineq_disadvent","Insula",0.0995510503741626,0.00742718678404297,-4.88633613451803,9.59574210991229,0.271
"495",35,"LIN9-LIN10","post_20",0.0211420565487737,0.00582268941239994,4.88130561946136,0.0281528292227726,8.96679535009349,0.1544,"ineq_disadvent","Insula",0.0322546928684179,0.0156388900570931,-2.2939929036669,9.59574210991229,0.271
"496",36,"LIN9-LIN10","post_21",0.00608236325525077,0.00305810824087165,1.38302616320279,0.240823663252315,8.96679535009349,0.1544,"ineq_disadvent","Insula",0.200731766929759,0.00274597323996839,-0.311109589479912,9.59574210991229,0.271
"497",37,"LIN9-LIN10","post_22",0.00114975404815315,0.00121596179147448,0.260143515943168,0.610519320282324,8.96679535009349,0.1544,"ineq_disadvent","Insula",0.214051365249118,0.00231348724193947,9.17072789964912,9.59574210991229,0.271
"498",38,"LIN9-LIN10","post_23",0.00268810585628717,0.00206181053182423,0.609149381540774,0.435924953501437,8.96679535009349,0.1544,"ineq_disadvent","Insula",0.126076094603564,0.00578641859650286,5.34117757685957,9.59574210991229,0.271
"499",39,"LIN9-LIN10","post_24",0.00522463347930123,0.00314309738118659,1.1869686424302,0.277102201585121,8.96679535009349,0.1544,"ineq_disadvent","Insula",0.222058271285912,0.00210102286350433,-0.243350020849613,9.59574210991229,0.271
"500",40,"LIN9-LIN10","post_25",0.00611722890652485,0.00286924874423658,1.39100281550669,0.239475891188668,8.96679535009349,0.1544,"ineq_disadvent","Insula",0.19631089396199,0.00288600775145964,-0.382340281388322,9.59574210991229,0.271
"501",41,"LIN9-LIN10","post_26",0.0152069000512687,0.00375543344259755,3.48982889072399,0.0630410918727828,8.96679535009349,0.1544,"ineq_disadvent","Insula",0.0751480926874243,0.00945284233690225,-1.43288641383965,9.59574210991229,0.271
"502",42,"LIN9-LIN10","post_27",0.0270991710508167,0.00460011825844417,6.29500199326531,0.0128094616320439,8.96679535009349,0.1544,"ineq_disadvent","Insula",0.0370843164984878,0.0144824908648026,10.1417342113145,9.59574210991229,0.271
"503",43,"LIN9-LIN10","post_28",0.0067040191482325,0.00235200090582828,1.5253341971658,0.218096484137661,8.96679535009349,0.1544,"ineq_disadvent","Insula",0.372679610267933,-0.000969563945824481,2.97514947164093,9.59574210991229,0.271
"504",44,"LIN9-LIN10","post_29",0.00898191237648939,0.00253498867435625,2.0483099374648,0.153756595861598,8.96679535009349,0.1544,"ineq_disadvent","Insula",0.225593780163681,0.00199265986675234,-0.464889582251933,9.59574210991229,0.271
"505",45,"LIN9-LIN10","post_30",0.0150250802368386,0.00317462351650986,3.44746659574034,0.0646500717067295,8.96679535009349,0.1544,"ineq_disadvent","Insula",0.0341431673281868,0.0152366148679443,-1.85374498907067,9.59574210991229,0.271
"506",46,"LIN9-LIN10","post_31",0.00687183687760439,0.00228679661187487,1.56378118354417,0.212405608265053,8.96679535009349,0.1544,"ineq_disadvent","Insula",0.28025444767099,0.000663425817625019,-0.0951918144803439,9.59574210991229,0.271
"507",1,"RIN1-RIN2","pre_15",0.000646029273343202,0.000647068268080716,0.14609699871348,0.702652647281842,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.733741740064652,-0.00394985182062468,-3.23708508776813,9.59574210991229,0.269
"508",2,"RIN1-RIN2","pre_14",0.00147801150177055,0.000986159235773441,0.334525031243953,0.563582559665472,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.252093460823393,0.00130241628861216,-0.360090378614419,9.59574210991229,0.269
"509",3,"RIN1-RIN2","pre_13",0.00285848064917906,0.00134479425822321,0.647868546417613,0.421721717831537,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.166908168694607,0.00393988959752689,-0.683996680223468,9.59574210991229,0.269
"510",4,"RIN1-RIN2","pre_12",3.80255044803977e-05,0.000147425711149241,0.00859409080720837,0.926220591181046,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.397058727159394,-0.00130549745086106,-0.424568994173664,9.59574210991229,0.269
"511",5,"RIN1-RIN2","pre_11",9.83019053959426e-09,2.5923823240884e-06,2.22162308378728e-06,0.998812059532503,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.324126241973614,-0.000188768534012729,-0.0245742982982634,9.59574210991229,0.269
"512",6,"RIN1-RIN2","pre_10",0.00199020435683554,0.00118303331866746,0.450683136186022,0.502696306751126,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.873251141408346,-0.00431081386773802,-0.453640238115378,9.59574210991229,0.269
"513",7,"RIN1-RIN2","pre_9",0.00112934407394944,0.000829481659650674,0.255520331084257,0.61370721971834,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.993292924583934,-0.00447784964104514,1.44062428792168,9.59574210991229,0.269
"514",8,"RIN1-RIN2","pre_8",0.000415487308063711,0.00051269623704778,0.093939162152003,0.759509996998837,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.367383870784597,-0.000888857471288973,-0.341616971360568,9.59574210991229,0.269
"515",9,"RIN1-RIN2","pre_7",0.000166778505591757,0.000301876501330642,0.0376982295181195,0.84622476136432,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.97360686303782,-0.00449488930641273,0.565822431634643,9.59574210991229,0.269
"516",10,"RIN1-RIN2","pre_6",0.00597040862915755,0.001836687731449,1.35741668246395,0.245213951901238,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.507486837133323,-0.0025338818430809,2.25088583951697,9.59574210991229,0.269
"517",11,"RIN1-RIN2","pre_5",0.00700985543913197,0.00202126360504033,1.5954109292237,0.207856316374721,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.254117051944114,0.00125770805738101,-0.179011258840703,9.59574210991229,0.269
"518",12,"RIN1-RIN2","pre_4",0.0184660709919307,0.00346982132439667,4.25184695183577,0.0403513173695319,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.0978376007953499,0.00751160931673078,2.26571249083148,9.59574210991229,0.269
"519",13,"RIN1-RIN2","pre_3",0.0318547009506242,0.0046593670689535,7.43603508885488,0.00689470965236979,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.0454640970056565,0.0128921792418716,1.42338489987651,9.59574210991229,0.269
"520",14,"RIN1-RIN2","pre_2",0.00341026346936069,0.00154799157600705,0.773356894842777,0.380114658261574,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.358510807416138,-0.000763452255174935,0.0870697073569804,9.59574210991229,0.269
"521",15,"RIN1-RIN2","pre_1",2.88264234580515e-07,1.5517215846324e-05,6.51477357949585e-05,0.993567132952548,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.793220170057397,-0.00419308040684152,0.554554921546142,9.59574210991229,0.269
"522",16,"RIN1-RIN2","post_1",0.000345634106121495,0.000518636930981389,0.0781403159417103,0.780089254664664,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.749147006355718,-0.00404132300654791,0.59203166912396,9.59574210991229,0.269
"523",17,"RIN1-RIN2","post_2",0.000871279305434619,0.000835455732884817,0.197080835481677,0.657512255261985,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.820349347515864,-0.00426565679956403,0.633063519958028,9.59574210991229,0.269
"524",18,"RIN1-RIN2","post_3",0.000791174596153884,0.000759974845170851,0.178947037080573,0.672681950967245,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.626750570742149,-0.0034515870888594,0.412491510196465,9.59574210991229,0.269
"525",19,"RIN1-RIN2","post_4",0.000845579182877145,0.00076796506870192,0.191262623022725,0.662285436410305,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.488025237616209,-0.00236527399032216,0.321353194674232,9.59574210991229,0.269
"526",20,"RIN1-RIN2","post_5",0.0171231360924951,0.00335136160714427,3.93724676916198,0.048437824802883,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.0266261392731731,0.0170735966273556,-2.47831190213623,9.59574210991229,0.269
"527",21,"RIN1-RIN2","post_6",0.0205299973852685,0.00377096425596074,4.73703063563418,0.0305561643671037,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.0271271620237111,0.0168783161018088,-4.70387722383924,9.59574210991229,0.269
"528",22,"RIN1-RIN2","post_7",0.00210426072726627,0.00120485312442317,0.476565742939005,0.490690361927006,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.453294022593509,-0.00200714364846188,0.228300467162631,0,1
"529",23,"RIN1-RIN2","post_8",0.000450110360604399,0.000529492850737826,0.10177074956538,0.750009580089099,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.964035118490587,-0.00448372477379233,0.703490978877489,0,1
"530",24,"RIN1-RIN2","post_9",0.00245160547615761,0.00120771840550246,0.555424519404986,0.45688402715819,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.615128748514191,-0.00337130695619137,0.564624058893801,0,1
"531",25,"RIN1-RIN2","post_10",0.000577643283218659,0.000605789919308429,0.130622835410927,0.718124783838257,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.773364977091415,-0.0041343738158679,0.479064852894129,0,1
"532",26,"RIN1-RIN2","post_11",0.0196175139003243,0.00353933642893394,4.5222739128191,0.0345405652191791,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.0451473708987929,0.0131229456125496,-2.76845213454285,15.4168795810994,0.123
"533",27,"RIN1-RIN2","post_12",0.0146870754752264,0.00285642792873302,3.36875623447454,0.0677579811400259,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.133471878396169,0.0054150380647574,-3.48860944620884,15.4168795810994,0.123
"534",28,"RIN1-RIN2","post_13",0.00568836597463621,0.00197266543703199,1.29292534279549,0.256713694370023,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.441864084605092,-0.00187058304410792,0.408727317670793,15.4168795810994,0.123
"535",29,"RIN1-RIN2","post_14",0.00289514911510722,0.00142555816511432,0.656203507016902,0.418755579857307,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.739252994626903,-0.00399028570830584,1.13767542821905,15.4168795810994,0.123
"536",30,"RIN1-RIN2","post_15",0.00213087960177104,0.00123604613680279,0.482607167769725,0.487957310907075,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.898534555569338,-0.00439766369862493,3.85774816575111,15.4168795810994,0.123
"537",31,"RIN1-RIN2","post_16",0.00278459901127571,0.00148751436622841,0.631076672025272,0.42779404716288,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.578885601888418,-0.0031218595430671,0.706179296525633,15.4168795810994,0.123
"538",32,"RIN1-RIN2","post_17",0.00318368737923469,0.00154728252184666,0.721811369454158,0.396449481805127,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.322280845868382,-0.000158413439485416,0.0297492815087928,15.4168795810994,0.123
"539",33,"RIN1-RIN2","post_18",0.00235231837807671,0.00120835626910589,0.532877450866272,0.466155592507443,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.0864732255824306,0.00837701131254309,3.08935764672059,15.4168795810994,0.123
"540",34,"RIN1-RIN2","post_19",0.00156660167714983,0.001029245902661,0.354607507752235,0.552112288640084,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.231263860708625,0.00183140660065984,-1.64875055241343,15.4168795810994,0.123
"541",35,"RIN1-RIN2","post_20",0.00431701999745976,0.00177877916664008,0.979876666590621,0.323287877355376,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.245264789436008,0.00146401786200667,1.10445214114186,15.4168795810994,0.123
"542",36,"RIN1-RIN2","post_21",0.00572856743311222,0.00202978454723566,1.30211549630967,0.255034864889961,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.222523032410903,0.00208283944322418,-0.334045444036057,15.4168795810994,0.123
"543",37,"RIN1-RIN2","post_22",0.000504203871883494,0.000571658587676767,0.114007558097887,0.73594032352107,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.955506056800603,-0.00447640000187799,0.771341206474764,15.4168795810994,0.123
"544",38,"RIN1-RIN2","post_23",0.000666308545716447,0.000671398673838784,0.150686134791249,0.698245926146173,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.595228858186083,-0.00323552456042364,0.74752072433617,15.4168795810994,0.123
"545",39,"RIN1-RIN2","post_24",0.00181861369356999,0.00117103726722699,0.411755518972023,0.521730088734632,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.602232177588399,-0.00326390125830567,-2.44418710011739,15.4168795810994,0.123
"546",40,"RIN1-RIN2","post_25",0.00621108772413344,0.00205166244575641,1.41247885573561,0.235892687501369,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.206191730501751,0.002550226107775,8.2777174224535,15.4168795810994,0.123
"547",41,"RIN1-RIN2","post_26",1.48959285959574e-05,9.01468320859949e-05,0.00336653001027702,0.953782527188972,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.986039756785337,-0.00449392473287591,0.647225248633375,15.4168795810994,0.123
"548",42,"RIN1-RIN2","post_27",1.72042027933409e-07,1.04820654046734e-05,3.88815050022034e-05,0.995030320797518,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.703837477417827,-0.00385226171219721,0.6037943047972,15.4168795810994,0.123
"549",43,"RIN1-RIN2","post_28",0.00153810531757571,0.00103227635581125,0.348147288968573,0.555753258589246,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.673494459736886,-0.00370926958641715,0.508770891608813,15.4168795810994,0.123
"550",44,"RIN1-RIN2","post_29",0.00232335214061345,0.00121669934657411,0.526300364857938,0.468916960434041,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.376061251694049,-0.0010256530819408,0.141999460965863,15.4168795810994,0.123
"551",45,"RIN1-RIN2","post_30",0.00283271558658438,0.0014255291534187,0.642012360989826,0.423824624675984,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.425438160280416,-0.00168405488821999,0.194287957790041,15.4168795810994,0.123
"552",46,"RIN1-RIN2","post_31",0.000677648912029296,0.000704639377397761,0.153252505512247,0.695815173410297,8.67427740479616,0.1452,"ineq_disadvent","Insula",0.677384073091573,-0.00372737583629812,0.544621443230109,15.4168795810994,0.123
"553",1,"RIN2-RIN3","pre_15",0.00409671892462824,0.00163747511078218,0.929667061610886,0.335980015714156,3.54081158891321,0.9439,"ineq_disadvent","Insula",0.684864773607063,-0.00365584616203085,-0.164481341049959,15.4168795810994,0.098
"554",2,"RIN2-RIN3","pre_14",0.00369418669698909,0.00159831398738266,0.837981854940374,0.360950293681916,3.54081158891321,0.9439,"ineq_disadvent","Insula",0.574951016387907,-0.00305183193796466,-0.335638601650317,15.4168795810994,0.098
"555",3,"RIN2-RIN3","pre_13",0.000524570529146252,0.000582847825591393,0.118615161605141,0.730861597051605,3.54081158891321,0.9439,"ineq_disadvent","Insula",0.725449974649621,-0.00392305809859383,7.83383218621003,15.4168795810994,0.098
"556",4,"RIN2-RIN3","pre_12",0.00426162195852009,0.00166291710100999,0.967248610543581,0.326419020223865,3.54081158891321,0.9439,"ineq_disadvent","Insula",0.872947209348327,-0.00427838014549031,-0.254175605200728,15.4168795810994,0.098
"557",5,"RIN2-RIN3","pre_11",0.00966497931945038,0.00262413900460367,2.20560242804982,0.138903661805003,3.54081158891321,0.9439,"ineq_disadvent","Insula",0.292620133899632,0.000403834814299175,-0.235456767246671,15.4168795810994,0.098
"558",6,"RIN2-RIN3","pre_10",0.0121934946292102,0.00297912510834646,2.78974654572363,0.0962535673030645,3.54081158891321,0.9439,"ineq_disadvent","Insula",0.246880628722058,0.00141997496783075,0.357312642990856,15.4168795810994,0.098
"559",7,"RIN2-RIN3","pre_9",0.00539530839334172,0.00176028539765696,1.22595409732639,0.269372389350377,3.54081158891321,0.9439,"ineq_disadvent","Insula",0.745071657008823,-0.00396682886764566,-0.498567534202341,15.4168795810994,0.098
"560",8,"RIN2-RIN3","pre_8",0.00184719214687631,0.00101555193251732,0.41823799112678,0.518473812444252,3.54081158891321,0.9439,"ineq_disadvent","Insula",0.856141182167832,-0.00429848563005086,-0.883313729843629,15.4168795810994,0.098
"561",9,"RIN2-RIN3","pre_7",0.00120149666334557,0.00087937375233843,0.271864890675126,0.602594086455203,3.54081158891321,0.9439,"ineq_disadvent","Insula",0.671662211500736,-0.00368955966249951,0.822346526805166,15.4168795810994,0.098
"562",10,"RIN2-RIN3","pre_6",0.000193088711993248,0.000380050434326896,0.0436464765524146,0.834700906775977,3.54081158891321,0.9439,"ineq_disadvent","Insula",0.791266777913043,-0.00418379647292522,0.619552940692134,15.4168795810994,0.098
"563",11,"RIN2-RIN3","pre_5",0.000682902021997596,0.000687647521551491,0.15444132526476,0.694697130861599,3.54081158891321,0.9439,"ineq_disadvent","Insula",0.540030347477411,-0.00281214383235562,11.1933789764419,15.4168795810994,0.098
"564",12,"RIN2-RIN3","pre_4",0.000115721829196655,0.000250450377911714,0.0261561602371514,0.871664025188819,3.54081158891321,0.9439,"ineq_disadvent","Insula",0.833214936090744,-0.00425677709302974,-1.49339587344686,15.4168795810994,0.098
"565",13,"RIN2-RIN3","pre_3",0.00046873432354619,0.000545820675666594,0.105983635289033,0.745065085088539,3.54081158891321,0.9439,"ineq_disadvent","Insula",0.53465064781917,-0.00276284729177878,-1.76192559048121,15.4168795810994,0.098
"566",14,"RIN2-RIN3","pre_2",9.2325729358717e-07,2.56246160607871e-05,0.000208656340994189,0.988487748392921,3.54081158891321,0.9439,"ineq_disadvent","Insula",0.636418556630047,-0.00350000536525186,0.618761871063022,15.4168795810994,0.098
"567",15,"RIN2-RIN3","pre_1",0.0007500509655043,0.000816628780253967,0.169638755916634,0.680823422324272,3.54081158891321,0.9439,"ineq_disadvent","Insula",0.205263006371018,0.00256248882055599,0.383843459130438,15.4168795810994,0.098
"568",16,"RIN2-RIN3","post_1",0.00358074692529683,0.00174653569747797,0.812156933559786,0.36844268552026,3.54081158891321,0.9439,"ineq_disadvent","Insula",0.0684725066021715,0.0100218646892385,3.24108057330405,15.4168795810994,0.098
"569",17,"RIN2-RIN3","post_2",0.000244503881627637,0.000462273088577097,0.0552713913175661,0.814345018742354,3.54081158891321,0.9439,"ineq_disadvent","Insula",0.474426172143079,-0.00222457906739959,0.415183349837812,15.4168795810994,0.098
"570",18,"RIN2-RIN3","post_3",7.50627629210983e-05,0.000258835802063092,0.016965457894312,0.896483296030453,3.54081158891321,0.9439,"ineq_disadvent","Insula",0.638047211677678,-0.00348564877593782,-2.93828606070172,15.4168795810994,0.098
"571",19,"RIN2-RIN3","post_4",0.000405120425294057,0.000575000408373845,0.0915943228474834,0.762438372714732,3.54081158891321,0.9439,"ineq_disadvent","Insula",0.764886221408286,-0.00404309785481582,-0.604600079621802,15.4168795810994,0.098
"572",20,"RIN2-RIN3","post_5",0.000224908772990043,0.000413344965967738,0.0508408172415733,0.821810357626366,3.54081158891321,0.9439,"ineq_disadvent","Insula",0.954001005840791,-0.00447162479955177,0.904504172886704,15.4168795810994,0.098
"573",21,"RIN2-RIN3","post_6",3.8108252380058e-07,1.60921139967715e-05,8.61246831995428e-05,0.992603654223884,3.54081158891321,0.9439,"ineq_disadvent","Insula",0.789810226316438,-0.00416878055866365,0.99050532036523,15.4168795810994,0.098
"574",22,"RIN2-RIN3","post_7",0.000178202645536183,0.000351621607810713,0.0402809760676774,0.841112712611928,3.54081158891321,0.9439,"ineq_disadvent","Insula",0.742091344281135,-0.00400199380342103,1.08535469969682,15.4168795810994,0.098
"575",23,"RIN2-RIN3","post_8",0.000512798656048164,0.000604373195115392,0.115951956274229,0.733783390166999,3.54081158891321,0.9439,"ineq_disadvent","Insula",0.74164579791146,-0.00399009711037102,3.52171307474354,15.4168795810994,0.098
"576",24,"RIN2-RIN3","post_9",0.000713930818559025,0.000701941961573643,0.1614636388622,0.688192272261331,3.54081158891321,0.9439,"ineq_disadvent","Insula",0.387759182203092,-0.00119070809721689,0.190376665844292,15.4168795810994,0.098
"577",25,"RIN2-RIN3","post_10",3.669242099619e-05,0.000151503461680464,0.00829279142773324,0.927521790971655,3.54081158891321,0.9439,"ineq_disadvent","Insula",0.997339413310536,-0.00447238359467073,2.45073100016661,15.4168795810994,0.098
"578",26,"RIN2-RIN3","post_11",0.000472356750397975,0.000554470441268296,0.106803074743261,0.744116032346798,3.54081158891321,0.9439,"ineq_disadvent","Insula",0.992268163022662,-0.00448075904117151,1.18443112706755,15.4168795810994,0.098
"579",27,"RIN2-RIN3","post_12",0.0014634122679414,0.00111796706653112,0.331215877933863,0.565516585579253,3.54081158891321,0.9439,"ineq_disadvent","Insula",0.508054199325522,-0.00255836812191812,0.292563441330048,15.4168795810994,0.098
"580",28,"RIN2-RIN3","post_13",0.000151957582557074,0.000333927832686058,0.0343476330411821,0.853135530491443,3.54081158891321,0.9439,"ineq_disadvent","Insula",0.584508546577671,-0.00313524233199869,-0.780897906689012,15.4168795810994,0.098
