"","X","electrode","bin","R2","absBeta","Fstat","p","fstretch","perm_p","predictor","region","correction","anova_p","diff_adj_r2","perct_adj_r2"
"126",27,"LAC3-LAC4","post_14",0.000157268930618574,0.000322570495155553,0.0355483689737714,0.850620399879895,2.90887581394124,0.9579,"ineq_advent","Cingulate",18,0.161240081424384,0.0041275825350654,0.996874729507417
"127",28,"LAC3-LAC4","post_15",0.000128943803959334,0.000273668201342069,0.029145057769425,0.864597277109132,2.90887581394124,0.9579,"ineq_advent","Cingulate",18,0.403734624571136,-0.00140802173741106,0.187763030990342
"128",29,"LAC3-LAC4","post_16",0.000895378692888311,0.000731611902495879,0.202536931846056,0.653112229470637,2.90887581394124,0.9579,"ineq_advent","Cingulate",18,0.337606880973036,-0.000422622234727221,0.166825788100968
"129",30,"LAC3-LAC4","post_17",9.60329407828293e-05,0.000242233136196129,0.0217055290627066,0.883004509166991,2.90887581394124,0.9579,"ineq_advent","Cingulate",18,0.0153209986004691,0.0212181297413979,-3.97949967704726
"130",31,"LAC3-LAC4","post_18",0.00198051684391143,0.00107812634850635,0.448485038897762,0.503738890687296,2.90887581394124,0.9579,"ineq_advent","Cingulate",18,0.0239039262253412,0.0178761085701997,-2.76831881282161
"131",32,"LAC3-LAC4","post_19",0.00988316005304795,0.00228487427557728,2.25588948886932,0.134502866049508,2.90887581394124,0.9579,"ineq_advent","Cingulate",18,0.862534113726829,-0.00432831002947465,-4.80404085761983
"132",33,"LAC3-LAC4","post_20",0.000594622265992283,0.000555199449215828,0.134464587752121,0.714190265655583,2.90887581394124,0.9579,"ineq_advent","Cingulate",18,0.747612667989423,-0.00400216719259783,-2.65743864787721
"133",1,"LAC9-LAC10","pre_13",0.000587072101942265,0.000628143203437791,0.132756232519423,0.715931900959887,9.79722773997379,0.0789,"ineq_advent","Cingulate",18,0.494044967227384,-0.00242023405033542,0.406311645147949
"134",2,"LAC9-LAC10","pre_12",0.000712703355174045,0.000675532321453642,0.161185835955426,0.688446452817541,9.79722773997379,0.0789,"ineq_advent","Cingulate",18,0.859453444695562,-0.0043564415588766,0.622479708457185
"135",3,"LAC9-LAC10","pre_11",0.00171329364466302,0.000952954621044498,0.387868897010052,0.534049647812866,9.79722773997379,0.0789,"ineq_advent","Cingulate",18,0.522186143228678,-0.00266766025742604,1.15472961143199
"136",4,"LAC9-LAC10","pre_10",0.000420819891034446,0.000501530727050108,0.0951453344230492,0.758019221417495,9.79722773997379,0.0789,"ineq_advent","Cingulate",18,0.735664287852814,-0.00399510893729538,0.482385001736461
"137",5,"LAC9-LAC10","pre_9",0.000186122508377008,0.000352111472678243,0.0420715173495442,0.837668127270025,9.79722773997379,0.0789,"ineq_advent","Cingulate",18,0.548112204069484,-0.0028977672471231,0.390422262925834
"138",6,"LAC9-LAC10","pre_8",0.000196831029551851,0.000371497543523184,0.0444925701971177,0.833129918003173,9.79722773997379,0.0789,"ineq_advent","Cingulate",18,0.607262756721994,-0.00333035505713486,0.375819434714004
"139",7,"LAC9-LAC10","pre_7",0.000864064607480385,0.000761874425816737,0.195447480541124,0.658843636956603,9.79722773997379,0.0789,"ineq_advent","Cingulate",18,0.583976166002196,-0.0031571367823422,0.764303372149515
"140",8,"LAC9-LAC10","pre_6",0.000500973006854791,0.000595682361185635,0.113276648092184,0.736756425640406,9.79722773997379,0.0789,"ineq_advent","Cingulate",18,0.801310896913008,-0.00418404048633347,-13.5875792510424
"141",9,"LAC9-LAC10","pre_5",0.00123737683030567,0.00101211134716386,0.279993621268673,0.597224731973212,9.79722773997379,0.0789,"ineq_advent","Cingulate",18,0.957174557963761,-0.00448348131493526,0.625670271510757
"142",10,"LAC9-LAC10","pre_4",0.000465002932585294,0.000620820182180553,0.105139552964736,0.74604693241357,9.79722773997379,0.0789,"ineq_advent","Cingulate",18,0.985365571429549,-0.00440580102211408,-0.344936479626568
"143",11,"LAC9-LAC10","pre_3",0.0119369816167468,0.00338436203646802,2.73034998293839,0.0998462901330627,9.79722773997379,0.0789,"ineq_advent","Cingulate",18,0.979856313232663,-0.00440332651941888,-0.337835561109987
"144",12,"LAC9-LAC10","pre_2",0.0167655391327357,0.00389773976515565,3.85361985853929,0.0508653568892675,9.79722773997379,0.0789,"ineq_advent","Cingulate",18,0.609867868833929,-0.00327513897252074,-0.254240008023328
"145",13,"LAC9-LAC10","pre_1",0.00867290633847564,0.0023736903340997,1.97722512077808,0.161056457108304,9.79722773997379,0.0789,"ineq_advent","Cingulate",18,0.54158616717384,-0.0028136913648773,-0.764481711658265
"146",14,"LAC9-LAC10","post_1",0.000924401562764745,0.000715021503393722,0.209108052995808,0.64790666856872,9.79722773997379,0.0789,"ineq_advent","Cingulate",18,0.712986847966898,-0.00389943449953511,0.485112259675932
"147",15,"LAC9-LAC10","post_2",0.000357835819191851,0.000461581552103624,0.0808998439993083,0.776342093320006,9.79722773997379,0.0789,"ineq_advent","Cingulate",18,0.41486088653347,-0.00154749814743282,0.302628205992689
"148",16,"LAC9-LAC10","post_3",4.09756042340038e-05,0.000153038907214712,0.00926086602646603,0.923420489616494,9.79722773997379,0.0789,"ineq_advent","Cingulate",18,0.935647788579796,-0.00447340085217784,0.524435581018949
"149",17,"LAC9-LAC10","post_4",0.000114875044519014,0.000238624797337356,0.0259647427622779,0.872130402426971,9.79722773997379,0.0789,"ineq_advent","Cingulate",18,0.415731345145249,-0.00156263149407332,0.199799419534549
"150",18,"LAC9-LAC10","post_5",0.000139063367126993,0.000263617098806673,0.0314326921067026,0.859437298071246,9.79722773997379,0.0789,"ineq_advent","Cingulate",18,0.791562520729181,-0.00417483632397464,0.953003276545291
"151",19,"LAC9-LAC10","post_6",0.000140193503592317,0.0002545381858055,0.0316881742880395,0.858873223405481,9.79722773997379,0.0789,"ineq_advent","Cingulate",18,0.722418903734241,-0.00393138851353214,0.671858664831189
"152",20,"LAC9-LAC10","post_7",0.000919394665492448,0.000648782247279824,0.207974404959772,0.64879760935185,9.79722773997379,0.0789,"ineq_advent","Cingulate",18,0.560696772418158,-0.00299385959264198,0.451043575631761
"153",21,"LAC9-LAC10","post_8",0.000522239392801554,0.000544538780283759,0.118087772859947,0.731437258738642,9.79722773997379,0.0789,"ineq_advent","Cingulate",18,0.860810216921628,-0.00435413628478587,0.745275792936998
"154",22,"LAC9-LAC10","post_9",0.000313730142173008,0.00041015796764564,0.0709252635241088,0.790237146106311,9.79722773997379,0.0789,"ineq_advent","Cingulate",18,0.762566112213001,-0.00408939402776065,0.612289822223032
"155",23,"LAC9-LAC10","post_10",0.00855502545866989,0.002100869590227,1.95011907196752,0.163943996426615,9.79722773997379,0.0789,"ineq_advent","Cingulate",18,0.492254948405946,-0.00235716749626669,-0.177973455699819
"156",24,"LAC9-LAC10","post_11",0.00922996635458722,0.00213070939886764,2.10540521543798,0.148166040992817,9.79722773997379,0.0789,"ineq_advent","Cingulate",18,0.609109406446923,-0.00323656129780592,-0.140258758606766
"157",25,"LAC9-LAC10","post_12",0.0129134222502592,0.00254910758848174,2.95661342616139,0.0868960117680658,9.79722773997379,0.0789,"ineq_advent","Cingulate",18,0.560576858548818,-0.00290568970234739,-0.127955335364677
"158",26,"LAC9-LAC10","post_13",0.0242785158122904,0.00363046650417115,5.62347418038613,0.0185611121826041,9.79722773997379,0.0789,"ineq_advent","Cingulate",18,0.649740023462166,-0.00344731025569656,-0.112635372842519
"159",27,"LAC9-LAC10","post_14",0.0181330559850611,0.00301648859705912,4.17375355958766,0.0422151908301185,9.79722773997379,0.0789,"ineq_advent","Cingulate",18,0.41036438331627,-0.00147600554979277,-0.318207896264417
"160",28,"LAC9-LAC10","post_15",0.00871551339420302,0.00224281363964074,1.9870239610369,0.160027001778566,9.79722773997379,0.0789,"ineq_advent","Cingulate",18,0.589926907490072,-0.00317719382316395,-1.22248683735827
"161",29,"LAC9-LAC10","post_16",0.00854076937436615,0.00219765637780337,1.94684140202995,0.164297170878103,9.79722773997379,0.0789,"ineq_advent","Cingulate",18,0.324729721212087,-0.000200847689707406,-5.01740555445889
"162",30,"LAC9-LAC10","post_17",0.00858678387535344,0.002095053830888,1.95742110783592,0.163160321496939,9.79722773997379,0.0789,"ineq_advent","Cingulate",18,0.596174275712948,-0.00325477671715269,0.391626052283737
"163",31,"LAC9-LAC10","post_18",0.000726282803550493,0.000597973832658915,0.164259212243589,0.685648446822473,9.79722773997379,0.0789,"ineq_advent","Cingulate",18,0.453962233975331,-0.00200960691456675,0.317207706209704
"164",32,"LAC9-LAC10","post_19",0.000340549320880789,0.000397881621693674,0.0769903655357558,0.781671826132286,9.79722773997379,0.0789,"ineq_advent","Cingulate",18,0.407439900887556,-0.00145651225342869,0.190976806049283
"165",33,"LAC9-LAC10","post_20",0.000264657487215677,0.000356324877015519,0.0598284261516723,0.806989256186198,9.79722773997379,0.0789,"ineq_advent","Cingulate",18,0.960471203843176,-0.00448772977338496,0.583260923526549
"166",1,"LPC1-LPC2","pre_13",0.00144182426683937,0.000996920846354515,0.326322784415091,0.56840006037821,2.26038536368328,0.9922,"ineq_advent","Cingulate",18,0.880274032518891,-0.00438122669763397,1.13247961868351
"167",2,"LPC1-LPC2","pre_12",0.002483834229592,0.00124324070383653,0.562744299441251,0.453936877474047,2.26038536368328,0.9922,"ineq_advent","Cingulate",18,0.819731696576484,-0.00420297688365068,-0.547110415270293
"168",3,"LPC1-LPC2","pre_11",0.00726276269444632,0.00200152333657656,1.65339256679829,0.199813712019969,2.26038536368328,0.9922,"ineq_advent","Cingulate",18,0.869957853403564,-0.00436047374786974,1.32929384034255
"169",4,"LPC1-LPC2","pre_10",0.00122605391511681,0.000851782543148937,0.277428326902763,0.59890833446757,2.26038536368328,0.9922,"ineq_advent","Cingulate",18,0.791030288834612,-0.00411556702666827,-0.433466158311946
"170",5,"LPC1-LPC2","pre_9",0.00305205571918717,0.00133339313422559,0.691876237363515,0.406404940817365,2.26038536368328,0.9922,"ineq_advent","Cingulate",18,0.236570275320104,0.00167138439760417,0.164028427240268
"171",6,"LPC1-LPC2","pre_8",5.31363165952274e-05,0.00017953299115919,0.0120094456882296,0.912833676888459,2.26038536368328,0.9922,"ineq_advent","Cingulate",18,0.339899725347633,-0.000457850200580312,-0.115180255368966
"172",7,"LPC1-LPC2","pre_7",0.00257045070147102,0.00129036662091932,0.58241893769941,0.446161617866323,2.26038536368328,0.9922,"ineq_advent","Cingulate",18,0.629944550213402,-0.00339789537917012,-0.264463013173681
"173",8,"LPC1-LPC2","pre_6",0.00363149617312071,0.00162043622650694,0.823709432778179,0.365064560609738,2.26038536368328,0.9922,"ineq_advent","Cingulate",18,0.446329060703817,-0.00190067609627098,-0.307315108290402
"174",9,"LPC1-LPC2","pre_5",0.00446135270067956,0.00165088633969718,1.01278409742182,0.31531304737727,2.26038536368328,0.9922,"ineq_advent","Cingulate",18,0.187067284858855,0.00317873816881153,-2.47186816351218
"175",10,"LPC1-LPC2","pre_4",0.00340372967324644,0.00142345193979462,0.771870143464899,0.380572231991574,2.26038536368328,0.9922,"ineq_advent","Cingulate",18,0.399109837814065,-0.0013127602466122,-0.0730209086792787
"176",11,"LPC1-LPC2","pre_3",0.00142482670273891,0.000987404370197944,0.322470299112008,0.5706905702111,2.26038536368328,0.9922,"ineq_advent","Cingulate",18,0.899287244911275,-0.00424449678111016,-0.124974175456722
"177",12,"LPC1-LPC2","pre_2",0.00247657047872178,0.00132297364926748,0.561094518310943,0.454598502762085,2.26038536368328,0.9922,"ineq_advent","Cingulate",18,0.606446837488914,-0.00326019591676296,-0.301659816697204
"178",13,"LPC1-LPC2","pre_1",0.00244311766874755,0.00131085664508765,0.553496851073401,0.457665191809682,2.26038536368328,0.9922,"ineq_advent","Cingulate",18,0.619164118397806,-0.00339564973670337,0.599070522670458
"179",14,"LPC1-LPC2","post_1",6.17288046217526e-06,6.25713002310309e-05,0.00139507959611119,0.970238300600186,2.26038536368328,0.9922,"ineq_advent","Cingulate",18,0.463987183353988,-0.00211115033470888,0.67292304435882
"180",15,"LPC1-LPC2","post_2",0.00095830518284393,0.000790658150845278,0.216784717240821,0.641949168865893,2.26038536368328,0.9922,"ineq_advent","Cingulate",18,0.964676122403474,-0.00443529535762277,-0.971116979318992
"181",16,"LPC1-LPC2","post_3",0.00717742495851635,0.00215558442103406,1.63382469476675,0.202486058560601,2.26038536368328,0.9922,"ineq_advent","Cingulate",18,0.835462662313906,-0.00425710663899781,-1.06137982578206
"182",17,"LPC1-LPC2","post_4",0.0099026616470565,0.00245299346162877,2.26038536368328,0.134117125582678,2.26038536368328,0.9922,"ineq_advent","Cingulate",18,0.556070309566253,-0.00290151507944059,-0.229390520266101
"183",18,"LPC1-LPC2","post_5",9.4107465846738e-07,2.26118823154228e-05,0.000212683072964278,0.988377203078119,2.26038536368328,0.9922,"ineq_advent","Cingulate",18,0.277418732813016,0.000707418629002254,0.0422059815286105
"184",19,"LPC1-LPC2","post_6",0.00834541951943353,0.00220714383001103,1.90193727585867,0.169224907027684,2.26038536368328,0.9922,"ineq_advent","Cingulate",18,0.179319253832096,0.00346906840028871,-0.587673690239773
"185",20,"LPC1-LPC2","post_7",0.00768147666098901,0.00208186523220029,1.74945210086584,0.187282471103533,2.26038536368328,0.9922,"ineq_advent","Cingulate",18,0.0983591386557262,0.00756442548833736,-0.875419652275731
"186",21,"LPC1-LPC2","post_8",0.00499495811294659,0.00164423751928558,1.13452745061976,0.287948318945397,2.26038536368328,0.9922,"ineq_advent","Cingulate",18,0.0825316393062321,0.00877095256232174,-1.78540535881704
"187",22,"LPC1-LPC2","post_9",0.00598493330026141,0.0018590552312583,1.36073885715824,0.244638919814122,2.26038536368328,0.9922,"ineq_advent","Cingulate",18,0.0786562873665125,0.00912191316092503,-1.52477570454203
"188",23,"LPC1-LPC2","post_10",0.00237733695249402,0.00116399777990515,0.538558486254099,0.463791387586426,2.26038536368328,0.9922,"ineq_advent","Cingulate",18,0.180413330384075,0.00339043432723651,0.616161443088071
"189",24,"LPC1-LPC2","post_11",0.0033941139297203,0.00142266010811274,0.769682136979367,0.381247051832832,2.26038536368328,0.9922,"ineq_advent","Cingulate",18,0.92580021728215,-0.00440721308268721,-1.03411587894176
"190",25,"LPC1-LPC2","post_12",0.00668582081824777,0.00219741086165776,1.52116574654022,0.218724398657369,2.26038536368328,0.9922,"ineq_advent","Cingulate",18,0.818641069646579,-0.00424107079167868,2.14176608795866
"191",26,"LPC1-LPC2","post_13",0.00491363841295351,0.00188304053834135,1.11596573342278,0.291916720254093,2.26038536368328,0.9922,"ineq_advent","Cingulate",18,0.748095347457422,-0.00401174872094634,9.23749021875788
"192",27,"LPC1-LPC2","post_14",0.000829057674199781,0.000750706975795677,0.18752250133797,0.665399655813485,2.26038536368328,0.9922,"ineq_advent","Cingulate",18,0.364657370686623,-0.00085639150131156,0.120945526084831
"193",28,"LPC1-LPC2","post_15",0.000539745953733594,0.000599875203083371,0.122048460706618,0.727148599139567,2.26038536368328,0.9922,"ineq_advent","Cingulate",18,0.0749116239004324,0.00942925451383003,-5.54721141307878
"194",29,"LPC1-LPC2","post_16",0.000854958929478437,0.000763297440537883,0.193386055196854,0.66053348055715,2.26038536368328,0.9922,"ineq_advent","Cingulate",18,0.214224270277403,0.00227867761001288,0.17366219743398
"195",30,"LPC1-LPC2","post_17",0.00156417874875212,0.000992457249306997,0.354058207542037,0.552420118972754,2.26038536368328,0.9922,"ineq_advent","Cingulate",18,0.805949341176635,-0.0042190677956877,0.859653491394779
"196",31,"LPC1-LPC2","post_18",0.000358652334157217,0.000449815107528915,0.0810845086678287,0.776093819960274,2.26038536368328,0.9922,"ineq_advent","Cingulate",18,0.759117154231816,-0.00408433911763839,0.483490569597635
"197",32,"LPC1-LPC2","post_19",0.000182771327733701,0.000317666096801145,0.0413138710588836,0.839116159103731,2.26038536368328,0.9922,"ineq_advent","Cingulate",18,0.937120866658476,-0.0044650044221104,0.704098526483576
"198",33,"LPC1-LPC2","post_20",0.00122218405375314,0.000824708441871953,0.276551593095332,0.599486016425682,2.26038536368328,0.9922,"ineq_advent","Cingulate",18,0.321484284185426,-0.000144115167180825,0.0290085789706206
"199",1,"LIN1-LIN2","pre_13",0.0108264512135707,0.00239885631445332,2.47355782740938,0.11717448318525,5.61292185833913,0.3427,"ineq_advent","Insula",18,0.867157394015866,-0.00432008717531029,-0.895509836319894
"200",2,"LIN1-LIN2","pre_12",0.00228449879740278,0.00111343026628543,0.517478908156394,0.472662281864046,5.61292185833913,0.3427,"ineq_advent","Insula",18,0.77888131350941,-0.00412095330998197,4.32552441259804
"201",3,"LIN1-LIN2","pre_11",0.00289856054121758,0.00127625275797397,0.656978975650402,0.418481203835326,5.61292185833913,0.3427,"ineq_advent","Insula",18,0.811386063920186,-0.00421005633657645,-5.25955594100595
"202",4,"LIN1-LIN2","pre_10",0.00244230238020593,0.0011793333899092,0.553311692389861,0.457740336463648,5.61292185833913,0.3427,"ineq_advent","Insula",18,0.832780837837945,-0.00429867586441324,0.596360478841314
"203",5,"LIN1-LIN2","pre_9",0.00476313850677011,0.00169978643919043,1.08162121418507,0.299446502123907,5.61292185833913,0.3427,"ineq_advent","Insula",18,0.97639929195676,-0.00446550758800179,3.92280972792818
"204",6,"LIN1-LIN2","pre_8",0.000846827262195145,0.00070733471696957,0.191545166925397,0.662051654353644,5.61292185833913,0.3427,"ineq_advent","Insula",18,0.309585905632496,7.39287658289012e-05,-0.185762655789361
"205",7,"LIN1-LIN2","pre_7",0.00154940870085994,0.00096351453814415,0.350709759146644,0.554303632810922,5.61292185833913,0.3427,"ineq_advent","Insula",18,0.261335069549436,0.00108305384033192,-0.269032953394584
"206",8,"LIN1-LIN2","pre_6",0.000671075519974802,0.000633814454997796,0.151764913232367,0.697221271173694,5.61292185833913,0.3427,"ineq_advent","Insula",18,0.913477591495023,-0.0044098075279525,-7.87800301451832
"207",9,"LIN1-LIN2","pre_5",0.00572850319295583,0.00183525013326582,1.30210081025713,0.255037536825133,5.61292185833913,0.3427,"ineq_advent","Insula",18,0.774139740557601,-0.00412198848009115,0.827656873703159
"208",10,"LIN1-LIN2","pre_4",0.000567295402207163,0.000592728862217138,0.128281534423485,0.720554807908718,5.61292185833913,0.3427,"ineq_advent","Insula",18,0.151667292748606,0.00457909144624447,-0.720771457814974
"209",11,"LIN1-LIN2","pre_3",8.07632606233286e-05,0.000214917464200066,0.0182539711511018,0.89264732535506,5.61292185833913,0.3427,"ineq_advent","Insula",18,0.0348905546195639,0.0149821751408412,-7.56744657598335
"210",12,"LIN1-LIN2","pre_2",2.11581063187595e-05,0.000107220689946493,0.00478183320257494,0.944930729711025,5.61292185833913,0.3427,"ineq_advent","Insula",18,0.107393087615169,0.00691453431878131,-2.02164281370895
"211",13,"LIN1-LIN2","pre_1",0.000851631323924509,0.000702287225049966,0.192632731274906,0.661153697298331,5.61292185833913,0.3427,"ineq_advent","Insula",18,0.255085605870735,0.00122896265515449,-0.468777057636036
"212",14,"LIN1-LIN2","post_1",0.000212473360290748,0.000358990133836613,0.0480291843478994,0.826726624015185,5.61292185833913,0.3427,"ineq_advent","Insula",18,0.379135864083404,-0.00106513627123794,0.407837840961536
"213",15,"LIN1-LIN2","post_2",0.00215410336073947,0.00116771558522678,0.487878299812377,0.4855933821861,5.61292185833913,0.3427,"ineq_advent","Insula",18,0.339444982904541,-0.000448780400623239,-0.0603289980304198
"214",16,"LIN1-LIN2","post_3",0.00218106804529754,0.00129964961724454,0.493998823285126,0.482872272218039,5.61292185833913,0.3427,"ineq_advent","Insula",18,0.534286674439249,-0.00271086149966393,-0.140581574686103
"215",17,"LIN1-LIN2","post_4",0.0105692731493935,0.00287579161123891,2.41417177265772,0.121640775418485,5.61292185833913,0.3427,"ineq_advent","Insula",18,0.322176294325428,-0.00015583120336804,0.212309595063476
"216",18,"LIN1-LIN2","post_5",0.00215067739165472,0.00116000649557109,0.487100686948847,0.485940918047212,5.61292185833913,0.3427,"ineq_advent","Insula",18,0.842962202314738,-0.00432855148782885,0.500005352731189
"217",19,"LIN1-LIN2","post_6",0.000745993363389934,0.000721207845221129,0.168720364398235,0.68164075412674,5.61292185833913,0.3427,"ineq_advent","Insula",18,0.450266017106897,-0.00197175130668303,0.250295537017573
"218",20,"LIN1-LIN2","post_7",5.48670130014569e-05,0.000211808503368913,0.0124006253236001,0.911431223359146,5.61292185833913,0.3427,"ineq_advent","Insula",18,0.0945444660919982,0.00782977867762935,-1.11338920135752
"219",21,"LIN1-LIN2","post_8",9.30664082396335e-05,0.000250504355214514,0.0210349659108819,0.884813004182992,5.61292185833913,0.3427,"ineq_advent","Insula",18,0.854980767865209,-0.00434040366085409,0.805276314931715
"220",22,"LIN1-LIN2","post_9",0.00297588377167315,0.00140517841643804,0.674557136032316,0.412332822995991,5.61292185833913,0.3427,"ineq_advent","Insula",18,0.267743213442718,0.000934987908716822,-0.333741827350407
"221",23,"LIN1-LIN2","post_10",0.00435892814657744,0.00175109067469424,0.98943061809681,0.320945380283634,5.61292185833913,0.3427,"ineq_advent","Insula",18,0.752177687748879,-0.00405428147423037,0.559297813210491
"222",24,"LIN1-LIN2","post_11",0.000108894010927647,0.00025924156313376,0.0246127266481728,0.875475987440791,5.61292185833913,0.3427,"ineq_advent","Insula",18,0.237799914439014,0.00166129536826953,-0.574976966993695
"223",25,"LIN1-LIN2","post_12",0.00174082730448608,0.0010427820893575,0.394113053578577,0.530779103696096,5.61292185833913,0.3427,"ineq_advent","Insula",18,0.396825089307905,-0.0013113945469152,0.343364859341836
"224",26,"LIN1-LIN2","post_13",0.00156898656315003,0.000973921126815502,0.355148186003675,0.551809605567472,5.61292185833913,0.3427,"ineq_advent","Insula",18,0.688736997902133,-0.0037850098968828,0.519610828353267
"225",27,"LIN1-LIN2","post_14",7.27292855788051e-05,0.000220943703215063,0.0164380140658293,0.89809615391444,5.61292185833913,0.3427,"ineq_advent","Insula",18,0.810660980581745,-0.00422713954508902,1.13535067944325
"226",28,"LIN1-LIN2","post_15",0.00173915371890655,0.0010599274372089,0.393733503559855,0.530976868867351,5.61292185833913,0.3427,"ineq_advent","Insula",18,0.982197884878699,-0.00448049627498004,1.08630405245542
"227",29,"LIN1-LIN2","post_16",0.00182192478744339,0.00110043938122854,0.412506557885001,0.521350976983192,5.61292185833913,0.3427,"ineq_advent","Insula",18,0.707197345349489,-0.00380848458527672,-0.425401912655017
"228",30,"LIN1-LIN2","post_17",0.0132337473983991,0.00301206797323415,3.0309375742765,0.0830516866360122,5.61292185833913,0.3427,"ineq_advent","Insula",18,0.898721573180249,-0.0042952860790223,-0.193258311181503
"229",31,"LIN1-LIN2","post_18",0.0242340617842218,0.00392508936420134,5.61292185833913,0.0186704042684654,5.61292185833913,0.3427,"ineq_advent","Insula",18,0.120102080421987,0.00612073124040113,14.765571659427
"230",32,"LIN1-LIN2","post_19",0.0129736032847736,0.00298402382662742,2.97057338295764,0.0861594249360497,5.61292185833913,0.3427,"ineq_advent","Insula",18,0.155802311204685,0.00437505612047528,-5.54102273020123
"231",33,"LIN1-LIN2","post_20",0.00879380394842773,0.00251106849677683,2.00503154667655,0.158154736494685,5.61292185833913,0.3427,"ineq_advent","Insula",18,0.460356772072735,-0.00205924245633071,-0.628471738115746
"232",1,"LIN2-LIN3","pre_13",0.0158357493752279,0.00292686054892196,3.63646551531367,0.0577949540772415,12.2484570248093,0.0343,"ineq_advent","Insula",18,0.530160590714044,-0.00270503280831835,-0.300166921853412
"233",2,"LIN2-LIN3","pre_12",0.00269556067117113,0.00119780513526921,0.610843276797861,0.435288470423545,12.2484570248093,0.0343,"ineq_advent","Insula",18,0.674569821218355,-0.00370844794037484,0.664773965337219
"234",3,"LIN2-LIN3","pre_11",0.00108504357783583,0.000765354918582488,0.245486211828489,0.620752877965056,12.2484570248093,0.0343,"ineq_advent","Insula",18,0.847624135067896,-0.00430732437324899,3.25827911943695
"235",4,"LIN2-LIN3","pre_10",0.0104237144844062,0.0024433769063635,2.38057389607754,0.124251452832932,12.2484570248093,0.0343,"ineq_advent","Insula",18,0.386132735197523,-0.00116016517542594,-2.16095050577028
"236",5,"LIN2-LIN3","pre_9",0.0104755145407071,0.00259970373459636,2.39252926126526,0.123315375723388,12.2484570248093,0.0343,"ineq_advent","Insula",18,0.656455390226798,-0.003620332892178,0.47575537863404
"237",6,"LIN2-LIN3","pre_8",0.00091238905449881,0.000703013427439815,0.206388232681207,0.650049131131295,12.2484570248093,0.0343,"ineq_advent","Insula",18,0.482598355157418,-0.00229959099189858,1.09237141209106
"238",7,"LIN2-LIN3","pre_7",0.00224888342553406,0.00107601823748202,0.509393220140552,0.476138049481136,12.2484570248093,0.0343,"ineq_advent","Insula",18,0.912762454837679,-0.00444569829470765,0.571978288741704
"239",8,"LIN2-LIN3","pre_6",1.53605293360182e-05,8.87836069944868e-05,0.00347153295452391,0.953068118548783,12.2484570248093,0.0343,"ineq_advent","Insula",18,0.671338907273258,-0.00369876779511658,0.496641900544249
"240",9,"LIN2-LIN3","pre_5",0.000183839557379478,0.000314355801294053,0.0415553794903343,0.838653091585051,12.2484570248093,0.0343,"ineq_advent","Insula",18,0.508845247730858,-0.00253820446299657,-1.25113114803222
"241",10,"LIN2-LIN3","pre_4",0.00096512433127007,0.000772096677277674,0.218328813316985,0.640766425805668,12.2484570248093,0.0343,"ineq_advent","Insula",18,0.463222744164881,-0.0020880745641777,-0.521221153333758
"242",11,"LIN2-LIN3","pre_3",0.00209158072769338,0.00111572383003291,0.473688001152854,0.492001224449477,12.2484570248093,0.0343,"ineq_advent","Insula",18,0.706260359929493,-0.00381491043788906,-0.615252987393682
"243",12,"LIN2-LIN3","pre_2",0.00750329261872557,0.00194814410446266,1.70856398738716,0.19250014254464,12.2484570248093,0.0343,"ineq_advent","Insula",18,0.536961961842221,-0.00274159358768056,-0.170879139892796
"244",13,"LIN2-LIN3","pre_1",0.00546317672509021,0.00170125329380154,1.24146025664964,0.266373343264801,12.2484570248093,0.0343,"ineq_advent","Insula",18,0.115205983565478,0.00638600402246792,1.86162068681983
"245",14,"LIN2-LIN3","post_1",0.00159941709083833,0.00107152253012185,0.362047327212299,0.547974509295004,12.2484570248093,0.0343,"ineq_advent","Insula",18,0.98784728308757,-0.00447716432679313,1.43753374851639
"246",15,"LIN2-LIN3","post_2",0.000735433619437121,0.000763263180292972,0.166330322904185,0.683780059785926,12.2484570248093,0.0343,"ineq_advent","Insula",18,0.853572407264659,-0.00434099001047628,0.699848023496158
"247",16,"LIN2-LIN3","post_3",0.00363799316180196,0.0015770320087819,0.825188484631531,0.364635182927014,12.2484570248093,0.0343,"ineq_advent","Insula",18,0.521664799049449,-0.0026501135997542,-1.02340591157667
"248",17,"LIN2-LIN3","post_4",0.00624591623578182,0.00216072611923014,1.42044907522776,0.234579519778271,12.2484570248093,0.0343,"ineq_advent","Insula",18,0.721417205531349,-0.00391065614476527,2.41197036887031
"249",18,"LIN2-LIN3","post_5",0.000662293996946115,0.000725234034531838,0.149777640141765,0.699112121029934,12.2484570248093,0.0343,"ineq_advent","Insula",18,0.535055902715385,-0.00279413416312435,0.328213594526217
"250",19,"LIN2-LIN3","post_6",6.51956146490196e-07,2.1081953231248e-05,0.000147342185167428,0.990325857284278,12.2484570248093,0.0343,"ineq_advent","Insula",18,0.255317137995765,0.00122665339440142,-0.232769414319521
"251",20,"LIN2-LIN3","post_7",0.00756797687127362,0.00217976238958996,1.72340546561141,0.190586781636577,12.2484570248093,0.0343,"ineq_advent","Insula",18,0.454914543154628,-0.00199881614522002,-0.470912763531495
"252",21,"LIN2-LIN3","post_8",0.0170696956376089,0.0035215327157957,3.92474542394139,0.0487927407556161,12.2484570248093,0.0343,"ineq_advent","Insula",18,0.972670697592369,-0.0044153613541591,-0.449987112658423
