"","trial","electrodes","pre_13","pre_12","pre_11","pre_10","pre_9","pre_8","pre_7","pre_6","pre_5","pre_4","pre_3","pre_2","pre_1","post_1","post_2","post_3","post_4","post_5","post_6","post_7","post_8","post_9","post_10","post_11","post_12","post_13","post_14","post_15","post_16","post_17","post_18","post_19","post_20","post_21","post_22","post_23","post_24","post_25","post_26","post_27","post_28","post_29","X","SID","newround_time","choice_time","buttonpress_time","reveal_time","self_payoff","other_payoff","self_foregone","other_foregone","RT","side_chosen","self_var_payoff","other_var_payoff","ineq_var_abs","ineq_choice_abs","ineq_foregone_abs","ineq_disadvent","ineq_advent","ineq_disadvent_choice","ineq_advent_choice","ineq_choice","chose_equality","self_diff","other_diff","L_self","R_self","L_other","R_other"
"11",7,"POL LAM4-Ref-POL LAM5-Ref",-0.0057164312,-0.074908507,-0.164936347,-0.099791023,-0.0637024639733333,0.0984372026933333,0.0523947606933333,0.0995794516666667,-0.0198620936666667,-0.00604173966666666,-0.0353556343333333,0.0440005783333333,-0.00775780166666666,-0.092062145,-0.251160965666667,-0.192420619,-0.120758533,0.0639737336666667,0.109234349,0.136405929666667,0.008748323,-0.118524324066667,-0.0820986460666667,0.00806879326666667,0.0160462663333333,-0.0475571158533333,-0.150623619853333,-0.20893162652,-0.289385280333333,-0.220046860333333,-0.160218117,-0.172859839,-0.204544661,-0.109760581666667,0.131616849,0.127454093666667,-0.00742695566666667,-0.198842257666667,-0.141444295666667,-0.0170885023333333,-0.0552902556666667,-0.151411205,1035,"DG_s06",23.453,24.156,25.125,25.141,10,10,28,4,0.969,"Right",28,4,24,0,24,0,-24,0,0,24,"10-10",-18,6,28,10,4,10
"12",7,"POL LAM3-Ref-POL LAM4-Ref",-0.137646281783333,0.00741059221666667,0.13235774355,0.14628819915,0.102971414483333,0.05347146915,0.202464194216667,0.19495106241,0.281157023743333,0.109170375076667,0.134322254883333,0.0102250994833333,0.0408201434833333,-0.0511284705166667,-0.03557099845,0.00513372488333333,0.109802948216667,0.0895383968833333,0.05748506555,-0.0295343451166667,-0.000986517383333333,-0.0172248847166667,-0.0387127939166667,-0.119593254983333,0.0215033196833333,0.08824049955,0.119712616883333,-0.0558746697833333,-0.0645356851166667,-0.0154777751166667,0.0454024122166667,0.04526625355,0.02686591955,-0.05658691845,-0.0388306657833333,-0.07287827245,0.04736097955,0.01370258355,0.0728667788833333,0.09019397755,0.258005288216667,0.29534532755,1035,"DG_s06",23.453,24.156,25.125,25.141,10,10,28,4,0.969,"Right",28,4,24,0,24,0,-24,0,0,24,"10-10",-18,6,28,10,4,10
"13",8,"POL LAM4-Ref-POL LAM5-Ref",0.00219622083333333,0.0615309927666667,0.0713966627666667,0.190838062766667,0.2427502975,0.192420992833333,0.237063523166667,0.2821304765,0.3153024605,0.0938007441666667,-0.0087101625,-0.0373770558333333,0.0381220035,-0.0479253231666667,-0.0236239358333333,0.00478225083333333,0.1716706975,0.2011295875,0.246210500833333,0.0966830848333333,0.138705320166667,0.1168617135,0.172911956166667,0.2286918475,0.238124214166667,0.337552186833333,0.170149013233333,0.115621793233333,0.0023987279,0.0206290988333333,-0.0906242742333333,-0.1193614569,-0.0306389209,0.0111850288333333,-0.00218369116666667,-0.0911622238333333,-0.0393395765,0.0526197455,0.101620744833333,0.0737574808333333,0.00869763003333333,-0.0194502473,1036,"DG_s06",26.141,26.844,28.36,28.36,4,4,10,10,1.516,"Right",4,4,0,0,0,0,0,0,0,0,"Equal",-6,-6,10,4,10,4
"14",8,"POL LAM3-Ref-POL LAM4-Ref",-0.176272486833333,-0.1616625835,-0.321231152833333,-0.3455620175,-0.3382820595,-0.204714582833333,-0.180458288833333,-0.2156662175,-0.269885940833333,-0.242750274833333,-0.154721294166667,-0.0105742608333333,-0.00151754083333333,-0.0616957428333333,-0.120262396166667,-0.2166711175,-0.0600679088333333,-0.1356817655,-0.163597972166667,-0.369193352166667,-0.418923822833333,-0.4496124495,-0.368393396833333,-0.419045336166667,-0.299210646633333,-0.275710162366667,-0.2478879957,-0.281085566966667,-0.281808733166667,-0.186264691166667,-0.2343143921,-0.190481812833333,-0.219917148166667,-0.217649290833333,-0.3366778795,-0.3208243915,-0.276727980166667,-0.199322884833333,-0.196929184833333,-0.372404854833333,-0.416241748833333,-0.242794876833333,1036,"DG_s06",26.141,26.844,28.36,28.36,4,4,10,10,1.516,"Right",4,4,0,0,0,0,0,0,0,0,"Equal",-6,-6,10,4,10,4
"15",9,"POL LAM4-Ref-POL LAM5-Ref",-0.10853576225,-0.114047919583333,-0.145600700916667,-0.10341137345,-0.09810150145,0.03211675855,0.0698988852166667,-0.04131458145,-0.0553461281166667,-0.0597114861166667,-0.0329027321166667,-0.03769377285,-0.0255982681833333,0.07092370515,0.0927948912166666,0.13299220455,0.127514923883333,0.132368591216667,0.131739437883333,0.0906780812166667,0.0297295818833333,-0.09188911145,-0.0231817947833333,0.00228073581666667,0.104744275816667,0.0853343424833333,0.01967789855,-0.06544610205,-0.09802744405,-0.116743881383333,-0.02213808945,-0.04119724945,0.0601401812166667,0.0468500552166667,0.09162659795,0.0746095746166667,-0.04632774805,-0.144907208783333,-0.118640732116667,0.0527539912166667,0.08343400455,0.02196879255,1037,"DG_s06",29.36,30.063,31.797,31.797,10,10,13,7,1.734,"Right",13,7,6,0,6,0,-6,0,0,6,"10-10",-3,3,13,10,7,10
"16",9,"POL LAM3-Ref-POL LAM4-Ref",-0.137929011333333,-0.120045494533333,-0.0758347598666667,-0.0731448265333333,0.0184034726666667,-0.0133095613333333,0.0513712453333333,-0.0469446633333333,0.114847896,0.0488694313333333,0.041667122,-0.0970517306666667,-0.00595585933333334,0.0482945593333333,-0.003032746,-0.0923391133333333,-0.12804315,0.00312044933333333,0.0413299333333333,0.146883872666667,0.0166271986666667,-0.131817094,-0.24814415,-0.219341783333333,-0.11678976,-0.0804263014533333,-0.0100797854533333,-0.0472136407866667,-0.0365908326666667,-0.088829636,-0.0580804833333333,-0.117687422666667,-0.119296828666667,-0.236543727333333,-0.244949974666667,-0.259331564133333,-0.1228775208,-0.0807545584666667,0.079285857,0.0430805783333333,0.0179675926666667,-0.102178612,1037,"DG_s06",29.36,30.063,31.797,31.797,10,10,13,7,1.734,"Right",13,7,6,0,6,0,-6,0,0,6,"10-10",-3,3,13,10,7,10
"17",10,"POL LAM3-Ref-POL LAM4-Ref",-0.0422673065333333,0.0325131216666667,0.0473727863333333,-0.0702626193333333,0.056652578,0.121407588866667,0.1587077512,0.0300794398666667,-0.131576772333333,-0.098361161,-0.0287975996666667,0.000358020333333334,-0.027138101,-0.022714589,0.014613067,0.0705534223333333,0.119915075666667,0.167856774333333,-0.0158857143333333,-0.0588412876666667,-0.148075867666667,-0.00989845166666667,-0.0233246916666667,0.156852581666667,0.060064903,-0.0378403436666667,-0.196470258666667,-0.0609997506666667,0.00258193666666667,0.0811371583333333,-0.0271240723333333,0.121615527,0.127070220333333,0.310044226333333,0.1528644862,0.0529965882,-0.0374419191333333,-0.0174193463333333,0.123446751,0.00669034233333334,0.052068833,-0.081707023,1038,"DG_s06",32.797,33.5,35.516,35.516,10,26,10,10,2.016,"Right",10,26,16,16,0,16,0,16,0,-16,"Disadvent",0,16,10,10,10,26
"18",10,"POL LAM4-Ref-POL LAM5-Ref",0.119358553666667,0.0643131803333333,0.00261880506666667,0.102863306133333,0.188805707333333,0.2597443406,0.209501219533333,0.101758517,0.056315117,0.078301337,0.100427768333333,-0.0271856463333333,-0.0343309856666667,-0.1226184058,-0.1362390578,-0.242279085133333,-0.150644083,0.019919059,0.151802939,0.111861473666667,-0.0109252732666667,-0.0808912992666667,-0.0140152339333333,0.0469809683333333,0.092283661,0.095417281,0.003916233,0.0175723796666667,-0.0311380823333333,0.177279566333333,0.139584767666667,0.184517171666667,0.0307320063333333,0.0546863916666667,0.0740991723333333,0.132677828333333,0.151854903,0.0748767576666667,0.121233635666667,0.0400266896666667,0.0299335676666667,-0.0759550843333333,1038,"DG_s06",32.797,33.5,35.516,35.516,10,26,10,10,2.016,"Right",10,26,16,16,0,16,0,16,0,-16,"Disadvent",0,16,10,10,10,26
"19",11,"POL LAM4-Ref-POL LAM5-Ref",0.318422161133333,0.252207014333333,0.221330035666667,0.0787928723333333,0.188538278333333,0.126314949,0.136797440333333,0.0845479236666667,0.087509257,0.0428003623333333,0.022773997,0.0512614136666667,0.00371133366666666,0.050359937,0.203711527,0.248419821666667,0.176232213866667,0.000757027866666662,0.0695417672,0.00102193366666666,-0.003225909,-0.0363593636666667,0.0204606103333333,0.0977259656666667,0.0777444456666667,0.0901642236666667,0.0412800836666667,0.0318577743333333,-0.0182965576666667,-0.0883445176666667,-0.0627075696666667,-0.028752449,0.0361525196666667,0.146157075,0.0985753443333333,0.243582462333333,0.196276797,0.339183367066667,0.254278580886667,0.249002254886667,0.15741410082,0.161241881666667,1039,"DG_s06",36.516,37.219,39.297,39.297,13,22,10,10,2.078,"Right",13,22,9,9,0,9,0,9,0,-9,"Disadvent",3,12,10,13,10,22
"20",11,"POL LAM3-Ref-POL LAM4-Ref",-0.0419360641666667,-0.0347171075,-0.0832039788333333,-0.0957901588333333,0.0329005118333333,0.126005385833333,0.0493593551666667,-0.0847492368333333,-0.138785418833333,-0.1073406735,-0.0857771841666667,-0.104408252833333,0.0424836391666667,0.0570244565,0.113910727166667,-0.0571978861666667,-0.0741835075,-0.0961361608333333,-0.0451472101666667,-0.115901746166667,-0.2154532535,-0.3481770775,-0.2487483075,-0.249724060833333,-0.140062870166667,-0.2024767453,-0.142106728633333,-0.0899784946333333,0.0117624831666667,0.0349047798333333,0.0622719191666667,-0.0311190801666667,0.0515220931666667,-0.0223594621666667,0.0496229091666667,-0.0613187159,-0.0829062119,0.0400284727666667,0.0324439525,0.1538993265,-0.0143642968333333,0.00370078916666666,1039,"DG_s06",36.516,37.219,39.297,39.297,13,22,10,10,2.078,"Right",13,22,9,9,0,9,0,9,0,-9,"Disadvent",3,12,10,13,10,22
"21",12,"POL LAM4-Ref-POL LAM5-Ref",-0.0190178771666667,-0.0105701105,-0.0342492024333333,-0.1501362551,-0.0037124551,-0.0009038465,0.1059364375,0.100920784166667,-0.0464196351666667,-0.184447665166667,-0.173081751833333,-0.00978476783333333,0.1082740675,-0.0230928405,0.0143633981666667,-0.0933813158333333,-0.0300414545,0.00943816636666667,0.0721814163666667,0.0559188438333333,-0.100024678366667,-0.0149393643666667,0.0929026928333333,0.0902925188333333,-0.0178854745,-0.200365509633333,-0.174579040966667,-0.0512673876333333,0.0649274681666667,0.113926626833333,0.2336665275,0.147739920966667,0.1265920063,-0.0587448277,-0.0542585152333333,-0.139034986566667,-0.0890831939,-0.0114521385,0.1646841195,0.1296710646,0.1641868486,0.1402217266,1040,"DG_s06",40.297,41,42.844,42.844,16,4,10,10,1.844,"Left",16,4,12,12,0,0,-12,0,-12,12,"Advent",6,-6,16,10,4,10
"22",12,"POL LAM3-Ref-POL LAM4-Ref",0.188118447,0.227411057,0.0924478816666667,0.105486532266667,0.0953800356,0.0698009996,0.126036060066667,0.0810469554,0.0412230734,-0.0575269763333333,-0.070807671,0.0389283116666667,0.0188129136666667,0.0111188863333333,-0.0159968123333333,0.0380301403333333,-0.031772633,-0.0831369903333333,0.077365497,0.111694921666667,0.177041850333333,0.0540846285333333,0.2878247572,0.338044994333333,0.332476324133333,0.143292307466667,0.160456655,0.174031368333333,0.100773211666667,0.0553687123333333,0.039688249,0.0407531396666667,0.0253747916666667,-0.0286252876666667,-0.0260642583333333,-0.0152382463333333,0.0699063943333333,0.254729627666667,0.281552049,0.263261444333333,0.147889375666667,0.129413639666667,1040,"DG_s06",40.297,41,42.844,42.844,16,4,10,10,1.844,"Left",16,4,12,12,0,0,-12,0,-12,12,"Advent",6,-6,16,10,4,10
"23",13,"POL LAM4-Ref-POL LAM5-Ref",-0.0306816780666667,-0.1088290054,-0.0824678014666667,-0.0350719746666667,0.0152149053333333,0.00617839866666667,-0.0307934706666667,0.0490765433333333,0.080500008,0.0388922813333333,0.00362496799999999,0.0138572146666667,0.076317764,0.0226571224666667,-0.0425445842,-0.0955041255333333,-0.172374890666667,-0.181896077333333,-0.172835950666667,-0.198240710666667,-0.134665297333333,-0.0805735173333333,-0.016740504,-0.0621720646666667,-0.146984584,-0.114762632,-0.171814636666667,-0.114198005333333,-0.0437795306666667,0.056365988,0.175412956,0.077073468,-0.0402141176666667,-0.225829892333333,-0.277228070333333,-0.300436651333333,-0.282339348666667,-0.279003200666667,-0.241940971873333,-0.272893807873333,-0.250152049873333,-0.144387525333333,1041,"DG_s06",43.844,44.547,46.641,46.641,8,11,10,10,2.094,"Right",8,11,3,3,0,3,0,3,0,-3,"Disadvent",-2,1,10,8,10,11
"24",13,"POL LAM3-Ref-POL LAM4-Ref",-0.132361374215,-0.095673532215,0.0134007173183333,0.0524633892383333,0.183173123238333,0.333754227238333,0.375164648651667,0.223288421985,-0.0567332146816667,-0.137307848015,-0.114849477328333,-0.111476387328333,0.0474337993383333,0.00512853398499999,0.151732729318333,0.093782059985,0.097651481985,-0.0155443266816667,-0.0875767046816667,-0.135188245348333,-0.113972041148333,0.147761792851667,0.285270652851667,0.336971875318333,0.124951419985,0.035282937985,-0.006315692015,-0.0213493866816667,-0.0507570866816667,-0.058863342015,-0.137497428015,-0.113356610015,-0.175390506681667,-0.171722294681667,-0.167808065348333,-0.0860039493483333,0.0333546346516667,-0.032453972015,-0.104907256681667,-0.228392490015,-0.271548948681667,-0.324612458015,1041,"DG_s06",43.844,44.547,46.641,46.641,8,11,10,10,2.094,"Right",8,11,3,3,0,3,0,3,0,-3,"Disadvent",-2,1,10,8,10,11
"25",14,"POL LAM3-Ref-POL LAM4-Ref",0.0295579697333333,0.0358300730666667,0.0663873762666667,0.0366605529333333,0.1552039276,0.0795547836,0.2162884536,0.143598972266667,0.1177124156,-0.0935246865333333,-0.0671263852,-0.0235275552,0.0378222309333333,-0.0723647037333333,-0.055716538,-0.0964053366666667,-0.095881222,-0.184957707733333,-0.247027573066667,-0.157245383933333,-0.0958068692666667,-0.109867215933333,-0.129970079733333,-0.0865646770666667,-0.0804174970666667,-0.179130035733333,-0.158400719733333,-0.125933299733333,-0.0852147304,0.00652276226666668,0.174982828933333,0.21807416508,0.0569671237466667,-0.130977107406667,-0.0603339435533333,-0.00303313335333333,0.145473233133333,0.0660595238,0.109663986266667,0.0467547588666667,-0.0803767811333333,-0.1462794658,1042,"DG_s06",47.656,48.36,50.594,50.594,10,10,18,18,2.234,"Right",18,18,0,0,0,0,0,0,0,0,"10-10",-8,-8,18,10,18,10
"26",14,"POL LAM4-Ref-POL LAM5-Ref",0.0156085859666667,-0.0514650224333333,-0.207117313766667,-0.166744679766667,-0.0387399247,-0.0046541207,0.115584730633333,0.0303021926333333,0.03782697006,-0.03069141794,-0.10572113994,-0.0483957264333333,-0.0287359037666667,0.0241345029,0.0799546053,-0.0402333427,0.0691496506333333,0.0706052786333333,0.190215053966667,0.0727930129666667,-0.0566969537666667,-0.139421103766667,-0.0296423630333333,0.145780327033333,0.0766074817,0.122036921966667,0.0273256553,0.159708927966667,0.139135894633333,0.177277834633333,0.1337834013,0.0492899093,-0.0825736813666667,-0.0584346720333333,-0.101288813366667,0.0572021926333333,0.198505865966667,0.223154227833333,0.215238405833333,0.0165494638333333,-0.00603663323333333,-0.167360573233333,1042,"DG_s06",47.656,48.36,50.594,50.594,10,10,18,18,2.234,"Right",18,18,0,0,0,0,0,0,0,0,"10-10",-8,-8,18,10,18,10
"27",15,"POL LAM3-Ref-POL LAM4-Ref",0.187366312266667,0.141587904733333,0.139498416733333,0.277799086066667,0.3300611896,0.2895436276,0.208218566266667,0.233159732266667,0.281435972933333,0.2625982516,0.0604012589333333,-0.0449510710666667,-0.0035507472,0.1103433538,0.0932906218,0.0722674779333333,0.102549236933333,0.334225614933333,0.463915868266667,0.3969080336,0.268413386933333,0.183736846933333,0.216700092266667,0.128255946933333,0.161206024266667,0.154734748266667,0.278427902266667,0.2646917216,0.193475382266667,0.0794624622666667,0.0796173522666667,0.1715348276,0.249870662933333,0.143220120266667,0.115257340933333,0.0010752956,-0.0047956084,-0.107264293066667,-0.0708110677333333,-0.0695253290666667,0.0101081856,0.00987507560000001,1043,"DG_s06",51.61,52.313,55,55,10,10,8,16,2.687,"Right",8,16,8,0,8,8,0,0,0,-8,"10-10",2,-6,8,10,16,10
"28",15,"POL LAM4-Ref-POL LAM5-Ref",0.261401551,-0.024061393,0.0222300003333333,0.0529533963333333,0.032497265,-0.114106596333333,-0.113414247666667,-0.022843437,0.023971291,-0.041117461,-0.069641877,-0.047971745,0.020869837,0.0105267276666667,0.0670439003333333,0.0677724116666667,0.114360308333333,0.0743302223333333,-0.00123331766666667,-0.015919225,0.0334208383333333,0.131284448333333,0.1215938627,0.144911972033333,0.1036109907,0.159876253666667,0.180888961,0.268505635666667,0.238725926333333,0.270834631,0.210806479666667,0.319562599,0.199835894333333,0.124023368933333,-0.0915453377333333,-0.118917077733333,-0.108918971,-0.0537099443333333,0.00704574233333333,-0.009011953,-0.020287161,0.105109839,1043,"DG_s06",51.61,52.313,55,55,10,10,8,16,2.687,"Right",8,16,8,0,8,8,0,0,0,-8,"10-10",2,-6,8,10,16,10
